NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
1,Sedan,18,10,7.0,7,15.654,6.0,22.8,17.0,19.434825,2,8,17,26.21,0.72,4.64,0.45764999999999917,0.948,22,29
1,Sedan,19,10,6.0,7,4.018,6.0,22.8,18.0,5.4774,1,2,8,21.94,1.92,4.6,0.47384999999999916,0.977,22,31
2,Small,19,9,4.0,7,6.329,4.0,15.2,12.0,18.696825,2,1,7,42.62,2.44,4.76,0.49005,0.99,21,31
2,Sedan,20,9,6.0,11,12.696,6.0,22.8,18.0,19.434825,1,7,19,48.44,2.65,4.65,0.405,0.992,23,30
5,SUV,17,9,13.5,11,9.437,13.5,51.3,40.5,19.434825,1,17,23,44.5,1.96,4.73,0.48600000000000004,0.989,20,29
1,Sedan,17,10,6.0,3,14.696,6.0,22.8,18.0,3.42945,2,3,8,26.07,2.93,4.68,0.47790000000000005,0.987,22,31
5,Small,19,12,4.0,7,5.802,4.0,15.2,12.0,1.33605,3,5,10,31.98,2.57,4.63,0.43335,0.988,20,27
5,Small,19,10,4.0,11,4.593,4.0,15.2,12.0,18.696825,2,1,8,42.91,3.57,4.8,0.3807,0.993,21,31
1,Small,19,8,4.0,11,10.061,4.0,15.2,12.0,1.33605,1,6,18,21.54,3.43,4.62,0.45764999999999917,0.987,22,29
2,Small,19,8,4.0,3,6.879,4.0,15.2,12.0,2.426175,1,6,18,31.94,3.42,4.71,0.4212,0.991,22,28
4,Truck,16,10,17.5,7,11.754,17.5,66.5,52.5,0.685125,3,8,15,19.91,2.32,4.7,0.4293,0.979,22,27
2,Sedan,20,9,6.0,7,11.141,6.0,22.8,18.0,19.434825,1,20,23,10.87,3.17,4.8,0.42524999999999996,0.971,22,30
3,Small,17,11,5.0,7,12.908,4.0,15.2,11.0,3.42945,2,17,23,10.98,1.27,4.75,0.405,0.931,21,27
1,Truck,18,8,17.5,3,10.315,17.5,66.5,52.5,0.685125,3,18,23,18.51,0.77,4.66,0.49005,0.932,21,29
5,SUV,22,10,13.5,7,15.063,13.5,51.3,40.5,3.42945,3,8,21,17.26,2.57,4.69,0.44955,0.978,23,30
4,Sedan,17,8,6.0,3,6.933,6.0,22.8,18.0,13.009950000000002,1,17,23,7.56,1.99,4.64,0.405,0.936,20,29
3,SUV,19,9,13.5,11,13.589,13.5,51.3,40.5,19.434825,2,7,18,34.06,3.44,4.64,0.39285000000000003,0.992,20,30
2,Small,18,9,5.0,3,13.144,4.0,15.2,11.0,1.33605,1,18,23,8.98,1.53,4.71,0.39690000000000003,0.93,21,28
4,Truck,17,8,17.5,3,8.91,17.5,66.5,52.5,1.33605,2,17,23,13.26,1.07,4.69,0.39285000000000003,0.932,22,30
3,Small,17,8,4.0,7,7.733,4.0,15.2,12.0,5.4774,1,17,23,21.1,1.34,4.64,0.47790000000000005,0.965,19,31
2,Small,17,7,4.0,11,9.145,4.0,15.2,12.0,3.42945,2,5,16,13.74,1.32,4.77,0.4293,0.946,20,28
3,Small,16,10,4.0,3,9.392,4.0,15.2,12.0,0.685125,2,7,9,41.06,3.43,4.72,0.4131,0.993,20,28
2,Sedan,18,10,6.0,3,4.44,6.0,22.8,18.0,2.426175,3,18,23,44.71,2.42,4.64,0.4455,0.991,23,29
2,Small,21,11,4.0,7,7.481,4.0,15.2,12.0,19.434825,1,9,20,16.87,1.78,4.7,0.49815,0.967,20,30
3,SUV,17,9,13.5,7,14.466,13.5,51.3,40.5,18.696825,3,4,7,42.68,1.78,4.65,0.5022000000000001,0.987,20,27
3,Sedan,18,10,6.0,11,6.748,6.0,22.8,18.0,2.426175,2,8,17,15.33,2.27,4.78,0.49410000000000004,0.972,19,31
3,SUV,17,8,13.5,3,10.604,13.5,51.3,40.5,13.009950000000002,2,6,16,17.18,1.8,4.66,0.4616999999999992,0.968,19,31
2,Small,19,11,6.0,3,15.62,4.0,15.2,10.0,5.4774,3,19,23,31.7,2.04,4.78,0.50625,0.985,23,28
4,Small,17,7,4.0,7,8.915,4.0,15.2,12.0,3.42945,3,5,16,18.46,3.11,4.67,0.3888,0.983,20,28
4,Small,17,8,4.0,7,6.343,4.0,15.2,12.0,2.426175,1,17,23,30.33,1.55,4.69,0.39285000000000003,0.979,19,31
3,SUV,20,11,13.5,11,5.314,13.5,51.3,40.5,19.434825,2,9,19,21.96,2.99,4.64,0.45764999999999917,0.985,20,28
1,Sedan,20,11,6.0,11,6.509,6.0,22.8,18.0,5.4774,2,20,23,21.06,1.07,4.75,0.4212,0.957,23,27
1,Truck,19,9,17.5,3,11.297,17.5,66.5,52.5,3.42945,3,7,10,15.23,3.33,4.7,0.4131,0.98,20,31
3,Sedan,18,11,6.0,11,10.638,6.0,22.8,18.0,5.4774,1,9,17,31.21,0.9,4.73,0.4536000000000001,0.965,20,28
2,Small,16,8,4.0,3,5.661,4.0,15.2,12.0,2.426175,2,16,23,16.31,2.89,4.77,0.38475,0.979,19,30
3,Small,17,9,4.0,11,9.871,4.0,15.2,12.0,0.685125,2,7,16,9.41,3.1,4.74,0.3807,0.966,21,28
5,SUV,19,8,13.5,11,5.511,13.5,51.3,40.5,3.42945,3,6,18,19.35,1.87,4.73,0.44955,0.973,22,27
5,Small,21,10,4.0,11,8.528,4.0,15.2,12.0,18.696825,3,2,8,27.61,1.2,4.7,0.3888,0.97,20,27
4,Small,19,8,4.0,3,7.965,4.0,15.2,12.0,18.696825,3,2,6,13.85,1.82,4.6,0.4131,0.961,20,28
3,Small,19,11,5.0,11,13.174,4.0,15.2,11.0,13.009950000000002,1,2,9,34.69,1.72,4.65,0.47384999999999916,0.983,19,30
5,Sedan,20,8,6.0,3,1.003,6.0,22.8,18.0,2.426175,2,6,19,47.02,1.86,4.73,0.40905,0.989,19,29
5,Sedan,16,8,6.0,7,9.858,6.0,22.8,18.0,19.434825,1,6,15,41.04,1.52,4.71,0.4697999999999992,0.984,23,31
3,Small,20,8,6.0,3,15.373,4.0,15.2,10.0,5.4774,1,6,19,23.78,1.73,4.72,0.4293,0.976,22,27
3,Small,19,8,4.0,7,7.627,4.0,15.2,12.0,2.426175,2,19,23,34.76,1.2,4.67,0.4536000000000001,0.976,20,30
3,Sedan,19,7,6.0,3,6.552,6.0,22.8,18.0,19.434825,2,19,23,24.83,1.01,4.79,0.42524999999999996,0.961,22,30
4,Truck,19,9,17.5,11,11.477,17.5,66.5,52.5,18.696825,3,19,23,32.41,1.5,4.78,0.50625,0.98,21,27
5,Small,17,7,4.0,3,3.451,4.0,15.2,12.0,1.33605,3,17,23,35.77,1.25,4.62,0.40095000000000003,0.978,19,27
2,SUV,18,8,13.5,11,8.821,13.5,51.3,40.5,3.42945,2,6,17,21.93,2.59,4.65,0.48600000000000004,0.983,20,27
3,Truck,18,8,17.5,11,10.844,17.5,66.5,52.5,1.33605,1,18,23,12.4,2.27,4.69,0.39285000000000003,0.965,20,27
4,SUV,16,10,13.5,3,12.217,13.5,51.3,40.5,3.42945,1,8,15,32.77,2.15,4.66,0.42524999999999996,0.986,22,27
5,Sedan,17,10,6.0,3,9.361,6.0,22.8,18.0,2.426175,2,8,16,22.99,3.52,4.67,0.37259999999999993,0.988,20,28
3,Small,17,7,5.0,7,12.178,4.0,15.2,11.0,13.009950000000002,3,5,16,7.31,0.93,4.73,0.4212,0.863,22,30
3,Sedan,17,9,6.0,3,6.874,6.0,22.8,18.0,18.696825,1,17,23,16.07,3.03,4.68,0.46574999999999916,0.98,23,31
3,Small,20,10,4.0,3,9.119,4.0,15.2,12.0,19.434825,3,8,19,9.2,1.94,4.78,0.4455,0.946,19,31
2,SUV,19,11,13.5,3,8.915,13.5,51.3,40.5,2.426175,1,5,9,13.29,1.4,4.73,0.40095000000000003,0.948,19,30
1,Sedan,20,8,6.0,7,9.717,6.0,22.8,18.0,2.426175,2,4,6,43.44,2.6,4.63,0.46574999999999916,0.991,22,27
1,SUV,18,9,13.5,11,10.604,13.5,51.3,40.5,1.33605,2,4,7,33.23,3.45,4.65,0.42524999999999996,0.991,22,29
2,Truck,17,12,17.5,11,9.302,17.5,66.5,52.5,0.685125,2,17,23,33.47,1.06,4.73,0.45764999999999917,0.972,22,27
1,Sedan,16,8,6.0,7,11.925,6.0,22.8,18.0,0.685125,2,3,6,20.1,1.35,4.7,0.3888,0.964,20,29
4,SUV,19,8,13.5,3,11.375,13.5,51.3,40.5,2.426175,3,6,18,48.57,2.22,4.73,0.36854999999999993,0.991,22,28
1,Small,18,10,4.0,11,11.524,4.0,15.2,12.0,19.434825,3,18,23,16.13,0.88,4.7,0.42524999999999996,0.932,23,30
3,Truck,17,9,17.5,7,9.543,17.5,66.5,52.5,1.33605,2,1,7,41.27,1.13,4.7,0.40905,0.979,19,28
4,SUV,19,7,13.5,7,9.543,13.5,51.3,40.5,1.33605,2,5,7,27.7,2.47,4.62,0.4212,0.985,22,27
2,Small,17,10,5.0,11,13.114,4.0,15.2,11.0,0.685125,1,8,16,46.28,2.97,4.67,0.4616999999999992,0.993,19,30
1,Sedan,17,8,6.0,3,8.365,6.0,22.8,18.0,19.434825,1,6,16,28.11,1.27,4.8,0.49815,0.972,22,27
5,Sedan,19,7,6.0,3,14.262,6.0,22.8,18.0,3.42945,2,3,5,34.53,0.64,4.77,0.4455,0.956,23,27
2,SUV,17,8,13.5,3,6.475,13.5,51.3,40.5,3.42945,3,6,16,16.69,2.0,4.63,0.405,0.97,20,27
5,SUV,16,8,13.5,7,14.868,13.5,51.3,40.5,0.685125,2,6,8,7.28,1.69,4.78,0.43335,0.922,21,31
1,Small,19,9,4.0,3,11.281,4.0,15.2,12.0,19.434825,1,7,18,41.45,1.57,4.62,0.50625,0.985,22,29
2,Small,20,8,4.0,7,9.846,4.0,15.2,12.0,18.696825,3,6,19,31.14,2.57,4.65,0.4697999999999992,0.988,22,27
1,Small,19,8,4.0,11,4.713,4.0,15.2,12.0,3.42945,1,6,18,33.22,1.3,4.67,0.39285000000000003,0.977,21,29
5,Sedan,20,12,6.0,7,14.432,6.0,22.8,18.0,13.009950000000002,2,2,10,27.59,2.09,4.71,0.38475,0.983,20,29
5,Small,20,7,4.0,3,9.523,4.0,15.2,12.0,3.42945,2,1,5,11.54,1.54,4.61,0.48195,0.945,20,29
1,SUV,18,8,13.5,7,4.876,13.5,51.3,40.5,5.4774,3,6,17,41.98,3.06,4.68,0.3807,0.992,21,30
4,Sedan,18,12,6.0,7,10.339,6.0,22.8,18.0,19.434825,3,18,23,15.81,3.11,4.74,0.4212,0.98,22,31
2,SUV,18,11,13.5,11,10.879,13.5,51.3,40.5,2.426175,3,9,12,46.39,1.08,4.64,0.39285000000000003,0.98,22,28
4,Truck,17,10,17.5,3,6.297,17.5,66.5,52.5,1.33605,1,4,8,33.4,1.02,4.76,0.4212,0.971,21,30
2,SUV,17,7,13.5,11,7.264,13.5,51.3,40.5,3.42945,3,17,23,35.14,1.16,4.75,0.46574999999999916,0.976,20,31
4,Sedan,19,8,6.0,3,10.363,6.0,22.8,18.0,3.42945,3,6,18,45.85,3.08,4.79,0.5022000000000001,0.993,23,27
1,Small,17,8,4.0,3,4.542,4.0,15.2,12.0,13.009950000000002,1,17,23,28.39,2.22,4.79,0.36854999999999993,0.984,20,31
3,Small,22,7,4.0,3,2.838,4.0,15.2,12.0,0.685125,3,4,7,40.41,3.36,4.63,0.41715,0.993,20,27
5,SUV,22,10,13.5,7,11.521,13.5,51.3,40.5,18.696825,3,5,8,30.81,0.79,4.73,0.4536000000000001,0.96,21,31
1,Small,17,9,4.0,3,10.485,4.0,15.2,12.0,3.42945,1,2,7,26.7,1.01,4.76,0.48195,0.964,23,28
3,Small,17,8,4.0,7,10.285,4.0,15.2,12.0,5.4774,1,17,23,17.42,1.79,4.62,0.48600000000000004,0.968,21,31
1,Small,17,11,4.0,3,6.674,4.0,15.2,12.0,19.434825,2,17,23,16.73,2.66,4.79,0.39690000000000003,0.978,19,29
2,Small,19,10,5.0,7,12.082,4.0,15.2,11.0,13.009950000000002,3,19,23,21.89,2.83,4.74,0.3888,0.984,22,29
2,Small,19,7,4.0,3,8.17,4.0,15.2,12.0,3.42945,2,5,18,12.52,1.07,4.8,0.36449999999999994,0.928,23,29
5,Small,20,8,4.0,3,8.41,4.0,15.2,12.0,0.685125,2,5,7,34.72,0.78,4.69,0.49005,0.964,21,29
1,Sedan,19,11,6.0,7,14.309,6.0,22.8,18.0,2.426175,2,9,11,12.35,3.22,4.73,0.4131,0.975,21,28
4,Sedan,20,10,6.0,7,10.927,6.0,22.8,18.0,13.009950000000002,2,20,23,12.13,2.19,4.67,0.5022000000000001,0.963,23,28
3,Small,18,8,4.0,11,6.459,4.0,15.2,12.0,13.009950000000002,2,3,6,29.2,0.54,4.68,0.47790000000000005,0.939,20,27
3,Small,19,8,4.0,11,7.533,4.0,15.2,12.0,18.696825,2,6,18,30.31,0.91,4.65,0.4374,0.964,21,28
5,Small,17,10,7.0,3,17.93,4.0,15.2,9.0,0.685125,3,8,16,12.28,3.53,4.74,0.45764999999999917,0.977,19,29
3,Sedan,21,8,6.0,3,12.216,6.0,22.8,18.0,2.426175,1,6,20,28.42,2.21,4.78,0.36854999999999993,0.984,23,30
2,SUV,17,10,13.5,11,8.32,13.5,51.3,40.5,18.696825,2,17,23,36.75,3.2,4.79,0.45764999999999917,0.992,19,27
2,SUV,16,8,13.5,3,10.019,13.5,51.3,40.5,19.434825,3,6,15,27.69,2.67,4.77,0.50625,0.987,23,28
3,Sedan,20,10,6.0,7,6.625,6.0,22.8,18.0,2.426175,1,20,23,9.0,3.52,4.76,0.50625,0.969,22,29
4,Truck,20,8,17.5,7,6.252,17.5,66.5,52.5,19.434825,3,20,23,33.92,1.67,4.79,0.41715,0.983,22,31
3,Truck,18,8,17.5,3,13.766,17.5,66.5,52.5,0.685125,1,6,7,31.31,0.76,4.71,0.47790000000000005,0.959,22,29
5,Small,16,11,5.0,3,14.217,4.0,15.2,11.0,5.4774,3,9,15,30.27,1.61,4.71,0.39285000000000003,0.98,21,28
2,Small,19,8,4.0,11,8.306,4.0,15.2,12.0,13.009950000000002,1,6,18,7.13,0.88,4.69,0.47790000000000005,0.853,21,31
3,SUV,18,8,13.5,3,2.983,13.5,51.3,40.5,2.426175,2,6,17,47.03,3.14,4.79,0.3888,0.993,20,28
5,Small,17,9,4.0,7,10.582,4.0,15.2,12.0,0.685125,1,17,23,32.37,1.94,4.78,0.47384999999999916,0.984,20,27
3,Small,17,10,4.0,7,11.436,4.0,15.2,12.0,18.696825,1,17,23,32.1,2.75,4.69,0.49005,0.989,20,30
3,Sedan,18,8,6.0,3,8.104,6.0,22.8,18.0,0.685125,1,4,6,16.59,3.11,4.65,0.49815,0.981,20,30
3,Sedan,19,11,6.0,11,13.216,6.0,22.8,18.0,18.696825,2,9,18,25.96,1.68,4.64,0.4697999999999992,0.977,23,28
4,SUV,18,8,13.5,7,16.562,13.5,51.3,40.5,13.009950000000002,2,6,17,41.83,2.16,4.75,0.44955,0.989,19,28
4,Sedan,17,9,6.0,7,10.482,6.0,22.8,18.0,19.434825,2,3,7,30.08,0.81,4.76,0.47384999999999916,0.96,23,29
2,Small,19,11,4.0,11,9.951,4.0,15.2,12.0,0.685125,2,2,9,46.11,0.51,4.8,0.46574999999999916,0.958,21,31
4,SUV,19,9,13.5,7,12.961,13.5,51.3,40.5,19.434825,1,7,8,49.15,1.98,4.7,0.47790000000000005,0.99,20,28
5,SUV,22,10,13.5,3,12.386,13.5,51.3,40.5,0.685125,1,22,23,32.05,2.06,4.74,0.40095000000000003,0.985,21,31
2,Sedan,16,12,6.0,3,9.067,6.0,22.8,18.0,5.4774,1,9,10,46.41,3.4,4.75,0.47790000000000005,0.994,19,27
1,Small,17,10,4.0,3,9.094,4.0,15.2,12.0,18.696825,2,17,23,25.44,3.05,4.61,0.4455,0.987,21,29
4,Small,20,9,4.0,11,9.537,4.0,15.2,12.0,3.42945,3,7,10,32.34,1.86,4.64,0.39690000000000003,0.984,21,29
5,Small,19,11,5.0,7,12.784,4.0,15.2,11.0,5.4774,1,19,23,15.87,1.41,4.64,0.46574999999999916,0.956,23,29
2,Sedan,18,7,6.0,7,11.455,6.0,22.8,18.0,0.685125,3,2,5,19.81,2.44,4.69,0.37259999999999993,0.98,21,27
2,Small,19,11,6.0,3,15.582,4.0,15.2,10.0,2.426175,1,9,18,20.66,2.38,4.68,0.37259999999999993,0.98,22,28
5,SUV,19,11,13.5,7,10.463,13.5,51.3,40.5,0.685125,3,19,23,14.98,3.5,4.74,0.4374,0.981,19,30
2,Sedan,18,11,6.0,11,5.256,6.0,22.8,18.0,3.42945,3,18,23,38.71,0.97,4.67,0.4293,0.974,22,30
3,Sedan,20,9,6.0,3,8.71,6.0,22.8,18.0,19.434825,2,20,23,27.61,2.35,4.72,0.49815,0.985,20,27
1,Small,17,7,4.0,7,10.333,4.0,15.2,12.0,3.42945,2,1,5,33.24,2.76,4.78,0.4536000000000001,0.989,22,29
4,Small,18,8,4.0,11,8.407,4.0,15.2,12.0,1.33605,3,18,23,10.06,3.41,4.72,0.46574999999999916,0.971,20,28
5,Small,22,7,4.0,7,8.155,4.0,15.2,12.0,18.696825,2,3,5,31.58,1.11,4.71,0.3807,0.972,22,28
5,Small,18,8,4.0,11,8.08,4.0,15.2,12.0,3.42945,1,3,6,18.05,1.61,4.77,0.41715,0.966,22,31
3,Small,18,9,6.0,7,15.903,4.0,15.2,10.0,1.33605,1,18,23,19.9,3.37,4.65,0.4293,0.985,20,28
1,Small,17,11,4.0,11,8.26,4.0,15.2,12.0,0.685125,3,9,16,19.19,2.62,4.74,0.44955,0.98,20,29
5,Small,17,8,5.0,3,13.97,4.0,15.2,11.0,3.42945,3,17,23,37.14,2.34,4.8,0.3807,0.989,19,30
4,SUV,21,7,13.5,7,7.429,13.5,51.3,40.5,19.434825,3,5,20,20.37,2.52,4.67,0.42524999999999996,0.981,21,28
1,SUV,20,9,13.5,3,11.063,13.5,51.3,40.5,5.4774,2,20,23,35.47,1.64,4.66,0.48195,0.983,19,28
2,SUV,17,9,13.5,7,7.464,13.5,51.3,40.5,1.33605,3,17,23,40.5,3.36,4.8,0.37259999999999993,0.993,19,28
3,Sedan,18,8,6.0,11,7.712,6.0,22.8,18.0,2.426175,2,18,23,49.4,3.43,4.76,0.4212,0.994,20,28
1,Sedan,20,8,6.0,3,6.841,6.0,22.8,18.0,3.42945,2,2,6,15.04,3.53,4.8,0.37664999999999993,0.981,22,30
1,Sedan,21,8,6.0,7,1.054,6.0,22.8,18.0,1.33605,2,6,20,18.11,3.23,4.75,0.39285000000000003,0.983,23,31
1,Sedan,22,7,6.0,7,11.1,6.0,22.8,18.0,3.42945,1,2,5,7.71,2.52,4.69,0.49815,0.95,21,29
3,Truck,21,9,17.5,11,2.992,17.5,66.5,52.5,18.696825,2,3,7,12.63,3.15,4.75,0.39285000000000003,0.975,23,31
5,SUV,19,8,13.5,3,11.44,13.5,51.3,40.5,5.4774,3,19,23,16.68,1.91,4.73,0.39285000000000003,0.969,22,28
5,SUV,20,8,13.5,11,9.383,13.5,51.3,40.5,13.009950000000002,1,2,6,37.51,0.81,4.68,0.40905,0.968,22,29
2,Truck,17,9,17.5,3,8.923,17.5,66.5,52.5,2.426175,1,7,16,16.95,1.76,4.79,0.4212,0.967,19,30
5,Small,19,8,7.0,7,17.214,4.0,15.2,9.0,3.42945,1,4,6,28.01,1.39,4.68,0.48600000000000004,0.975,21,29
5,Small,20,7,4.0,3,11.783,4.0,15.2,12.0,5.4774,2,4,6,33.62,1.21,4.69,0.49815,0.976,22,31
1,SUV,20,7,13.5,11,8.707,13.5,51.3,40.5,18.696825,3,20,23,22.97,2.14,4.64,0.36449999999999994,0.98,22,28
4,Sedan,20,12,6.0,3,7.315,6.0,22.8,18.0,1.33605,3,20,23,9.6,2.27,4.68,0.48195,0.955,21,30
3,Sedan,18,11,6.0,3,7.877,6.0,22.8,18.0,18.696825,1,9,17,38.58,3.23,4.77,0.49410000000000004,0.992,20,27
1,Sedan,19,9,6.0,3,11.0,6.0,22.8,18.0,13.009950000000002,1,2,7,10.99,3.47,4.74,0.44955,0.974,19,28
4,Truck,18,11,17.5,7,13.345,17.5,66.5,52.5,13.009950000000002,1,9,17,41.12,3.04,4.7,0.49005,0.992,23,28
3,SUV,17,11,13.5,3,7.221,13.5,51.3,40.5,13.009950000000002,1,17,23,21.33,2.61,4.75,0.3807,0.982,21,27
3,Truck,20,8,17.5,11,10.442,17.5,66.5,52.5,5.4774,3,20,23,26.53,2.81,4.73,0.4374,0.987,20,29
3,Small,20,11,4.0,7,8.931,4.0,15.2,12.0,19.434825,3,7,10,11.39,2.68,4.79,0.36449999999999994,0.968,23,31
4,Sedan,21,11,6.0,7,9.084,6.0,22.8,18.0,5.4774,2,9,20,9.1,1.37,4.76,0.42524999999999996,0.923,19,31
5,Small,19,7,4.0,11,10.098,4.0,15.2,12.0,3.42945,1,5,18,36.91,1.28,4.71,0.49410000000000004,0.979,23,28
1,Sedan,17,10,6.0,3,11.24,6.0,22.8,18.0,3.42945,1,8,16,40.53,1.19,4.64,0.42524999999999996,0.979,21,27
3,SUV,19,10,13.5,11,18.197,13.5,51.3,40.5,18.696825,1,7,8,31.31,1.8,4.62,0.3807,0.982,19,29
3,SUV,18,10,13.5,3,6.164,13.5,51.3,40.5,18.696825,1,18,23,9.66,1.35,4.74,0.42524999999999996,0.926,20,31
