NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,SUV,17,8,13.5,11,6.747,13.5,51.3,40.5,1.33605,3,5,8,44.23,2.3,4.73,0.4131,0.99,19,27
2,Sedan,19,8,6.0,3,5.703,6.0,22.8,18.0,13.009950000000002,2,7,18,23.25,2.73,4.68,0.5022000000000001,0.984,20,30
1,Sedan,17,9,6.0,11,12.489,6.0,22.8,18.0,18.696825,3,8,16,48.44,0.64,4.79,0.42524999999999996,0.968,21,29
2,Sedan,19,6,6.0,3,5.893,6.0,22.8,18.0,13.009950000000002,2,19,23,22.14,2.96,4.71,0.3888,0.985,21,30
1,Small,18,7,4.0,11,7.577,4.0,15.2,12.0,18.696825,1,2,6,28.92,2.29,4.68,0.405,0.985,21,28
2,Sedan,16,9,6.0,3,6.603,6.0,22.8,18.0,19.434825,2,16,23,47.03,2.83,4.74,0.45764999999999917,0.993,23,30
2,Small,19,6,4.0,3,3.873,4.0,15.2,12.0,1.33605,3,4,7,22.97,2.48,4.66,0.4374,0.983,21,27
1,Sedan,19,9,6.0,3,11.053,6.0,22.8,18.0,1.33605,2,19,23,34.67,0.76,4.72,0.4212,0.963,22,27
1,Small,19,8,4.0,3,7.951,4.0,15.2,12.0,13.009950000000002,3,19,23,8.65,2.19,4.72,0.48195,0.949,20,29
3,Sedan,16,8,6.0,11,9.402,6.0,22.8,18.0,2.426175,3,16,23,15.8,3.31,4.7,0.4293,0.981,23,29
5,Small,18,8,5.0,3,12.796,4.0,15.2,11.0,5.4774,3,3,7,21.84,1.41,4.68,0.40905,0.968,19,29
2,Sedan,17,9,6.0,3,7.416,6.0,22.8,18.0,18.696825,3,17,23,18.72,3.41,4.64,0.43335,0.984,20,27
5,Small,18,8,6.0,11,16.895,4.0,15.2,10.0,3.42945,1,18,23,49.26,0.63,4.75,0.46574999999999916,0.968,23,31
1,SUV,20,10,13.5,3,15.306,13.5,51.3,40.5,3.42945,3,20,23,7.95,3.14,4.63,0.40905,0.961,19,30
5,Small,17,8,6.0,11,15.397,4.0,15.2,10.0,18.696825,3,17,23,23.28,2.3,4.72,0.48195,0.981,22,31
1,Small,22,7,4.0,11,9.053,4.0,15.2,12.0,1.33605,2,3,6,42.25,2.3,4.6,0.49410000000000004,0.99,21,28
3,Sedan,19,8,6.0,3,9.741,6.0,22.8,18.0,0.685125,3,19,23,14.75,3.47,4.71,0.47790000000000005,0.981,19,27
4,SUV,22,7,13.5,7,12.773,13.5,51.3,40.5,13.009950000000002,3,6,9,43.57,2.19,4.63,0.4212,0.99,19,28
1,Sedan,18,9,6.0,3,5.985,6.0,22.8,18.0,13.009950000000002,1,1,8,44.47,1.33,4.73,0.39285000000000003,0.983,20,29
2,SUV,18,7,13.5,11,14.756,13.5,51.3,40.5,0.685125,2,6,17,22.53,2.05,4.78,0.49410000000000004,0.979,21,27
4,SUV,20,10,13.5,7,7.616,13.5,51.3,40.5,13.009950000000002,3,20,23,19.92,0.65,4.61,0.45764999999999917,0.926,23,31
1,Sedan,19,6,6.0,3,7.628,6.0,22.8,18.0,0.685125,1,5,18,10.56,3.47,4.61,0.50625,0.973,20,28
2,Small,18,7,4.0,3,10.834,4.0,15.2,12.0,1.33605,3,3,6,16.39,1.53,4.67,0.48600000000000004,0.961,20,30
4,Sedan,19,9,6.0,11,11.508,6.0,22.8,18.0,2.426175,3,19,23,34.93,0.66,4.76,0.38475,0.958,23,27
3,Small,18,8,5.0,11,12.111,4.0,15.2,11.0,13.009950000000002,3,2,7,49.84,1.85,4.79,0.47790000000000005,0.989,20,28
5,Small,18,8,4.0,11,8.443,4.0,15.2,12.0,18.696825,1,5,7,39.81,1.29,4.76,0.4536000000000001,0.981,19,27
2,Truck,18,10,17.5,3,8.15,17.5,66.5,52.5,1.33605,3,5,9,36.68,3.37,4.63,0.3807,0.992,20,30
1,Small,19,9,5.0,3,14.293,4.0,15.2,11.0,13.009950000000002,1,8,18,34.8,1.85,4.72,0.4536000000000001,0.985,23,30
5,SUV,20,7,13.5,3,6.647,13.5,51.3,40.5,1.33605,3,4,7,26.63,2.49,4.66,0.37259999999999993,0.985,20,29
3,Truck,20,10,17.5,7,12.689,17.5,66.5,52.5,0.685125,3,20,23,6.98,1.52,4.65,0.37259999999999993,0.91,19,31
4,Small,21,8,4.0,7,5.447,4.0,15.2,12.0,13.009950000000002,1,6,7,28.9,3.38,4.61,0.39285000000000003,0.99,19,31
4,Sedan,21,7,6.0,11,9.348,6.0,22.8,18.0,0.685125,3,5,8,42.15,2.56,4.73,0.37664999999999993,0.991,23,28
1,Small,17,9,4.0,3,4.202,4.0,15.2,12.0,2.426175,1,8,16,27.08,2.85,4.65,0.39285000000000003,0.987,21,28
3,Small,17,7,4.0,11,7.673,4.0,15.2,12.0,0.685125,3,17,23,39.24,1.8,4.63,0.45764999999999917,0.986,21,30
2,Truck,20,7,17.5,7,8.825,17.5,66.5,52.5,13.009950000000002,3,6,19,32.01,3.3,4.61,0.5022000000000001,0.991,22,30
1,Sedan,17,6,6.0,11,13.93,6.0,22.8,18.0,19.434825,2,17,23,29.58,1.96,4.74,0.45764999999999917,0.983,20,30
2,Sedan,21,8,6.0,11,13.908,6.0,22.8,18.0,18.696825,1,21,23,30.45,0.73,4.79,0.43335,0.956,21,29
2,Sedan,20,8,6.0,7,8.279,6.0,22.8,18.0,18.696825,2,20,23,19.13,3.21,4.76,0.4697999999999992,0.984,20,27
1,Small,20,9,4.0,7,4.208,4.0,15.2,12.0,5.4774,1,20,23,46.42,1.41,4.68,0.44145,0.985,19,29
5,Small,18,10,6.0,3,16.213,4.0,15.2,10.0,18.696825,1,2,9,37.4,2.11,4.73,0.4616999999999992,0.987,23,28
5,Truck,20,6,17.5,3,10.055,17.5,66.5,52.5,13.009950000000002,3,20,23,42.72,1.07,4.77,0.48195,0.978,22,31
1,Small,19,7,4.0,11,10.125,4.0,15.2,12.0,5.4774,2,6,18,27.17,1.72,4.74,0.405,0.979,21,31
2,SUV,21,11,13.5,7,8.169,13.5,51.3,40.5,5.4774,3,10,13,45.06,1.3,4.79,0.3888,0.983,23,27
5,Small,19,9,4.0,3,3.625,4.0,15.2,12.0,18.696825,2,19,23,26.58,3.33,4.68,0.3888,0.989,20,30
1,Sedan,19,7,6.0,3,12.55,6.0,22.8,18.0,0.685125,3,19,23,46.47,0.65,4.62,0.36449999999999994,0.967,22,27
2,SUV,20,10,13.5,3,6.96,13.5,51.3,40.5,5.4774,3,2,9,9.02,1.65,4.65,0.47384999999999916,0.935,19,28
3,Sedan,17,7,6.0,11,10.907,6.0,22.8,18.0,5.4774,2,6,16,42.1,1.56,4.68,0.45764999999999917,0.985,23,27
4,SUV,17,8,13.5,11,11.155,13.5,51.3,40.5,3.42945,2,17,23,7.35,1.85,4.75,0.47384999999999916,0.929,20,27
3,SUV,19,7,13.5,11,8.167,13.5,51.3,40.5,5.4774,3,6,18,41.28,0.67,4.64,0.47790000000000005,0.964,23,27
2,Sedan,21,9,6.0,7,9.949,6.0,22.8,18.0,5.4774,2,21,23,37.54,1.94,4.73,0.36854999999999993,0.986,22,27
3,Small,21,8,4.0,3,5.789,4.0,15.2,12.0,19.434825,3,7,20,24.13,3.13,4.65,0.36854999999999993,0.987,23,31
3,Small,19,9,4.0,11,10.666,4.0,15.2,12.0,13.009950000000002,3,8,18,16.39,3.07,4.67,0.4293,0.98,20,27
4,Small,17,7,4.0,7,10.238,4.0,15.2,12.0,1.33605,2,6,8,16.97,2.25,4.73,0.50625,0.974,19,29
5,Small,21,10,4.0,3,8.852,4.0,15.2,12.0,19.434825,2,9,20,27.22,2.94,4.66,0.36854999999999993,0.988,20,28
1,Small,19,7,4.0,7,10.602,4.0,15.2,12.0,18.696825,1,6,18,25.64,3.4,4.66,0.36449999999999994,0.989,20,31
3,Sedan,17,8,6.0,7,13.402,6.0,22.8,18.0,2.426175,3,7,10,44.3,0.55,4.77,0.37664999999999993,0.96,22,29
5,Small,18,9,4.0,7,8.044,4.0,15.2,12.0,1.33605,3,8,17,47.46,1.26,4.66,0.4212,0.983,21,30
4,Truck,18,9,17.5,7,7.924,17.5,66.5,52.5,3.42945,1,4,8,16.86,3.38,4.68,0.49005,0.983,20,31
2,Truck,17,8,17.5,11,13.613,17.5,66.5,52.5,0.685125,1,7,16,19.65,1.58,4.8,0.50625,0.968,20,28
3,Truck,18,7,17.5,11,4.176,17.5,66.5,52.5,2.426175,3,6,17,14.25,2.37,4.7,0.4616999999999992,0.971,19,31
5,Small,19,8,4.0,3,11.733,4.0,15.2,12.0,13.009950000000002,1,3,7,36.44,0.93,4.64,0.49005,0.971,21,28
3,Sedan,19,7,6.0,3,4.584,6.0,22.8,18.0,0.685125,2,1,6,24.07,2.78,4.79,0.49410000000000004,0.985,19,31
1,Sedan,20,11,6.0,3,13.45,6.0,22.8,18.0,2.426175,2,8,10,21.85,1.6,4.62,0.41715,0.972,21,28
1,Small,19,7,4.0,7,10.635,4.0,15.2,12.0,3.42945,2,3,6,17.83,3.22,4.79,0.47384999999999916,0.983,22,27
1,Sedan,21,9,6.0,7,9.329,6.0,22.8,18.0,5.4774,2,21,23,35.99,0.5,4.78,0.44955,0.946,23,31
2,Small,17,10,4.0,11,4.729,4.0,15.2,12.0,0.685125,1,9,16,47.45,0.6,4.71,0.44955,0.965,19,31
3,Sedan,20,8,6.0,7,12.144,6.0,22.8,18.0,19.434825,2,20,23,34.1,1.22,4.8,0.39285000000000003,0.976,22,31
3,Small,19,7,5.0,3,12.712,4.0,15.2,11.0,2.426175,2,6,18,49.66,1.99,4.76,0.39690000000000003,0.99,22,31
5,Truck,19,9,17.5,11,19.844,17.5,66.5,52.5,18.696825,3,19,23,21.49,2.16,4.73,0.41715,0.979,21,28
5,Small,19,9,4.0,11,11.41,4.0,15.2,12.0,13.009950000000002,3,5,8,43.89,0.74,4.8,0.3807,0.97,19,30
5,Small,21,9,4.0,11,8.943,4.0,15.2,12.0,13.009950000000002,3,8,20,33.16,1.37,4.75,0.4455,0.978,21,28
3,Sedan,20,8,6.0,11,7.04,6.0,22.8,18.0,1.33605,3,20,23,31.05,3.26,4.7,0.44145,0.99,21,28
5,Sedan,18,8,6.0,3,9.031,6.0,22.8,18.0,19.434825,1,7,8,48.96,1.6,4.64,0.405,0.987,21,27
2,SUV,19,9,13.5,11,5.745,13.5,51.3,40.5,13.009950000000002,1,19,23,45.69,1.36,4.72,0.48195,0.984,23,28
4,Sedan,16,8,6.0,11,13.263,6.0,22.8,18.0,1.33605,1,2,7,47.04,1.65,4.71,0.44955,0.987,20,28
1,SUV,20,9,13.5,7,12.869,13.5,51.3,40.5,2.426175,3,7,10,10.53,1.95,4.78,0.48195,0.952,19,31
5,Sedan,18,10,6.0,11,8.084,6.0,22.8,18.0,2.426175,1,6,9,33.88,2.52,4.64,0.4293,0.988,19,31
5,SUV,18,10,13.5,11,8.266,13.5,51.3,40.5,5.4774,2,4,9,46.73,1.92,4.66,0.36449999999999994,0.989,21,31
5,Small,19,8,4.0,3,10.496,4.0,15.2,12.0,0.685125,1,19,23,35.15,0.51,4.62,0.48195,0.946,21,31
1,Small,16,7,4.0,3,10.036,4.0,15.2,12.0,2.426175,1,16,23,43.59,1.07,4.72,0.4697999999999992,0.979,19,27
5,Small,21,7,4.0,3,7.887,4.0,15.2,12.0,5.4774,2,6,20,42.88,1.35,4.66,0.43335,0.983,23,30
5,Small,18,10,7.0,7,18.655,4.0,15.2,9.0,13.009950000000002,2,9,17,10.69,2.07,4.75,0.49815,0.956,21,30
3,Small,17,8,4.0,3,6.311,4.0,15.2,12.0,18.696825,2,7,16,12.84,1.79,4.63,0.47790000000000005,0.957,19,30
4,Small,16,7,4.0,7,9.807,4.0,15.2,12.0,1.33605,1,2,6,14.37,1.44,4.75,0.44145,0.953,20,31
1,SUV,17,7,13.5,7,12.087,13.5,51.3,40.5,1.33605,3,6,16,34.22,1.85,4.64,0.4697999999999992,0.984,20,27
4,Sedan,18,8,6.0,7,7.368,6.0,22.8,18.0,3.42945,3,7,17,28.15,1.33,4.69,0.4536000000000001,0.974,22,31
3,Truck,17,9,17.5,11,6.882,17.5,66.5,52.5,18.696825,1,8,16,44.42,2.55,4.68,0.39285000000000003,0.991,21,27
1,SUV,19,7,13.5,11,8.582,13.5,51.3,40.5,3.42945,2,6,18,29.93,1.81,4.6,0.50625,0.982,21,31
2,Sedan,21,10,6.0,7,10.436,6.0,22.8,18.0,13.009950000000002,2,9,11,47.17,1.76,4.7,0.3807,0.988,20,27
3,SUV,18,7,13.5,3,6.093,13.5,51.3,40.5,19.434825,1,18,23,19.5,2.67,4.65,0.4616999999999992,0.981,20,30
4,Small,16,9,4.0,7,8.614,4.0,15.2,12.0,18.696825,3,16,23,25.96,1.38,4.65,0.39285000000000003,0.972,20,30
1,Truck,21,7,17.5,7,8.042,17.5,66.5,52.5,3.42945,3,6,9,32.4,1.41,4.69,0.48600000000000004,0.978,20,30
4,Small,17,7,4.0,7,6.513,4.0,15.2,12.0,0.685125,1,6,7,19.78,2.25,4.68,0.3888,0.978,21,29
4,Small,18,8,4.0,7,10.262,4.0,15.2,12.0,19.434825,3,7,17,43.37,1.94,4.75,0.47790000000000005,0.988,23,28
5,Truck,16,10,17.5,7,8.914,17.5,66.5,52.5,0.685125,3,16,23,26.39,2.02,4.71,0.5022000000000001,0.981,20,29
1,Sedan,19,10,6.0,7,7.212,6.0,22.8,18.0,3.42945,2,2,9,34.05,3.11,4.62,0.5022000000000001,0.991,19,27
4,Sedan,19,10,6.0,3,11.143,6.0,22.8,18.0,5.4774,3,6,9,28.5,0.67,4.65,0.44955,0.949,21,28
5,Small,19,11,4.0,7,8.931,4.0,15.2,12.0,1.33605,1,4,10,13.87,2.96,4.74,0.3807,0.976,21,30
1,Truck,17,8,17.5,7,11.513,17.5,66.5,52.5,18.696825,1,1,7,12.58,3.31,4.63,0.47384999999999916,0.976,22,27
4,Small,20,8,4.0,7,11.391,4.0,15.2,12.0,5.4774,3,20,23,27.79,0.75,4.67,0.43335,0.953,21,29
5,SUV,18,7,13.5,11,11.062,13.5,51.3,40.5,19.434825,3,18,23,12.86,2.78,4.69,0.4697999999999992,0.972,23,30
1,Sedan,20,10,6.0,3,7.938,6.0,22.8,18.0,1.33605,2,2,9,26.99,3.57,4.74,0.4131,0.99,21,28
4,SUV,17,8,13.5,3,8.555,13.5,51.3,40.5,5.4774,1,17,23,20.8,3.49,4.72,0.36854999999999993,0.986,20,30
2,Truck,21,8,17.5,11,5.389,17.5,66.5,52.5,18.696825,2,6,8,26.07,1.02,4.62,0.43335,0.963,23,31
1,Sedan,19,9,6.0,3,10.345,6.0,22.8,18.0,1.33605,3,19,23,14.44,2.54,4.79,0.36854999999999993,0.973,19,30
1,SUV,19,8,13.5,11,12.073,13.5,51.3,40.5,5.4774,2,7,18,42.08,2.68,4.8,0.48600000000000004,0.991,19,28
2,SUV,20,7,13.5,3,9.457,13.5,51.3,40.5,19.434825,1,6,19,8.09,1.67,4.64,0.44145,0.929,20,29
2,SUV,17,10,13.5,7,11.176,13.5,51.3,40.5,3.42945,3,4,9,49.03,0.86,4.75,0.48195,0.977,22,29
5,Sedan,21,7,6.0,7,14.031,6.0,22.8,18.0,5.4774,1,6,20,37.8,1.65,4.72,0.39690000000000003,0.984,21,31
5,Truck,17,9,17.5,11,14.069,17.5,66.5,52.5,3.42945,2,7,9,18.88,1.4,4.8,0.44145,0.963,19,30
3,Small,18,6,4.0,7,1.076,4.0,15.2,12.0,19.434825,1,2,5,28.79,2.95,4.69,0.47790000000000005,0.988,21,27
1,Small,21,10,5.0,7,12.512,4.0,15.2,11.0,0.685125,2,7,9,41.94,1.3,4.76,0.43335,0.982,19,29
1,Small,19,10,4.0,3,8.718,4.0,15.2,12.0,2.426175,2,19,23,25.16,1.21,4.7,0.4455,0.968,19,27
1,Small,16,8,5.0,11,12.308,4.0,15.2,11.0,13.009950000000002,2,2,7,24.35,2.05,4.75,0.4212,0.98,23,29
1,Sedan,20,7,6.0,7,11.508,6.0,22.8,18.0,3.42945,2,20,23,20.9,2.28,4.76,0.46574999999999916,0.979,20,29
4,Sedan,19,7,6.0,11,13.043,6.0,22.8,18.0,18.696825,1,4,6,25.85,2.07,4.64,0.3807,0.981,21,30
5,Small,17,8,4.0,11,8.072,4.0,15.2,12.0,1.33605,1,7,16,16.25,2.11,4.78,0.3807,0.971,23,30
2,Truck,18,10,17.5,11,5.448,17.5,66.5,52.5,19.434825,2,4,9,23.22,3.43,4.61,0.47384999999999916,0.988,20,31
3,Small,20,9,5.0,11,14.157,4.0,15.2,11.0,1.33605,1,20,23,15.01,1.54,4.68,0.37259999999999993,0.958,21,31
3,Sedan,18,8,6.0,7,7.412,6.0,22.8,18.0,1.33605,2,7,17,15.9,3.33,4.66,0.42524999999999996,0.981,22,28
4,Truck,19,7,17.5,11,7.663,17.5,66.5,52.5,18.696825,3,19,23,45.34,1.68,4.79,0.43335,0.987,22,29
5,Small,18,8,5.0,11,12.496,4.0,15.2,11.0,0.685125,2,18,23,27.82,2.15,4.66,0.5022000000000001,0.983,19,29
1,SUV,18,10,13.5,7,12.816,13.5,51.3,40.5,0.685125,1,9,17,12.57,2.52,4.73,0.39285000000000003,0.969,19,30
2,Small,16,9,4.0,3,7.859,4.0,15.2,12.0,18.696825,1,8,15,48.28,2.26,4.68,0.49410000000000004,0.991,21,29
2,Sedan,17,8,6.0,11,7.475,6.0,22.8,18.0,0.685125,3,2,7,41.5,0.6,4.72,0.41715,0.961,23,30
1,SUV,20,9,13.5,3,4.846,13.5,51.3,40.5,2.426175,3,20,23,27.25,2.03,4.78,0.4212,0.982,21,28
3,SUV,21,6,13.5,11,5.939,13.5,51.3,40.5,13.009950000000002,3,5,20,24.96,2.46,4.77,0.45764999999999917,0.984,22,28
5,Sedan,18,8,6.0,11,13.769,6.0,22.8,18.0,13.009950000000002,2,7,17,31.32,0.9,4.61,0.47384999999999916,0.965,23,30
1,SUV,21,8,13.5,7,8.327,13.5,51.3,40.5,5.4774,1,21,23,15.1,2.51,4.7,0.45764999999999917,0.974,22,29
3,SUV,18,9,13.5,7,16.635,13.5,51.3,40.5,1.33605,1,3,8,45.67,3.01,4.67,0.4374,0.993,23,29
3,Sedan,19,9,6.0,3,12.666,6.0,22.8,18.0,18.696825,2,2,8,47.34,0.56,4.71,0.43335,0.963,23,31
4,Small,18,9,6.0,7,17.053,4.0,15.2,10.0,19.434825,1,8,9,37.47,1.41,4.68,0.39285000000000003,0.981,23,31
5,Sedan,20,8,6.0,3,11.332,6.0,22.8,18.0,5.4774,2,7,19,47.83,2.79,4.61,0.4293,0.993,20,27
4,Sedan,16,9,6.0,7,8.998,6.0,22.8,18.0,18.696825,1,16,23,37.02,3.15,4.69,0.4536000000000001,0.991,19,28
2,Small,18,7,4.0,7,10.859,4.0,15.2,12.0,0.685125,1,6,17,18.05,0.98,4.73,0.48600000000000004,0.945,21,31
4,Small,18,8,6.0,7,14.654,4.0,15.2,10.0,18.696825,3,7,17,8.02,0.88,4.77,0.43335,0.868,20,28
2,Small,19,7,4.0,7,8.745,4.0,15.2,12.0,18.696825,2,19,23,44.91,1.1,4.64,0.36854999999999993,0.98,22,29
3,Truck,17,8,17.5,7,5.279,17.5,66.5,52.5,5.4774,3,5,8,14.08,1.66,4.68,0.5022000000000001,0.958,22,27
2,SUV,17,7,13.5,7,6.214,13.5,51.3,40.5,19.434825,1,6,16,44.27,1.19,4.7,0.5022000000000001,0.981,23,30
4,Small,17,8,4.0,7,6.46,4.0,15.2,12.0,5.4774,3,17,23,32.32,2.42,4.73,0.40905,0.987,23,31
4,Small,17,9,4.0,11,11.418,4.0,15.2,12.0,13.009950000000002,2,1,8,43.14,1.48,4.77,0.41715,0.984,20,28
3,Truck,17,8,17.5,7,4.536,17.5,66.5,52.5,1.33605,2,7,16,19.42,0.95,4.79,0.37259999999999993,0.947,23,29
5,Sedan,17,6,6.0,11,13.235,6.0,22.8,18.0,5.4774,1,17,23,31.64,1.84,4.78,0.42524999999999996,0.983,21,28
3,Small,20,10,4.0,3,10.27,4.0,15.2,12.0,2.426175,1,20,23,9.61,2.91,4.63,0.36449999999999994,0.965,21,29
5,Sedan,19,9,6.0,7,12.001,6.0,22.8,18.0,0.685125,3,6,9,48.1,1.59,4.61,0.4616999999999992,0.987,23,27
1,Small,20,7,5.0,7,13.246,4.0,15.2,11.0,3.42945,2,6,19,42.23,3.35,4.75,0.39690000000000003,0.993,20,28
5,Sedan,17,8,6.0,7,10.922,6.0,22.8,18.0,3.42945,1,7,16,10.49,3.13,4.65,0.4697999999999992,0.97,19,30
4,Truck,17,9,17.5,11,4.909,17.5,66.5,52.5,13.009950000000002,1,5,8,26.74,2.9,4.74,0.4212,0.987,23,28
3,Sedan,17,8,8.0,3,17.55,6.0,22.8,16.0,1.33605,1,7,16,31.7,1.7,4.71,0.4374,0.982,21,28
2,Small,20,8,4.0,11,5.777,4.0,15.2,12.0,0.685125,2,7,19,26.66,2.97,4.63,0.44145,0.987,23,30
4,SUV,18,8,13.5,7,6.797,13.5,51.3,40.5,0.685125,1,18,23,46.95,3.42,4.77,0.40095000000000003,0.994,20,30
3,Sedan,19,7,6.0,11,6.404,6.0,22.8,18.0,18.696825,1,6,7,9.16,0.97,4.65,0.3807,0.894,20,29
5,Sedan,18,7,6.0,11,7.597,6.0,22.8,18.0,18.696825,1,1,6,49.1,3.26,4.76,0.46574999999999916,0.994,20,29
4,Sedan,19,7,6.0,3,13.033,6.0,22.8,18.0,19.434825,2,5,7,21.6,1.52,4.73,0.49815,0.97,19,27
3,SUV,17,8,13.5,11,13.471,13.5,51.3,40.5,1.33605,2,7,16,21.72,3.43,4.69,0.5022000000000001,0.987,20,28
4,Small,18,8,4.0,7,8.927,4.0,15.2,12.0,2.426175,1,7,17,15.85,1.58,4.71,0.36854999999999993,0.961,23,29
1,Truck,17,7,17.5,3,10.747,17.5,66.5,52.5,18.696825,3,6,9,46.86,2.64,4.64,0.4374,0.992,21,27
2,Sedan,19,7,6.0,11,8.155,6.0,22.8,18.0,5.4774,3,5,8,42.96,1.57,4.77,0.3807,0.985,20,29
5,Small,18,6,4.0,11,10.157,4.0,15.2,12.0,1.33605,3,18,23,40.2,0.72,4.69,0.49005,0.966,21,27
1,Small,18,10,6.0,3,14.575,4.0,15.2,10.0,2.426175,3,8,11,10.85,2.98,4.62,0.38475,0.97,22,31
5,Small,19,6,4.0,7,10.223,4.0,15.2,12.0,0.685125,2,19,23,15.64,3.55,4.61,0.43335,0.982,21,29
5,SUV,17,8,13.5,11,6.287,13.5,51.3,40.5,3.42945,3,17,23,26.32,1.03,4.65,0.44145,0.964,23,29
3,Sedan,18,10,6.0,7,10.973,6.0,22.8,18.0,2.426175,3,9,17,38.41,3.15,4.73,0.4536000000000001,0.992,19,31
5,Small,19,9,4.0,3,7.195,4.0,15.2,12.0,3.42945,2,8,18,41.41,0.52,4.71,0.3807,0.955,23,30
1,Sedan,19,7,6.0,3,7.493,6.0,22.8,18.0,2.426175,2,6,18,29.22,2.13,4.63,0.39285000000000003,0.984,21,31
1,Small,21,8,4.0,11,8.803,4.0,15.2,12.0,3.42945,2,1,7,37.51,2.41,4.76,0.4455,0.989,19,28
2,Small,19,6,4.0,7,9.483,4.0,15.2,12.0,1.33605,2,5,18,7.0,1.63,4.78,0.4212,0.916,19,29
4,Sedan,17,8,6.0,3,12.054,6.0,22.8,18.0,5.4774,2,17,23,19.75,1.55,4.67,0.50625,0.968,21,27
2,Small,20,8,6.0,11,16.318,4.0,15.2,10.0,1.33605,2,20,23,40.5,0.78,4.67,0.38475,0.969,19,27
2,Truck,17,7,17.5,7,11.82,17.5,66.5,52.5,3.42945,3,17,23,37.09,2.35,4.73,0.39690000000000003,0.989,22,28
2,Truck,20,7,17.5,7,12.702,17.5,66.5,52.5,2.426175,3,4,7,47.03,2.64,4.7,0.44145,0.992,21,27
1,Small,21,8,5.0,7,13.589,4.0,15.2,11.0,5.4774,1,7,20,33.38,3.57,4.79,0.4374,0.992,19,28
1,Small,17,9,5.0,7,12.706,4.0,15.2,11.0,18.696825,2,8,16,16.51,2.82,4.67,0.48600000000000004,0.979,22,28
5,Small,18,10,4.0,7,7.592,4.0,15.2,12.0,5.4774,3,18,23,39.79,3.19,4.71,0.49005,0.992,23,28
4,Small,19,10,4.0,7,11.863,4.0,15.2,12.0,18.696825,2,6,9,44.27,1.38,4.73,0.4616999999999992,0.984,21,28
4,Truck,16,10,17.5,3,9.158,17.5,66.5,52.5,1.33605,3,9,15,20.49,2.19,4.77,0.4212,0.978,19,27
5,Small,17,9,4.0,3,11.632,4.0,15.2,12.0,3.42945,1,17,23,25.61,1.21,4.78,0.49815,0.968,20,31
3,Sedan,18,9,6.0,7,13.876,6.0,22.8,18.0,13.009950000000002,2,18,23,13.54,0.56,4.63,0.50625,0.876,21,31
4,Small,21,8,6.0,3,14.696,4.0,15.2,10.0,3.42945,2,21,23,22.5,1.67,4.74,0.39285000000000003,0.974,22,28
1,Sedan,19,11,6.0,3,11.862,6.0,22.8,18.0,3.42945,1,8,10,42.61,1.84,4.71,0.49410000000000004,0.987,19,29
5,Small,20,6,4.0,11,10.154,4.0,15.2,12.0,3.42945,2,5,7,11.32,2.32,4.64,0.48195,0.963,21,30
5,Small,19,10,4.0,7,2.532,4.0,15.2,12.0,1.33605,2,9,11,31.36,2.15,4.66,0.4455,0.985,23,27
2,Truck,19,8,17.5,3,14.868,17.5,66.5,52.5,18.696825,1,19,23,17.35,0.97,4.64,0.37259999999999993,0.942,22,31
