NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
1,Small,17,13,4.0,7,10.237,4.0,15.2,12.0,2.426175,1,3,10,32.1,0.76,4.68,0.3807,0.96,21,31
1,Sedan,17,9,6.0,7,9.268,6.0,22.8,18.0,3.42945,1,17,23,46.22,2.94,4.74,0.44955,0.993,22,30
5,Truck,18,11,17.5,11,10.675,17.5,66.5,52.5,2.426175,3,18,23,14.65,1.09,4.69,0.44145,0.939,21,28
2,Truck,16,9,17.5,11,15.25,17.5,66.5,52.5,18.696825,1,16,23,23.08,3.36,4.64,0.48600000000000004,0.987,19,29
4,Small,21,11,4.0,3,11.758,4.0,15.2,12.0,19.434825,1,4,8,31.74,0.54,4.66,0.47790000000000005,0.943,22,28
1,Sedan,22,9,6.0,7,8.106,6.0,22.8,18.0,2.426175,1,22,23,23.23,1.36,4.75,0.48195,0.969,21,30
2,Sedan,19,11,6.0,11,10.55,6.0,22.8,18.0,2.426175,2,3,8,20.33,3.5,4.72,0.41715,0.986,22,30
4,Sedan,18,10,6.0,11,12.355,6.0,22.8,18.0,18.696825,1,7,17,46.7,2.37,4.61,0.46574999999999916,0.991,19,27
5,Sedan,17,8,6.0,11,9.306,6.0,22.8,18.0,2.426175,2,17,23,35.14,1.36,4.68,0.48195,0.979,20,30
5,Small,18,13,4.0,7,11.569,4.0,15.2,12.0,18.696825,1,10,17,48.91,1.69,4.6,0.36854999999999993,0.988,20,28
3,SUV,21,9,13.5,7,8.626,13.5,51.3,40.5,5.4774,3,2,6,16.28,3.54,4.71,0.3807,0.983,22,28
1,Small,18,9,4.0,3,11.182,4.0,15.2,12.0,0.685125,2,1,6,37.57,2.89,4.65,0.40095000000000003,0.991,21,29
3,SUV,22,9,13.5,7,14.513,13.5,51.3,40.5,5.4774,1,4,6,23.64,2.84,4.75,0.3807,0.985,23,27
3,Small,20,10,4.0,7,6.747,4.0,15.2,12.0,18.696825,3,4,7,41.73,2.2,4.63,0.41715,0.989,23,31
4,SUV,19,9,13.5,11,15.512,13.5,51.3,40.5,1.33605,3,19,23,46.88,1.82,4.78,0.4374,0.988,23,31
3,Small,20,11,4.0,7,6.667,4.0,15.2,12.0,0.685125,3,8,19,21.1,3.17,4.75,0.39690000000000003,0.985,21,29
3,Sedan,18,10,6.0,3,8.934,6.0,22.8,18.0,2.426175,1,7,17,48.11,2.41,4.71,0.41715,0.991,22,31
5,Truck,20,9,17.5,7,15.635,17.5,66.5,52.5,19.434825,1,4,6,14.85,0.52,4.67,0.37664999999999993,0.879,20,30
2,Small,22,12,4.0,11,9.42,4.0,15.2,12.0,0.685125,2,9,21,36.3,0.94,4.7,0.36854999999999993,0.971,23,28
5,SUV,19,10,13.5,11,13.524,13.5,51.3,40.5,3.42945,3,2,7,12.59,3.09,4.63,0.4212,0.975,21,29
5,Small,16,11,5.0,7,14.251,4.0,15.2,11.0,5.4774,2,16,23,40.19,1.51,4.62,0.44955,0.984,23,30
1,Small,19,12,4.0,3,7.13,4.0,15.2,12.0,13.009950000000002,3,9,18,8.01,2.19,4.74,0.39285000000000003,0.945,23,30
3,Small,20,8,4.0,3,10.628,4.0,15.2,12.0,3.42945,1,20,23,25.62,3.51,4.77,0.48195,0.989,23,31
3,Sedan,19,10,6.0,7,7.548,6.0,22.8,18.0,0.685125,1,5,7,36.06,3.29,4.68,0.46574999999999916,0.992,21,30
3,Sedan,17,10,6.0,3,3.544,6.0,22.8,18.0,2.426175,3,7,16,24.08,1.69,4.68,0.5022000000000001,0.976,21,31
3,Sedan,20,12,6.0,11,6.973,6.0,22.8,18.0,2.426175,1,9,19,18.77,3.57,4.73,0.4455,0.985,20,29
4,Small,18,9,4.0,7,11.226,4.0,15.2,12.0,3.42945,3,2,6,25.56,2.33,4.66,0.48195,0.983,20,31
2,SUV,21,10,13.5,3,17.449,13.5,51.3,40.5,1.33605,3,6,9,8.59,2.03,4.6,0.405,0.944,21,27
4,Sedan,19,12,6.0,7,6.465,6.0,22.8,18.0,18.696825,1,3,9,33.12,1.44,4.64,0.43335,0.979,20,27
3,Sedan,17,10,6.0,7,5.371,6.0,22.8,18.0,0.685125,1,17,23,40.65,3.01,4.74,0.49410000000000004,0.992,22,29
2,Small,21,10,4.0,11,6.862,4.0,15.2,12.0,1.33605,2,2,7,17.18,0.86,4.72,0.4131,0.935,21,28
3,Sedan,17,8,6.0,3,9.634,6.0,22.8,18.0,3.42945,3,2,5,13.02,2.66,4.76,0.47790000000000005,0.972,22,28
2,Sedan,20,12,6.0,11,5.305,6.0,22.8,18.0,1.33605,1,1,9,29.06,2.13,4.74,0.4212,0.984,23,27
2,Small,19,11,4.0,3,5.29,4.0,15.2,12.0,5.4774,3,8,18,47.84,0.58,4.62,0.5022000000000001,0.965,21,28
5,SUV,16,9,13.5,3,12.816,13.5,51.3,40.5,19.434825,2,3,6,41.14,3.28,4.7,0.39690000000000003,0.993,21,27
3,Small,17,12,5.0,11,12.004,4.0,15.2,11.0,18.696825,1,9,16,14.52,1.29,4.71,0.49815,0.948,23,31
4,Small,19,8,4.0,11,8.616,4.0,15.2,12.0,13.009950000000002,1,19,23,19.64,1.87,4.65,0.43335,0.973,22,27
2,Sedan,17,8,6.0,7,7.041,6.0,22.8,18.0,0.685125,3,4,7,39.32,1.72,4.67,0.37664999999999993,0.985,21,30
2,Small,18,9,4.0,7,8.68,4.0,15.2,12.0,1.33605,1,2,6,28.12,0.56,4.64,0.4616999999999992,0.938,22,27
3,Sedan,20,10,6.0,3,8.744,6.0,22.8,18.0,18.696825,3,20,23,26.68,2.0,4.76,0.44145,0.981,19,29
4,SUV,21,10,13.5,3,9.314,13.5,51.3,40.5,3.42945,3,7,20,31.64,1.53,4.67,0.37259999999999993,0.98,19,27
1,SUV,18,11,13.5,3,8.959,13.5,51.3,40.5,18.696825,2,18,23,44.56,1.4,4.72,0.5022000000000001,0.984,21,29
2,Sedan,19,8,6.0,3,7.834,6.0,22.8,18.0,5.4774,1,5,6,41.2,0.89,4.62,0.4455,0.973,20,31
3,SUV,18,11,13.5,11,11.469,13.5,51.3,40.5,2.426175,3,1,8,40.63,3.49,4.7,0.44145,0.993,19,29
4,Small,18,10,4.0,3,10.171,4.0,15.2,12.0,5.4774,2,6,8,38.23,3.09,4.62,0.37664999999999993,0.992,22,30
2,Sedan,19,11,6.0,3,10.627,6.0,22.8,18.0,1.33605,1,19,23,10.35,2.78,4.77,0.44955,0.966,21,27
3,Small,18,9,4.0,11,11.187,4.0,15.2,12.0,19.434825,3,18,23,38.01,1.73,4.63,0.37664999999999993,0.985,21,28
2,Sedan,16,8,6.0,11,8.933,6.0,22.8,18.0,0.685125,3,5,8,46.76,1.79,4.72,0.43335,0.988,21,29
3,Sedan,19,12,6.0,3,7.684,6.0,22.8,18.0,13.009950000000002,3,19,23,22.43,1.22,4.72,0.44955,0.964,21,29
4,Sedan,16,9,6.0,3,11.097,6.0,22.8,18.0,1.33605,1,6,7,28.96,1.03,4.67,0.40095000000000003,0.967,19,28
1,Sedan,19,11,6.0,7,7.227,6.0,22.8,18.0,18.696825,3,3,8,25.53,1.15,4.6,0.4131,0.967,21,28
3,Small,18,11,4.0,11,7.707,4.0,15.2,12.0,19.434825,1,18,23,14.43,2.1,4.67,0.4374,0.968,23,27
3,Sedan,17,10,6.0,3,9.348,6.0,22.8,18.0,18.696825,1,7,16,35.3,1.74,4.74,0.42524999999999996,0.984,21,29
3,SUV,19,11,13.5,3,6.325,13.5,51.3,40.5,3.42945,1,8,18,23.72,3.35,4.79,0.3888,0.987,21,30
5,Small,20,12,6.0,3,15.367,4.0,15.2,10.0,1.33605,3,8,11,23.87,1.12,4.79,0.49005,0.963,20,30
4,Small,17,11,4.0,7,9.929,4.0,15.2,12.0,0.685125,3,8,16,31.33,1.43,4.75,0.4697999999999992,0.978,22,30
5,Small,17,9,4.0,7,10.949,4.0,15.2,12.0,3.42945,1,4,6,41.18,2.49,4.61,0.41715,0.99,23,28
2,SUV,17,8,13.5,11,9.582,13.5,51.3,40.5,18.696825,1,5,16,24.0,1.27,4.76,0.49005,0.968,23,30
4,Small,21,10,4.0,11,8.038,4.0,15.2,12.0,2.426175,1,21,23,26.31,3.56,4.63,0.47790000000000005,0.989,20,27
4,Small,16,9,4.0,3,8.466,4.0,15.2,12.0,1.33605,2,5,7,21.47,3.08,4.71,0.4616999999999992,0.985,22,30
4,SUV,20,11,13.5,11,9.927,13.5,51.3,40.5,18.696825,1,2,8,32.21,1.11,4.75,0.4697999999999992,0.972,20,30
1,SUV,17,12,13.5,11,12.467,13.5,51.3,40.5,5.4774,2,3,9,43.48,1.5,4.76,0.3807,0.985,21,30
3,Small,17,12,6.0,7,15.779,4.0,15.2,10.0,1.33605,3,17,23,21.03,3.09,4.73,0.47790000000000005,0.985,21,27
5,Sedan,19,12,6.0,3,9.983,6.0,22.8,18.0,2.426175,2,9,18,46.12,1.3,4.61,0.39690000000000003,0.983,20,30
5,SUV,17,12,13.5,11,11.969,13.5,51.3,40.5,2.426175,3,9,16,37.13,2.93,4.64,0.37259999999999993,0.991,23,28
3,Sedan,18,9,6.0,3,5.91,6.0,22.8,18.0,0.685125,1,18,23,11.81,2.12,4.66,0.4697999999999992,0.961,21,30
3,SUV,18,9,13.5,11,13.606,13.5,51.3,40.5,0.685125,3,4,7,43.11,1.53,4.64,0.44145,0.985,20,27
1,SUV,17,8,13.5,7,7.946,13.5,51.3,40.5,2.426175,1,3,5,27.41,2.16,4.61,0.4455,0.983,20,29
5,Small,18,12,4.0,11,11.401,4.0,15.2,12.0,13.009950000000002,1,18,23,45.48,0.67,4.76,0.41715,0.968,19,29
2,Small,17,10,4.0,7,10.891,4.0,15.2,12.0,3.42945,3,5,8,35.47,2.47,4.72,0.45764999999999917,0.989,19,29
3,SUV,19,10,13.5,7,9.16,13.5,51.3,40.5,13.009950000000002,1,7,18,24.67,0.9,4.62,0.37664999999999993,0.956,22,27
1,Small,21,13,5.0,7,11.924,4.0,15.2,11.0,3.42945,1,1,10,45.64,1.3,4.61,0.48600000000000004,0.983,23,28
2,Small,17,10,4.0,3,7.98,4.0,15.2,12.0,2.426175,3,3,7,10.43,2.5,4.7,0.36854999999999993,0.962,21,27
3,Sedan,17,10,6.0,3,5.136,6.0,22.8,18.0,5.4774,2,17,23,13.24,1.82,4.73,0.37259999999999993,0.959,21,31
2,Sedan,19,12,6.0,11,14.762,6.0,22.8,18.0,19.434825,3,19,23,36.63,0.84,4.69,0.47790000000000005,0.968,19,31
2,Sedan,19,13,6.0,11,9.141,6.0,22.8,18.0,0.685125,2,2,10,49.26,3.16,4.75,0.44145,0.994,19,27
3,Small,17,12,4.0,3,9.48,4.0,15.2,12.0,13.009950000000002,3,17,23,14.4,2.22,4.76,0.4455,0.969,21,28
1,Truck,19,9,17.5,3,16.148,17.5,66.5,52.5,18.696825,1,6,18,46.05,1.42,4.62,0.40095000000000003,0.985,23,31
3,SUV,20,10,13.5,3,10.623,13.5,51.3,40.5,1.33605,3,20,23,21.47,1.55,4.7,0.47384999999999916,0.97,23,28
4,Sedan,20,9,6.0,7,14.47,6.0,22.8,18.0,2.426175,2,5,7,30.55,1.95,4.7,0.46574999999999916,0.983,19,30
3,Small,17,13,4.0,7,9.497,4.0,15.2,12.0,1.33605,3,4,10,15.3,2.62,4.71,0.49005,0.975,20,29
2,Small,20,12,4.0,3,9.651,4.0,15.2,12.0,18.696825,3,3,9,38.27,1.11,4.65,0.40905,0.977,22,30
1,Sedan,19,10,6.0,3,9.369,6.0,22.8,18.0,18.696825,3,7,18,29.6,3.31,4.67,0.40905,0.99,19,30
5,Truck,19,9,17.5,11,8.046,17.5,66.5,52.5,0.685125,1,6,18,16.06,3.34,4.61,0.44145,0.982,20,27
1,Sedan,20,11,7.0,11,15.561,6.0,22.8,17.0,0.685125,1,8,19,18.84,3.33,4.71,0.4455,0.984,20,30
4,Sedan,16,10,6.0,11,7.291,6.0,22.8,18.0,18.696825,3,7,15,40.2,0.7,4.7,0.44145,0.965,21,30
4,Sedan,16,9,6.0,11,10.212,6.0,22.8,18.0,5.4774,3,6,15,17.55,1.72,4.6,0.46574999999999916,0.967,21,28
5,Small,18,11,5.0,7,12.475,4.0,15.2,11.0,1.33605,1,18,23,36.38,2.42,4.68,0.39285000000000003,0.989,19,29
2,Sedan,18,12,6.0,3,10.465,6.0,22.8,18.0,3.42945,3,18,23,41.8,2.38,4.63,0.37259999999999993,0.99,20,27
1,SUV,18,11,13.5,7,12.957,13.5,51.3,40.5,13.009950000000002,1,8,17,29.81,1.14,4.65,0.37259999999999993,0.971,21,30
1,Sedan,18,10,6.0,7,5.433,6.0,22.8,18.0,5.4774,3,18,23,7.67,2.32,4.68,0.5022000000000001,0.945,23,31
3,SUV,17,11,13.5,11,9.429,13.5,51.3,40.5,3.42945,1,8,16,9.58,2.54,4.76,0.43335,0.96,20,30
2,Sedan,19,12,6.0,7,8.699,6.0,22.8,18.0,19.434825,2,19,23,30.95,1.09,4.71,0.41715,0.971,20,28
1,Sedan,17,9,6.0,3,9.753,6.0,22.8,18.0,18.696825,2,5,7,35.24,2.06,4.71,0.3807,0.986,19,31
2,Sedan,20,11,6.0,7,9.44,6.0,22.8,18.0,13.009950000000002,2,8,19,40.4,0.92,4.63,0.5022000000000001,0.973,19,31
1,Sedan,16,10,6.0,3,11.878,6.0,22.8,18.0,19.434825,2,7,15,31.55,3.01,4.64,0.37664999999999993,0.99,22,29
3,Small,20,9,4.0,3,7.285,4.0,15.2,12.0,3.42945,1,20,23,44.89,1.86,4.68,0.4697999999999992,0.988,21,31
2,SUV,17,10,13.5,3,9.507,13.5,51.3,40.5,19.434825,2,17,23,18.37,2.89,4.76,0.4536000000000001,0.981,22,27
5,Small,19,11,6.0,7,16.102,4.0,15.2,10.0,13.009950000000002,2,19,23,22.26,1.07,4.63,0.5022000000000001,0.959,20,28
4,Small,19,12,4.0,11,7.831,4.0,15.2,12.0,13.009950000000002,1,5,9,44.87,1.99,4.78,0.3807,0.989,22,27
1,Small,20,11,4.0,7,5.89,4.0,15.2,12.0,19.434825,2,20,23,28.83,3.46,4.67,0.4131,0.99,20,30
5,SUV,18,13,13.5,3,7.067,13.5,51.3,40.5,1.33605,2,4,10,38.56,2.8,4.62,0.36449999999999994,0.991,22,28
5,SUV,17,11,13.5,11,13.034,13.5,51.3,40.5,5.4774,3,17,23,48.58,0.74,4.68,0.40905,0.973,23,31
3,Sedan,19,9,6.0,7,10.021,6.0,22.8,18.0,5.4774,1,5,6,44.71,2.27,4.62,0.4536000000000001,0.99,19,30
5,Sedan,21,10,6.0,3,4.915,6.0,22.8,18.0,3.42945,1,21,23,13.78,2.78,4.7,0.44955,0.974,23,30
3,Truck,18,9,17.5,11,12.58,17.5,66.5,52.5,3.42945,1,6,17,37.17,1.32,4.65,0.4293,0.98,23,28
5,Sedan,19,9,6.0,11,11.86,6.0,22.8,18.0,13.009950000000002,2,5,7,41.71,2.32,4.73,0.49815,0.99,20,27
5,Sedan,17,8,6.0,3,8.493,6.0,22.8,18.0,5.4774,2,1,5,22.58,0.58,4.63,0.4536000000000001,0.926,23,31
1,Sedan,21,9,6.0,7,12.993,6.0,22.8,18.0,1.33605,3,6,20,12.02,2.94,4.72,0.49410000000000004,0.972,22,30
4,Truck,20,8,17.5,3,5.114,17.5,66.5,52.5,0.685125,3,1,5,42.65,1.99,4.78,0.44955,0.988,22,27
1,Small,19,13,4.0,3,9.871,4.0,15.2,12.0,0.685125,2,10,18,31.37,1.86,4.71,0.39690000000000003,0.983,20,28
1,SUV,19,11,13.5,7,12.27,13.5,51.3,40.5,0.685125,1,7,8,46.25,3.33,4.68,0.39690000000000003,0.994,23,29
