NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
2,Small,18,7,4.0,11,8.532,4.0,15.2,12.0,1.33605,3,6,17,20.77,1.42,4.63,0.4616999999999992,0.967,22,30
5,Sedan,18,9,6.0,11,8.031,6.0,22.8,18.0,18.696825,3,4,8,11.91,1.59,4.72,0.36449999999999994,0.949,23,30
3,Sedan,18,9,6.0,7,8.463,6.0,22.8,18.0,5.4774,2,8,10,8.58,2.46,4.68,0.50625,0.954,20,28
1,Small,20,7,4.0,11,6.227,4.0,15.2,12.0,18.696825,1,20,23,20.48,2.57,4.78,0.3807,0.981,19,27
3,Sedan,19,6,6.0,11,14.291,6.0,22.8,18.0,13.009950000000002,2,5,18,12.66,2.54,4.64,0.4616999999999992,0.969,20,29
1,Small,20,8,5.0,3,14.382,4.0,15.2,11.0,5.4774,3,20,23,21.28,2.6,4.72,0.43335,0.982,23,30
2,Small,18,7,4.0,7,4.76,4.0,15.2,12.0,5.4774,1,18,23,33.32,2.89,4.7,0.47790000000000005,0.99,22,31
3,Truck,18,9,17.5,11,6.68,17.5,66.5,52.5,18.696825,2,5,8,32.79,1.86,4.66,0.4536000000000001,0.984,22,28
1,Sedan,19,7,6.0,7,5.031,6.0,22.8,18.0,18.696825,2,6,18,36.45,2.83,4.65,0.47790000000000005,0.99,23,27
3,Small,19,8,4.0,3,11.711,4.0,15.2,12.0,18.696825,2,19,23,41.01,0.9,4.75,0.48600000000000004,0.973,23,31
1,Truck,18,8,17.5,3,10.681,17.5,66.5,52.5,18.696825,3,5,8,17.38,1.79,4.66,0.4374,0.968,23,30
5,Small,18,8,4.0,7,6.354,4.0,15.2,12.0,18.696825,1,7,17,25.1,1.04,4.8,0.4697999999999992,0.962,20,29
4,Small,18,8,6.0,7,15.676,4.0,15.2,10.0,0.685125,2,18,23,35.57,1.38,4.74,0.47384999999999916,0.98,23,31
4,Sedan,22,9,6.0,3,12.771,6.0,22.8,18.0,19.434825,2,7,9,37.63,1.05,4.74,0.49005,0.975,22,28
4,SUV,19,9,13.5,3,10.871,13.5,51.3,40.5,19.434825,2,8,18,10.97,2.1,4.66,0.4616999999999992,0.958,22,30
3,Truck,21,11,17.5,3,16.774,17.5,66.5,52.5,19.434825,2,21,23,40.62,0.58,4.76,0.405,0.958,19,29
1,Truck,21,10,17.5,3,10.481,17.5,66.5,52.5,0.685125,3,8,11,40.26,0.94,4.65,0.4616999999999992,0.974,22,29
2,Sedan,19,8,6.0,7,4.022,6.0,22.8,18.0,1.33605,1,19,23,32.17,0.88,4.75,0.44145,0.965,21,31
4,Small,17,10,5.0,11,12.036,4.0,15.2,11.0,2.426175,3,9,16,43.43,1.13,4.73,0.4697999999999992,0.98,19,30
2,SUV,20,9,13.5,11,6.441,13.5,51.3,40.5,3.42945,1,20,23,37.63,2.6,4.66,0.4293,0.99,19,28
4,Small,19,10,5.0,11,13.845,4.0,15.2,11.0,1.33605,2,4,9,24.75,3.05,4.78,0.46574999999999916,0.987,21,29
4,Small,16,9,4.0,11,7.847,4.0,15.2,12.0,0.685125,1,16,23,49.18,2.17,4.77,0.47790000000000005,0.991,20,30
1,Sedan,17,8,6.0,3,12.081,6.0,22.8,18.0,1.33605,2,7,16,21.38,1.53,4.67,0.38475,0.97,20,29
5,SUV,18,8,13.5,11,6.669,13.5,51.3,40.5,0.685125,3,7,17,28.15,2.49,4.69,0.405,0.986,22,30
4,Sedan,20,7,6.0,11,5.816,6.0,22.8,18.0,18.696825,1,6,19,20.41,3.16,4.76,0.4536000000000001,0.985,23,31
1,Small,19,6,4.0,7,11.615,4.0,15.2,12.0,13.009950000000002,1,19,23,18.07,3.28,4.79,0.4616999999999992,0.983,20,27
5,Small,16,9,8.0,3,19.791,4.0,15.2,8.0,18.696825,1,8,15,29.97,2.99,4.61,0.4293,0.989,23,28
1,Small,19,8,4.0,3,7.862,4.0,15.2,12.0,0.685125,3,7,18,38.98,0.91,4.72,0.41715,0.972,20,28
3,SUV,16,8,13.5,3,8.745,13.5,51.3,40.5,1.33605,1,16,23,27.44,0.61,4.76,0.43335,0.942,22,30
2,Small,17,7,4.0,3,10.778,4.0,15.2,12.0,1.33605,2,2,6,21.76,3.35,4.69,0.43335,0.986,20,30
1,Small,21,8,4.0,11,6.558,4.0,15.2,12.0,2.426175,1,2,7,24.8,2.15,4.73,0.4616999999999992,0.981,22,28
3,Small,17,11,4.0,3,11.087,4.0,15.2,12.0,5.4774,3,17,23,13.44,1.57,4.75,0.40095000000000003,0.954,21,31
5,Small,18,9,4.0,11,6.636,4.0,15.2,12.0,2.426175,3,8,17,43.73,1.26,4.77,0.3888,0.982,19,31
4,Small,17,9,5.0,7,12.62,4.0,15.2,11.0,5.4774,1,8,16,31.2,2.35,4.69,0.4131,0.986,23,28
5,SUV,20,7,13.5,7,10.369,13.5,51.3,40.5,0.685125,2,6,19,10.24,0.52,4.66,0.49815,0.829,20,31
2,Sedan,17,8,6.0,3,10.227,6.0,22.8,18.0,5.4774,2,17,23,39.28,2.67,4.68,0.38475,0.991,23,28
4,Small,17,10,4.0,11,7.058,4.0,15.2,12.0,2.426175,2,17,23,42.53,1.98,4.71,0.405,0.988,21,27
1,SUV,18,9,13.5,11,7.086,13.5,51.3,40.5,2.426175,1,8,17,23.24,3.16,4.8,0.5022000000000001,0.986,21,30
1,SUV,17,9,13.5,11,8.888,13.5,51.3,40.5,5.4774,3,17,23,31.24,1.76,4.74,0.49815,0.982,23,27
2,SUV,19,9,13.5,7,5.309,13.5,51.3,40.5,19.434825,1,19,23,41.62,1.48,4.79,0.39285000000000003,0.984,20,28
4,Sedan,20,9,6.0,7,13.09,6.0,22.8,18.0,5.4774,2,8,19,35.07,0.63,4.73,0.49410000000000004,0.956,22,27
4,Sedan,17,6,6.0,11,8.457,6.0,22.8,18.0,3.42945,1,17,23,16.97,1.93,4.75,0.44955,0.97,22,29
4,Small,17,9,6.0,11,15.399,4.0,15.2,10.0,2.426175,2,17,23,47.16,2.38,4.73,0.4293,0.991,22,27
1,Small,18,10,4.0,11,9.418,4.0,15.2,12.0,0.685125,3,18,23,14.95,1.44,4.73,0.4697999999999992,0.955,19,28
1,Truck,17,9,17.5,7,11.706,17.5,66.5,52.5,19.434825,1,8,16,41.18,1.46,4.65,0.46574999999999916,0.984,23,27
5,Sedan,16,8,6.0,11,12.457,6.0,22.8,18.0,5.4774,3,16,23,37.83,1.28,4.76,0.47384999999999916,0.98,20,31
1,Small,19,10,4.0,7,8.902,4.0,15.2,12.0,3.42945,2,2,9,11.85,2.18,4.64,0.40095000000000003,0.962,22,28
3,Small,22,10,4.0,3,8.339,4.0,15.2,12.0,13.009950000000002,2,9,21,17.12,1.68,4.63,0.4455,0.966,22,28
4,SUV,16,8,13.5,7,4.166,13.5,51.3,40.5,19.434825,1,16,23,41.53,3.47,4.73,0.43335,0.993,20,31
4,SUV,17,7,13.5,3,9.008,13.5,51.3,40.5,18.696825,2,2,6,32.43,3.5,4.77,0.37664999999999993,0.991,21,29
1,Small,18,10,4.0,3,6.455,4.0,15.2,12.0,2.426175,1,18,23,29.23,2.04,4.73,0.3888,0.983,19,29
3,SUV,19,8,13.5,7,7.128,13.5,51.3,40.5,13.009950000000002,1,19,23,16.88,2.43,4.63,0.44955,0.976,19,29
1,Sedan,16,9,6.0,3,14.477,6.0,22.8,18.0,19.434825,3,8,15,48.89,2.72,4.77,0.47790000000000005,0.993,23,27
1,Sedan,21,6,6.0,7,6.782,6.0,22.8,18.0,19.434825,1,5,20,32.85,2.64,4.62,0.4697999999999992,0.989,19,29
1,Small,17,6,4.0,11,6.813,4.0,15.2,12.0,19.434825,1,17,23,48.37,3.11,4.68,0.36854999999999993,0.993,21,27
3,Small,19,6,5.0,7,12.234,4.0,15.2,11.0,18.696825,3,5,18,32.1,2.21,4.7,0.44955,0.986,23,29
3,SUV,17,6,13.5,11,8.384,13.5,51.3,40.5,5.4774,2,2,5,9.72,2.77,4.67,0.45764999999999917,0.964,21,28
1,Sedan,20,9,6.0,7,3.569,6.0,22.8,18.0,18.696825,1,8,19,22.94,1.34,4.78,0.43335,0.968,21,28
3,Small,19,7,4.0,3,11.551,4.0,15.2,12.0,19.434825,2,19,23,8.95,0.61,4.65,0.49005,0.833,21,29
4,Small,17,10,5.0,7,12.749,4.0,15.2,11.0,18.696825,3,17,23,31.68,1.64,4.62,0.40095000000000003,0.981,20,31
5,Sedan,21,8,6.0,7,14.446,6.0,22.8,18.0,0.685125,1,7,8,9.06,0.57,4.73,0.405,0.824,20,30
2,Sedan,18,7,6.0,7,11.572,6.0,22.8,18.0,18.696825,2,6,17,10.49,1.29,4.68,0.37259999999999993,0.929,20,30
1,SUV,18,7,13.5,3,7.854,13.5,51.3,40.5,3.42945,3,18,23,43.58,0.59,4.72,0.4212,0.962,19,29
2,Truck,19,8,17.5,3,6.983,17.5,66.5,52.5,0.685125,1,3,7,7.48,1.31,4.68,0.36854999999999993,0.903,22,29
2,Sedan,17,8,6.0,7,7.962,6.0,22.8,18.0,2.426175,3,7,16,44.58,3.44,4.67,0.4616999999999992,0.994,23,31
5,Small,17,9,5.0,3,14.306,4.0,15.2,11.0,0.685125,3,4,8,40.55,2.15,4.64,0.4131,0.989,21,29
4,Sedan,17,8,6.0,11,13.694,6.0,22.8,18.0,5.4774,2,7,16,16.05,0.89,4.62,0.39285000000000003,0.932,22,30
4,Small,18,7,4.0,7,7.325,4.0,15.2,12.0,18.696825,1,6,17,41.93,1.49,4.7,0.46574999999999916,0.984,21,30
2,Sedan,21,10,6.0,11,8.427,6.0,22.8,18.0,2.426175,2,4,9,22.81,3.34,4.71,0.405,0.987,21,28
1,Small,20,7,4.0,3,10.346,4.0,15.2,12.0,3.42945,3,20,23,47.63,0.78,4.65,0.4212,0.973,20,28
5,Sedan,18,10,6.0,7,10.999,6.0,22.8,18.0,5.4774,2,6,9,25.84,1.61,4.69,0.48195,0.976,23,31
1,Sedan,19,8,6.0,11,12.387,6.0,22.8,18.0,1.33605,3,7,18,19.01,0.52,4.76,0.44145,0.904,22,30
4,Truck,18,7,17.5,7,10.024,17.5,66.5,52.5,3.42945,2,4,6,13.54,2.37,4.66,0.46574999999999916,0.969,23,30
1,Small,19,7,4.0,7,11.557,4.0,15.2,12.0,0.685125,2,19,23,8.15,3.4,4.75,0.4536000000000001,0.965,20,28
5,Small,22,7,4.0,3,4.98,4.0,15.2,12.0,13.009950000000002,2,6,21,24.12,2.37,4.74,0.46574999999999916,0.983,19,30
5,Small,19,10,4.0,7,5.878,4.0,15.2,12.0,19.434825,1,1,9,16.67,2.51,4.7,0.50625,0.976,22,30
3,Sedan,16,8,6.0,11,6.652,6.0,22.8,18.0,5.4774,1,7,15,34.3,3.0,4.72,0.49815,0.99,23,30
3,Small,20,9,6.0,7,15.076,4.0,15.2,10.0,0.685125,2,6,8,6.89,2.25,4.67,0.4293,0.938,19,29
2,Small,19,8,4.0,11,4.389,4.0,15.2,12.0,13.009950000000002,2,7,18,45.89,2.75,4.73,0.4536000000000001,0.992,22,30
2,Small,19,7,6.0,11,16.5,4.0,15.2,10.0,3.42945,1,6,18,7.14,3.14,4.67,0.47790000000000005,0.956,19,28
5,SUV,22,9,13.5,7,9.767,13.5,51.3,40.5,5.4774,2,5,8,23.2,2.3,4.74,0.4131,0.981,23,27
3,Small,18,6,4.0,11,11.418,4.0,15.2,12.0,3.42945,2,3,5,44.63,3.4,4.74,0.4212,0.993,22,29
4,Small,18,9,5.0,3,12.789,4.0,15.2,11.0,13.009950000000002,3,18,23,28.51,1.83,4.8,0.50625,0.981,20,28
2,SUV,21,8,13.5,3,14.077,13.5,51.3,40.5,0.685125,1,7,20,37.38,2.05,4.79,0.4536000000000001,0.987,19,27
3,Small,19,6,6.0,3,15.361,4.0,15.2,10.0,19.434825,2,19,23,40.69,2.51,4.77,0.4374,0.99,21,27
3,Small,20,10,4.0,11,7.577,4.0,15.2,12.0,3.42945,3,1,9,14.44,1.47,4.62,0.40905,0.954,19,31
1,Small,20,9,4.0,3,7.673,4.0,15.2,12.0,1.33605,1,8,19,49.64,0.6,4.73,0.39285000000000003,0.967,23,31
3,Truck,21,8,17.5,3,12.678,17.5,66.5,52.5,13.009950000000002,3,2,7,42.51,2.88,4.63,0.36854999999999993,0.992,21,29
5,Small,16,9,4.0,11,10.342,4.0,15.2,12.0,13.009950000000002,3,8,15,15.87,2.34,4.67,0.44145,0.973,20,31
4,Truck,16,10,17.5,3,4.713,17.5,66.5,52.5,19.434825,1,9,15,33.19,3.0,4.72,0.39285000000000003,0.99,21,31
1,SUV,19,7,13.5,3,12.318,13.5,51.3,40.5,2.426175,1,6,18,13.24,1.35,4.7,0.4455,0.946,20,31
2,SUV,20,7,13.5,3,3.432,13.5,51.3,40.5,19.434825,1,6,19,9.82,3.48,4.7,0.44145,0.971,20,30
2,Sedan,19,6,6.0,11,10.671,6.0,22.8,18.0,3.42945,1,19,23,31.63,2.24,4.66,0.39285000000000003,0.986,21,29
5,Small,22,11,4.0,11,11.413,4.0,15.2,12.0,1.33605,1,10,21,28.99,3.17,4.74,0.4697999999999992,0.989,19,31
3,Small,20,10,6.0,7,15.704,4.0,15.2,10.0,13.009950000000002,3,9,19,33.15,1.58,4.72,0.39285000000000003,0.981,20,28
1,Truck,17,7,17.5,3,6.969,17.5,66.5,52.5,5.4774,2,6,16,12.74,1.26,4.74,0.4616999999999992,0.94,23,31
3,Small,19,10,4.0,3,6.493,4.0,15.2,12.0,1.33605,3,19,23,27.14,3.49,4.76,0.49815,0.989,22,30
5,Sedan,20,7,6.0,7,7.104,6.0,22.8,18.0,2.426175,1,6,19,12.57,2.32,4.64,0.5022000000000001,0.966,21,30
3,SUV,17,7,13.5,7,14.276,13.5,51.3,40.5,5.4774,2,6,16,27.23,3.43,4.73,0.37259999999999993,0.989,23,31
5,Small,18,7,4.0,3,11.025,4.0,15.2,12.0,3.42945,1,6,17,28.91,0.69,4.73,0.44145,0.951,19,29
4,Small,17,10,4.0,7,7.176,4.0,15.2,12.0,5.4774,3,9,16,16.92,3.05,4.72,0.37259999999999993,0.981,23,29
1,SUV,20,9,13.5,3,8.269,13.5,51.3,40.5,3.42945,1,3,8,26.23,2.28,4.78,0.43335,0.983,20,30
3,Truck,17,9,17.5,11,13.072,17.5,66.5,52.5,19.434825,2,6,8,15.77,1.74,4.73,0.44955,0.964,20,27
5,Sedan,21,7,6.0,3,11.537,6.0,22.8,18.0,1.33605,1,21,23,40.51,3.52,4.64,0.4536000000000001,0.993,20,30
2,Sedan,16,7,6.0,3,7.795,6.0,22.8,18.0,19.434825,2,16,23,20.38,2.24,4.68,0.49005,0.978,20,28
1,Sedan,19,10,6.0,11,1.302,6.0,22.8,18.0,13.009950000000002,2,6,9,29.06,0.87,4.68,0.5022000000000001,0.961,20,31
4,Sedan,18,7,6.0,7,9.257,6.0,22.8,18.0,3.42945,3,6,17,32.6,1.41,4.72,0.36449999999999994,0.978,20,28
5,Sedan,18,9,6.0,11,13.054,6.0,22.8,18.0,19.434825,1,8,17,42.93,0.81,4.77,0.45764999999999917,0.972,22,27
2,SUV,19,8,13.5,7,11.362,13.5,51.3,40.5,19.434825,3,7,18,8.19,1.12,4.61,0.38475,0.897,23,31
2,Small,17,9,5.0,7,12.414,4.0,15.2,11.0,18.696825,3,2,8,38.09,3.02,4.68,0.38475,0.991,22,28
4,Small,18,8,4.0,7,8.766,4.0,15.2,12.0,2.426175,1,5,7,17.7,0.56,4.68,0.49815,0.904,23,28
1,Small,17,7,4.0,3,10.136,4.0,15.2,12.0,5.4774,1,6,16,15.8,2.67,4.66,0.36854999999999993,0.977,22,29
5,Small,20,9,4.0,3,9.815,4.0,15.2,12.0,19.434825,3,8,11,45.07,2.03,4.63,0.41715,0.989,19,27
4,Sedan,19,6,6.0,3,8.985,6.0,22.8,18.0,2.426175,3,5,18,11.61,2.4,4.63,0.48600000000000004,0.965,19,27
2,Small,18,6,5.0,3,13.969,4.0,15.2,11.0,13.009950000000002,3,5,8,9.64,1.36,4.65,0.49005,0.927,20,27
3,Sedan,17,8,7.0,11,15.38,6.0,22.8,17.0,13.009950000000002,1,17,23,42.44,3.17,4.67,0.37664999999999993,0.993,20,31
4,Truck,19,9,17.5,11,12.586,17.5,66.5,52.5,19.434825,3,8,18,11.87,0.99,4.62,0.48195,0.918,22,31
2,Truck,18,8,17.5,11,12.126,17.5,66.5,52.5,1.33605,2,5,7,46.7,2.4,4.66,0.4697999999999992,0.991,21,31
1,SUV,21,8,13.5,7,10.56,13.5,51.3,40.5,5.4774,1,7,20,17.85,3.32,4.68,0.40095000000000003,0.983,21,28
5,Small,20,9,5.0,11,12.775,4.0,15.2,11.0,2.426175,1,5,8,10.0,3.15,4.65,0.49815,0.969,21,30
4,Sedan,18,10,7.0,7,15.518,6.0,22.8,17.0,18.696825,2,18,23,20.86,1.12,4.7,0.40095000000000003,0.958,21,31
2,Sedan,21,7,6.0,11,9.005,6.0,22.8,18.0,1.33605,2,2,6,25.22,0.85,4.71,0.5022000000000001,0.954,22,27
3,Small,22,7,7.0,11,19.161,4.0,15.2,9.0,2.426175,3,6,9,11.82,2.83,4.76,0.41715,0.971,21,27
4,Small,18,8,4.0,3,6.344,4.0,15.2,12.0,19.434825,3,7,10,12.63,3.09,4.66,0.44955,0.975,21,31
2,Sedan,16,6,6.0,7,10.629,6.0,22.8,18.0,19.434825,1,4,5,13.69,2.94,4.69,0.48195,0.975,23,31
1,Truck,16,8,17.5,11,12.324,17.5,66.5,52.5,13.009950000000002,2,7,15,13.18,2.95,4.8,0.4536000000000001,0.975,23,30
1,SUV,16,8,13.5,3,9.859,13.5,51.3,40.5,18.696825,3,6,9,47.69,1.69,4.78,0.3888,0.988,19,30
4,SUV,18,11,13.5,7,9.126,13.5,51.3,40.5,5.4774,1,18,23,10.79,3.38,4.8,0.43335,0.973,21,29
4,Small,19,7,4.0,11,8.22,4.0,15.2,12.0,2.426175,3,6,18,15.45,1.99,4.68,0.4212,0.968,20,29
4,SUV,18,10,13.5,3,8.786,13.5,51.3,40.5,0.685125,2,2,9,12.61,3.15,4.74,0.4212,0.975,23,29
5,SUV,16,10,13.5,3,3.316,13.5,51.3,40.5,2.426175,3,16,23,29.05,1.43,4.71,0.39690000000000003,0.976,21,27
3,Sedan,22,9,6.0,7,7.328,6.0,22.8,18.0,2.426175,3,4,8,48.91,2.78,4.78,0.43335,0.993,20,28
3,Sedan,20,10,7.0,11,16.578,6.0,22.8,17.0,5.4774,1,20,23,11.82,2.06,4.8,0.4455,0.96,23,30
1,Small,19,7,5.0,3,13.122,4.0,15.2,11.0,5.4774,3,19,23,36.95,1.79,4.76,0.42524999999999996,0.985,22,28
4,Small,19,8,5.0,11,11.881,4.0,15.2,11.0,13.009950000000002,1,19,23,23.99,1.9,4.76,0.4697999999999992,0.978,23,31
2,Small,17,11,8.0,7,22.028,4.0,15.2,8.0,2.426175,1,17,23,21.5,0.92,4.77,0.38475,0.951,23,31
1,Small,18,7,4.0,7,9.471,4.0,15.2,12.0,18.696825,1,6,17,48.18,3.11,4.72,0.49410000000000004,0.993,22,28
2,SUV,19,7,13.5,11,5.206,13.5,51.3,40.5,19.434825,2,19,23,13.21,0.82,4.75,0.405,0.912,23,29
3,Small,17,7,5.0,7,13.826,4.0,15.2,11.0,2.426175,3,17,23,24.59,1.14,4.79,0.43335,0.965,21,30
2,Small,17,9,4.0,7,7.923,4.0,15.2,12.0,2.426175,1,8,16,23.23,0.91,4.65,0.39690000000000003,0.954,22,30
2,Sedan,18,7,6.0,7,2.642,6.0,22.8,18.0,13.009950000000002,2,6,8,35.91,1.44,4.62,0.38475,0.981,19,27
1,Truck,18,11,17.5,7,9.939,17.5,66.5,52.5,19.434825,1,18,23,22.63,2.99,4.69,0.39285000000000003,0.985,23,30
5,SUV,20,10,13.5,7,3.322,13.5,51.3,40.5,5.4774,3,20,23,43.87,3.5,4.68,0.4212,0.994,20,29
3,Small,18,6,4.0,11,7.756,4.0,15.2,12.0,18.696825,1,5,17,45.53,1.31,4.69,0.37664999999999993,0.983,20,31
3,Small,21,10,4.0,7,9.43,4.0,15.2,12.0,2.426175,1,9,20,37.26,1.1,4.79,0.4616999999999992,0.976,21,29
1,Small,16,9,4.0,11,9.892,4.0,15.2,12.0,0.685125,3,16,23,37.33,3.39,4.64,0.42524999999999996,0.992,22,28
1,Truck,19,9,17.5,3,12.225,17.5,66.5,52.5,0.685125,1,8,18,22.24,2.48,4.8,0.3888,0.982,23,27
1,Truck,19,9,17.5,7,15.986,17.5,66.5,52.5,2.426175,2,8,18,47.82,1.17,4.72,0.4536000000000001,0.982,22,29
4,Small,21,9,4.0,11,11.175,4.0,15.2,12.0,19.434825,3,8,11,33.3,2.98,4.73,0.37259999999999993,0.99,21,30
3,Small,18,9,4.0,11,7.58,4.0,15.2,12.0,5.4774,1,18,23,16.47,2.52,4.7,0.4536000000000001,0.976,23,30
3,Sedan,18,7,6.0,7,9.259,6.0,22.8,18.0,19.434825,3,6,17,47.19,2.87,4.7,0.39285000000000003,0.993,23,30
4,Small,20,7,5.0,3,12.292,4.0,15.2,11.0,19.434825,1,1,6,13.0,0.64,4.78,0.37664999999999993,0.887,21,31
4,Sedan,20,8,6.0,7,7.737,6.0,22.8,18.0,0.685125,2,7,19,39.62,2.07,4.66,0.45764999999999917,0.988,19,31
5,SUV,20,8,13.5,3,11.938,13.5,51.3,40.5,3.42945,3,7,19,23.53,3.58,4.69,0.47790000000000005,0.988,23,29
1,SUV,17,10,13.5,7,15.961,13.5,51.3,40.5,0.685125,3,8,11,39.66,0.56,4.62,0.4293,0.956,21,28
4,Truck,19,11,17.5,7,14.48,17.5,66.5,52.5,1.33605,2,19,23,18.98,0.57,4.63,0.5022000000000001,0.912,21,31
3,Sedan,18,8,6.0,3,7.753,6.0,22.8,18.0,19.434825,3,7,17,22.76,2.69,4.64,0.38475,0.984,22,29
4,Sedan,20,7,6.0,11,5.711,6.0,22.8,18.0,13.009950000000002,2,20,23,10.32,1.15,4.64,0.48195,0.919,22,29
2,Small,18,6,4.0,7,8.259,4.0,15.2,12.0,1.33605,3,5,8,25.63,2.15,4.63,0.39690000000000003,0.982,23,29
5,SUV,17,8,13.5,11,11.89,13.5,51.3,40.5,3.42945,1,17,23,31.57,1.91,4.77,0.40905,0.984,23,29
5,Sedan,17,8,6.0,11,8.116,6.0,22.8,18.0,18.696825,1,7,16,38.47,2.57,4.72,0.46574999999999916,0.99,22,28
5,Small,18,11,4.0,11,5.794,4.0,15.2,12.0,5.4774,3,18,23,17.99,2.55,4.7,0.41715,0.978,21,27
3,SUV,18,8,13.5,7,10.162,13.5,51.3,40.5,0.685125,1,4,7,28.31,2.26,4.6,0.48600000000000004,0.984,23,31
1,Sedan,16,9,6.0,11,7.877,6.0,22.8,18.0,1.33605,3,8,15,42.27,2.7,4.73,0.46574999999999916,0.991,20,30
3,Truck,19,9,17.5,3,7.492,17.5,66.5,52.5,3.42945,2,4,8,12.77,1.44,4.67,0.44955,0.947,23,31
5,Sedan,19,9,6.0,3,5.08,6.0,22.8,18.0,1.33605,1,2,8,32.85,2.35,4.66,0.36449999999999994,0.987,22,31
4,Small,19,7,4.0,7,7.23,4.0,15.2,12.0,13.009950000000002,2,6,18,22.26,1.04,4.77,0.4455,0.958,20,30
2,Small,17,8,5.0,11,12.417,4.0,15.2,11.0,3.42945,3,7,10,22.37,2.31,4.66,0.4131,0.981,23,29
1,SUV,17,7,13.5,7,11.457,13.5,51.3,40.5,5.4774,1,17,23,35.62,3.3,4.78,0.49815,0.992,23,29
4,SUV,19,6,13.5,11,10.155,13.5,51.3,40.5,13.009950000000002,2,5,18,49.35,1.23,4.66,0.4131,0.984,23,29
4,Sedan,17,10,6.0,7,12.252,6.0,22.8,18.0,1.33605,3,9,16,12.04,1.3,4.6,0.5022000000000001,0.938,19,28
1,Small,18,7,4.0,11,6.463,4.0,15.2,12.0,18.696825,3,18,23,12.43,0.8,4.64,0.50625,0.904,19,28
