NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,Small,19,10,5.0,11,14.334,4.0,15.2,11.0,18.696825,2,9,18,18.09,1.57,4.76,0.4212,0.965,22,29
4,Small,17,10,4.0,7,5.752,4.0,15.2,12.0,19.434825,1,7,9,40.94,3.58,4.63,0.4293,0.993,20,29
1,SUV,19,8,13.5,7,16.27,13.5,51.3,40.5,1.33605,1,19,23,26.13,3.53,4.65,0.40905,0.989,20,28
2,Sedan,17,11,6.0,3,14.435,6.0,22.8,18.0,19.434825,1,10,16,12.87,2.06,4.71,0.47384999999999916,0.963,22,31
5,Small,18,7,4.0,3,10.26,4.0,15.2,12.0,1.33605,1,2,6,31.61,2.59,4.78,0.49410000000000004,0.988,22,31
5,Sedan,19,8,6.0,3,5.288,6.0,22.8,18.0,19.434825,3,19,23,12.58,1.97,4.78,0.43335,0.96,19,29
2,Sedan,16,10,6.0,3,10.4,6.0,22.8,18.0,13.009950000000002,1,16,23,49.87,2.33,4.78,0.49410000000000004,0.991,23,29
3,Truck,21,9,17.5,11,13.964,17.5,66.5,52.5,13.009950000000002,3,5,8,45.86,2.13,4.78,0.44955,0.99,19,30
2,Small,19,8,4.0,7,11.406,4.0,15.2,12.0,2.426175,3,6,9,48.31,0.86,4.62,0.40095000000000003,0.976,19,31
3,Sedan,17,7,6.0,3,10.714,6.0,22.8,18.0,0.685125,1,17,23,8.07,1.46,4.7,0.4536000000000001,0.919,19,31
2,SUV,21,10,13.5,7,7.289,13.5,51.3,40.5,3.42945,2,9,20,28.69,1.87,4.66,0.4455,0.982,22,28
4,SUV,19,10,13.5,3,11.879,13.5,51.3,40.5,3.42945,3,2,9,28.16,1.97,4.77,0.4131,0.982,23,29
3,Small,21,9,4.0,7,11.4,4.0,15.2,12.0,19.434825,1,7,8,18.84,3.33,4.79,0.48600000000000004,0.984,20,28
2,SUV,16,8,13.5,11,12.158,13.5,51.3,40.5,2.426175,3,7,15,29.45,2.39,4.68,0.46574999999999916,0.986,23,28
3,Sedan,18,10,6.0,7,9.148,6.0,22.8,18.0,13.009950000000002,3,18,23,16.93,3.49,4.64,0.48195,0.983,22,29
4,Small,18,11,5.0,7,12.657,4.0,15.2,11.0,2.426175,1,1,10,39.06,1.53,4.79,0.48195,0.983,20,30
4,Small,21,7,5.0,7,12.123,4.0,15.2,11.0,13.009950000000002,3,3,6,8.81,0.81,4.75,0.4536000000000001,0.869,20,27
1,Small,21,9,4.0,3,11.847,4.0,15.2,12.0,5.4774,3,6,9,28.17,2.63,4.7,0.48195,0.987,22,30
1,Truck,18,7,17.5,3,5.366,17.5,66.5,52.5,13.009950000000002,1,1,6,34.98,2.87,4.75,0.46574999999999916,0.99,20,28
1,Small,19,6,4.0,11,5.395,4.0,15.2,12.0,0.685125,1,19,23,34.27,2.68,4.68,0.39285000000000003,0.989,23,29
1,Small,19,10,6.0,11,16.457,4.0,15.2,10.0,5.4774,2,19,23,34.34,1.04,4.71,0.44955,0.972,20,30
5,Small,19,7,4.0,11,10.643,4.0,15.2,12.0,0.685125,1,6,18,32.11,2.79,4.69,0.48600000000000004,0.989,21,29
5,Sedan,18,7,7.0,7,15.31,6.0,22.8,17.0,13.009950000000002,2,6,8,22.9,2.57,4.63,0.48600000000000004,0.983,20,30
3,SUV,21,8,13.5,11,8.256,13.5,51.3,40.5,13.009950000000002,2,21,23,47.1,1.98,4.7,0.3807,0.989,22,29
5,Truck,19,10,17.5,3,8.755,17.5,66.5,52.5,13.009950000000002,3,19,23,8.15,2.33,4.69,0.4374,0.949,21,28
3,Small,22,8,4.0,3,2.486,4.0,15.2,12.0,0.685125,3,7,10,44.8,2.9,4.78,0.38475,0.992,22,28
1,Small,18,8,6.0,7,15.024,4.0,15.2,10.0,0.685125,2,18,23,47.99,0.53,4.74,0.4616999999999992,0.961,22,29
5,Small,17,9,4.0,7,11.032,4.0,15.2,12.0,0.685125,3,8,11,44.59,3.07,4.8,0.44955,0.993,21,28
4,SUV,20,7,13.5,7,14.294,13.5,51.3,40.5,1.33605,3,5,8,46.74,0.93,4.78,0.39690000000000003,0.977,21,28
3,Small,18,10,7.0,11,18.549,4.0,15.2,9.0,0.685125,1,9,17,28.03,1.92,4.65,0.47384999999999916,0.982,19,31
4,SUV,18,8,13.5,11,9.572,13.5,51.3,40.5,2.426175,1,18,23,48.25,3.34,4.75,0.49005,0.994,20,29
3,Sedan,18,6,6.0,3,14.932,6.0,22.8,18.0,0.685125,3,2,5,27.67,3.02,4.61,0.44955,0.988,21,29
1,Sedan,19,7,6.0,11,7.134,6.0,22.8,18.0,13.009950000000002,1,6,7,40.3,1.03,4.75,0.44145,0.976,20,30
4,SUV,18,6,13.5,7,7.66,13.5,51.3,40.5,3.42945,2,4,6,47.76,1.48,4.68,0.4131,0.986,19,28
2,Small,20,7,5.0,11,14.425,4.0,15.2,11.0,0.685125,1,6,19,22.63,2.85,4.76,0.39285000000000003,0.985,23,27
4,Small,16,9,4.0,11,8.147,4.0,15.2,12.0,19.434825,1,16,23,40.37,3.27,4.63,0.45764999999999917,0.992,23,30
5,Sedan,20,7,6.0,11,9.068,6.0,22.8,18.0,13.009950000000002,2,6,8,22.22,2.02,4.71,0.4455,0.978,21,31
2,Sedan,19,6,6.0,11,7.247,6.0,22.8,18.0,1.33605,1,19,23,28.88,3.59,4.61,0.39285000000000003,0.99,23,30
1,Small,17,8,6.0,3,16.212,4.0,15.2,10.0,2.426175,2,17,23,44.68,2.95,4.71,0.3807,0.992,21,29
2,Small,17,9,4.0,7,10.54,4.0,15.2,12.0,13.009950000000002,3,8,16,44.95,2.09,4.75,0.47790000000000005,0.989,21,27
3,Small,18,8,6.0,3,15.464,4.0,15.2,10.0,1.33605,2,18,23,40.8,2.52,4.69,0.3888,0.99,23,31
5,SUV,17,9,13.5,7,12.377,13.5,51.3,40.5,19.434825,2,8,16,27.83,2.93,4.74,0.43335,0.988,20,31
1,Small,17,11,4.0,11,6.257,4.0,15.2,12.0,13.009950000000002,2,10,16,49.33,2.23,4.72,0.49410000000000004,0.991,23,31
3,Sedan,21,8,6.0,11,6.239,6.0,22.8,18.0,19.434825,3,3,7,8.09,1.96,4.7,0.41715,0.939,19,29
5,Small,19,7,4.0,11,11.398,4.0,15.2,12.0,3.42945,1,19,23,38.97,3.06,4.79,0.37664999999999993,0.992,21,28
4,Sedan,17,9,6.0,3,14.082,6.0,22.8,18.0,5.4774,3,8,16,38.37,2.74,4.77,0.4455,0.991,21,29
5,SUV,20,9,13.5,11,11.356,13.5,51.3,40.5,19.434825,3,4,8,12.47,2.55,4.61,0.42524999999999996,0.969,23,27
2,SUV,18,9,13.5,7,9.292,13.5,51.3,40.5,5.4774,1,18,23,22.4,1.92,4.67,0.49815,0.977,22,31
4,SUV,20,10,13.5,3,12.844,13.5,51.3,40.5,5.4774,1,9,19,33.48,1.44,4.65,0.5022000000000001,0.979,21,28
5,Sedan,18,7,6.0,3,4.319,6.0,22.8,18.0,1.33605,2,18,23,22.8,1.58,4.76,0.39690000000000003,0.973,21,30
5,Truck,19,10,17.5,7,10.934,17.5,66.5,52.5,18.696825,2,9,18,35.72,3.3,4.62,0.44145,0.992,19,29
5,Small,18,9,4.0,7,4.579,4.0,15.2,12.0,1.33605,2,18,23,15.31,2.72,4.69,0.5022000000000001,0.976,23,31
2,SUV,18,11,13.5,11,9.955,13.5,51.3,40.5,18.696825,3,10,17,47.07,1.4,4.7,0.50625,0.985,23,27
3,Sedan,20,6,6.0,11,12.061,6.0,22.8,18.0,1.33605,1,5,19,35.84,2.09,4.6,0.4616999999999992,0.987,20,28
5,SUV,18,11,13.5,3,11.992,13.5,51.3,40.5,19.434825,1,3,10,35.67,0.72,4.67,0.37259999999999993,0.962,23,29
2,Small,20,9,4.0,3,10.954,4.0,15.2,12.0,13.009950000000002,3,20,23,14.93,2.35,4.66,0.38475,0.972,23,31
4,Sedan,20,10,6.0,3,10.264,6.0,22.8,18.0,1.33605,1,3,9,42.05,2.38,4.74,0.39285000000000003,0.99,22,28
2,Truck,17,9,17.5,11,8.079,17.5,66.5,52.5,0.685125,1,8,16,30.56,2.33,4.66,0.49815,0.986,22,27
5,Small,18,11,6.0,11,15.414,4.0,15.2,10.0,0.685125,1,1,10,8.84,3.12,4.63,0.40095000000000003,0.964,23,27
3,SUV,19,8,13.5,11,7.527,13.5,51.3,40.5,13.009950000000002,3,19,23,46.18,1.43,4.66,0.40905,0.985,23,31
3,SUV,19,10,13.5,3,11.048,13.5,51.3,40.5,13.009950000000002,2,9,18,41.59,1.31,4.78,0.36854999999999993,0.982,21,28
2,Truck,19,7,17.5,3,10.757,17.5,66.5,52.5,5.4774,3,6,18,29.5,0.75,4.69,0.40905,0.956,20,28
1,Sedan,20,10,6.0,3,8.953,6.0,22.8,18.0,0.685125,3,20,23,43.75,2.06,4.75,0.46574999999999916,0.989,21,29
1,Sedan,18,9,6.0,11,10.442,6.0,22.8,18.0,0.685125,1,4,8,28.65,0.81,4.74,0.45764999999999917,0.958,21,30
5,SUV,18,10,13.5,11,16.223,13.5,51.3,40.5,5.4774,2,9,17,45.04,2.09,4.68,0.44145,0.989,22,29
4,Small,17,7,4.0,3,7.678,4.0,15.2,12.0,1.33605,1,17,23,25.11,0.72,4.78,0.44955,0.946,19,29
2,Sedan,17,7,6.0,7,9.378,6.0,22.8,18.0,1.33605,1,6,16,19.28,1.29,4.65,0.41715,0.961,21,31
4,SUV,18,9,13.5,11,13.893,13.5,51.3,40.5,1.33605,3,18,23,31.63,2.75,4.76,0.44145,0.989,21,27
1,Small,17,9,4.0,3,5.753,4.0,15.2,12.0,3.42945,1,17,23,7.86,2.55,4.62,0.39285000000000003,0.951,22,30
3,Sedan,18,7,6.0,7,9.599,6.0,22.8,18.0,5.4774,2,1,6,47.72,2.54,4.74,0.48195,0.992,19,30
1,Sedan,17,9,7.0,7,16.484,6.0,22.8,17.0,2.426175,3,6,9,16.2,1.27,4.66,0.47384999999999916,0.953,21,27
2,SUV,16,7,13.5,7,14.024,13.5,51.3,40.5,5.4774,2,6,15,25.63,2.69,4.76,0.3807,0.986,23,30
3,Small,21,9,4.0,3,6.891,4.0,15.2,12.0,18.696825,2,8,20,14.98,1.34,4.65,0.4697999999999992,0.951,21,29
4,Small,19,7,4.0,3,7.06,4.0,15.2,12.0,0.685125,2,4,6,8.32,1.85,4.76,0.4374,0.937,21,31
3,Truck,18,7,17.5,3,5.048,17.5,66.5,52.5,18.696825,1,6,17,49.24,1.36,4.64,0.44955,0.985,20,28
3,Sedan,16,8,6.0,3,11.123,6.0,22.8,18.0,1.33605,3,16,23,48.86,1.4,4.72,0.44145,0.985,23,29
5,Truck,19,11,17.5,11,12.398,17.5,66.5,52.5,3.42945,2,10,18,35.75,3.39,4.62,0.47790000000000005,0.992,19,31
1,Sedan,17,10,7.0,11,16.537,6.0,22.8,17.0,19.434825,2,9,16,35.25,2.0,4.71,0.44145,0.986,20,29
1,Truck,19,9,17.5,3,13.346,17.5,66.5,52.5,0.685125,2,8,18,33.69,2.21,4.7,0.49815,0.987,23,30
5,Sedan,20,9,6.0,11,11.22,6.0,22.8,18.0,2.426175,3,7,10,18.29,2.19,4.68,0.4616999999999992,0.975,23,27
3,SUV,18,6,13.5,3,14.394,13.5,51.3,40.5,5.4774,2,18,23,38.73,2.72,4.61,0.49005,0.991,23,28
3,Small,19,9,5.0,11,13.461,4.0,15.2,11.0,0.685125,3,7,10,30.93,1.24,4.79,0.49005,0.974,20,29
1,Sedan,17,11,6.0,11,9.349,6.0,22.8,18.0,13.009950000000002,1,17,23,12.55,1.88,4.65,0.49815,0.959,22,30
5,Small,20,8,5.0,7,14.06,4.0,15.2,11.0,13.009950000000002,3,20,23,46.33,0.76,4.72,0.45764999999999917,0.972,19,27
1,SUV,18,6,13.5,11,9.186,13.5,51.3,40.5,5.4774,2,18,23,19.96,1.56,4.6,0.4616999999999992,0.968,19,27
2,SUV,21,7,13.5,3,20.004,13.5,51.3,40.5,18.696825,1,6,20,38.87,2.08,4.68,0.4212,0.988,20,27
1,Sedan,21,9,6.0,11,7.397,6.0,22.8,18.0,18.696825,1,21,23,33.35,2.34,4.67,0.4374,0.987,23,27
5,SUV,16,9,13.5,11,13.863,13.5,51.3,40.5,13.009950000000002,2,16,23,38.9,1.6,4.79,0.37259999999999993,0.984,19,30
1,Sedan,17,6,6.0,7,14.779,6.0,22.8,18.0,5.4774,2,5,7,16.55,1.21,4.71,0.50625,0.951,21,31
2,Truck,19,9,17.5,11,13.955,17.5,66.5,52.5,13.009950000000002,3,8,18,27.23,2.07,4.74,0.4697999999999992,0.982,22,28
5,Small,16,10,5.0,3,12.013,4.0,15.2,11.0,5.4774,1,4,9,7.48,2.78,4.6,0.36449999999999994,0.953,22,29
4,SUV,19,9,13.5,7,7.155,13.5,51.3,40.5,1.33605,1,1,8,14.38,2.55,4.69,0.36854999999999993,0.973,21,29
1,Small,20,7,5.0,11,13.553,4.0,15.2,11.0,0.685125,1,6,19,20.23,2.95,4.79,0.48600000000000004,0.983,23,27
1,Small,20,9,5.0,7,12.651,4.0,15.2,11.0,13.009950000000002,1,8,19,43.56,3.46,4.75,0.49815,0.993,20,28
5,Small,16,8,4.0,7,10.16,4.0,15.2,12.0,0.685125,2,7,9,15.08,1.07,4.74,0.4293,0.94,20,30
5,Sedan,21,7,6.0,11,12.315,6.0,22.8,18.0,1.33605,2,3,6,48.18,3.01,4.79,0.44955,0.993,23,27
3,Small,17,7,4.0,11,5.192,4.0,15.2,12.0,5.4774,3,5,8,19.08,1.87,4.74,0.41715,0.972,23,27
1,Small,19,11,4.0,11,7.259,4.0,15.2,12.0,0.685125,1,10,18,47.19,3.2,4.77,0.4536000000000001,0.993,21,27
3,Small,17,10,4.0,11,11.541,4.0,15.2,12.0,3.42945,3,9,16,41.69,2.72,4.62,0.48195,0.991,21,31
4,Sedan,18,6,6.0,11,6.533,6.0,22.8,18.0,1.33605,2,3,5,47.23,1.0,4.67,0.4616999999999992,0.979,20,27
4,Small,18,10,7.0,11,17.646,4.0,15.2,9.0,13.009950000000002,1,18,23,37.63,2.25,4.66,0.49410000000000004,0.988,19,30
1,Small,18,6,4.0,3,11.244,4.0,15.2,12.0,19.434825,3,1,5,20.67,1.25,4.7,0.4374,0.962,22,29
5,Small,18,6,6.0,7,16.264,4.0,15.2,10.0,5.4774,2,5,17,35.04,3.25,4.77,0.46574999999999916,0.991,19,28
3,Truck,18,6,17.5,7,16.318,17.5,66.5,52.5,1.33605,1,5,17,24.02,1.71,4.74,0.49005,0.976,19,31
2,Small,21,7,4.0,7,6.825,4.0,15.2,12.0,18.696825,3,3,6,49.75,2.84,4.62,0.47790000000000005,0.993,21,29
5,Sedan,19,10,6.0,3,10.477,6.0,22.8,18.0,19.434825,2,19,23,9.24,1.29,4.71,0.5022000000000001,0.92,21,31
3,Small,20,7,4.0,7,7.936,4.0,15.2,12.0,1.33605,3,3,6,45.82,2.88,4.64,0.37664999999999993,0.992,23,28
3,Small,18,7,4.0,11,10.839,4.0,15.2,12.0,0.685125,2,18,23,16.69,2.92,4.62,0.4374,0.98,20,29
4,Small,18,7,6.0,3,16.576,4.0,15.2,10.0,2.426175,1,1,6,36.65,2.21,4.63,0.4455,0.988,22,31
5,Small,17,6,4.0,3,9.924,4.0,15.2,12.0,2.426175,2,5,16,18.34,1.58,4.7,0.44145,0.966,22,28
4,SUV,20,9,13.5,7,8.381,13.5,51.3,40.5,2.426175,2,20,23,42.79,1.47,4.66,0.4212,0.984,23,30
3,Small,21,7,4.0,7,2.162,4.0,15.2,12.0,13.009950000000002,3,5,8,12.41,1.1,4.69,0.4616999999999992,0.929,23,27
1,Small,19,9,4.0,3,10.698,4.0,15.2,12.0,19.434825,1,8,18,11.66,2.74,4.72,0.4131,0.969,20,31
5,Sedan,18,6,6.0,7,3.71,6.0,22.8,18.0,5.4774,1,18,23,33.34,2.53,4.8,0.4616999999999992,0.988,19,30
1,Sedan,19,6,6.0,3,10.157,6.0,22.8,18.0,2.426175,2,19,23,43.91,3.13,4.71,0.49005,0.993,19,29
1,SUV,17,9,13.5,11,7.302,13.5,51.3,40.5,0.685125,2,7,9,14.26,2.68,4.6,0.47384999999999916,0.974,21,28
2,Sedan,20,9,6.0,3,6.224,6.0,22.8,18.0,18.696825,1,6,8,13.34,2.96,4.6,0.48195,0.975,22,28
5,Small,17,7,4.0,3,7.408,4.0,15.2,12.0,2.426175,3,6,16,45.09,1.36,4.61,0.4293,0.984,20,27
3,Sedan,19,9,6.0,7,10.283,6.0,22.8,18.0,13.009950000000002,3,19,23,23.73,1.28,4.68,0.38475,0.968,20,29
2,Sedan,18,10,6.0,7,14.681,6.0,22.8,18.0,1.33605,3,2,9,25.09,2.38,4.7,0.39690000000000003,0.983,21,30
1,Sedan,20,8,6.0,11,3.078,6.0,22.8,18.0,18.696825,1,20,23,31.28,2.05,4.67,0.40095000000000003,0.985,21,31
2,Small,19,8,4.0,11,6.75,4.0,15.2,12.0,1.33605,2,2,7,10.35,3.22,4.66,0.3807,0.97,23,30
4,SUV,20,7,13.5,7,6.301,13.5,51.3,40.5,13.009950000000002,1,2,6,40.57,3.6,4.67,0.4697999999999992,0.993,22,30
1,Sedan,21,8,6.0,11,9.676,6.0,22.8,18.0,5.4774,1,7,20,20.4,1.31,4.63,0.4455,0.963,22,30
3,Small,18,10,4.0,7,4.387,4.0,15.2,12.0,1.33605,3,9,17,49.59,2.27,4.66,0.43335,0.991,22,28
3,Small,16,7,4.0,7,5.784,4.0,15.2,12.0,2.426175,2,4,6,14.97,2.11,4.65,0.37664999999999993,0.969,23,29
1,Sedan,17,7,6.0,7,10.367,6.0,22.8,18.0,1.33605,3,17,23,26.47,0.93,4.64,0.46574999999999916,0.96,21,28
1,Small,18,8,4.0,11,9.263,4.0,15.2,12.0,0.685125,2,18,23,25.24,1.89,4.79,0.47790000000000005,0.979,21,28
1,Small,17,10,4.0,11,7.907,4.0,15.2,12.0,3.42945,2,17,23,37.25,1.47,4.72,0.4536000000000001,0.982,22,27
2,SUV,18,11,13.5,7,9.598,13.5,51.3,40.5,1.33605,1,10,17,31.73,3.38,4.73,0.4616999999999992,0.991,22,31
3,Truck,17,7,17.5,3,6.36,17.5,66.5,52.5,5.4774,3,1,6,43.95,0.83,4.66,0.47790000000000005,0.973,19,30
1,Small,20,7,5.0,7,12.888,4.0,15.2,11.0,0.685125,3,20,23,17.81,3.55,4.66,0.36854999999999993,0.984,22,27
1,Small,18,6,4.0,11,8.115,4.0,15.2,12.0,13.009950000000002,1,18,23,12.54,0.83,4.62,0.47384999999999916,0.908,21,29
1,SUV,17,8,13.5,3,12.305,13.5,51.3,40.5,19.434825,3,4,7,18.0,3.35,4.8,0.41715,0.984,19,29
3,Small,19,9,4.0,3,9.976,4.0,15.2,12.0,2.426175,2,19,23,24.9,2.08,4.73,0.37259999999999993,0.981,23,30
5,SUV,17,10,13.5,3,11.395,13.5,51.3,40.5,0.685125,1,9,16,37.69,1.86,4.67,0.44145,0.986,22,27
1,Sedan,18,9,6.0,7,11.726,6.0,22.8,18.0,18.696825,1,18,23,27.66,2.23,4.79,0.40095000000000003,0.984,20,30
3,Small,17,9,6.0,7,16.33,4.0,15.2,10.0,3.42945,3,17,23,21.3,3.39,4.75,0.4293,0.986,19,28
3,Small,17,10,4.0,7,6.949,4.0,15.2,12.0,3.42945,2,17,23,9.26,2.94,4.78,0.39285000000000003,0.964,19,31
3,Small,16,7,4.0,7,6.791,4.0,15.2,12.0,3.42945,3,6,15,44.01,3.4,4.68,0.4293,0.993,19,31
3,Small,19,8,5.0,11,12.166,4.0,15.2,11.0,19.434825,2,19,23,30.2,1.68,4.73,0.50625,0.98,23,27
1,Small,18,10,4.0,7,7.304,4.0,15.2,12.0,19.434825,1,18,23,44.08,2.54,4.78,0.4536000000000001,0.991,19,29
3,Small,19,8,4.0,7,9.76,4.0,15.2,12.0,2.426175,3,19,23,27.83,1.32,4.75,0.4697999999999992,0.973,22,31
3,Small,18,10,5.0,7,14.187,4.0,15.2,11.0,3.42945,1,18,23,16.49,1.27,4.78,0.41715,0.953,23,28
