NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
3,Sedan,16,7,6.0,3,7.986,6.0,22.8,18.0,19.434825,1,4,6,12.48,1.62,4.62,0.48,0.952,19,29
5,SUV,18,10,13.5,3,10.936,13.5,51.3,40.5,0.685125,2,9,11,9.46,1.93,4.62,0.475,0.947,23,27
1,Small,17,8,4.0,7,9.973,4.0,15.2,12.0,19.434825,1,7,8,37.66,1.16,4.73,0.62,0.977,21,27
4,Small,18,8,4.0,3,7.903,4.0,15.2,12.0,19.434825,1,18,23,35.44,2.19,4.72,0.51,0.987,21,28
1,Small,19,7,6.0,7,15.501,4.0,15.2,10.0,0.685125,1,19,23,10.08,2.07,4.66,0.46499999999999997,0.953,21,27
2,Small,17,11,4.0,11,6.909,4.0,15.2,12.0,18.696825,3,9,12,31.94,3.07,4.67,0.54,0.99,22,27
4,Truck,18,7,17.5,3,8.798,17.5,66.5,52.5,13.009950000000002,2,6,8,6.77,0.89,4.68,0.44999999999999996,0.847,23,27
5,Truck,16,7,17.5,11,20.651,17.5,66.5,52.5,3.42945,1,2,6,31.02,2.62,4.76,0.53,0.988,20,27
4,Small,20,7,5.0,11,12.152,4.0,15.2,11.0,1.33605,1,1,6,34.82,0.53,4.78,0.579999999999999,0.947,19,31
5,Sedan,18,9,6.0,3,9.94,6.0,22.8,18.0,19.434825,3,8,17,7.99,2.87,4.74,0.48,0.957,23,31
3,Small,18,8,4.0,3,8.6,4.0,15.2,12.0,5.4774,3,2,7,39.93,2.01,4.72,0.45499999999999996,0.988,23,29
2,Sedan,17,6,6.0,3,3.573,6.0,22.8,18.0,1.33605,3,17,23,10.07,0.97,4.72,0.46499999999999997,0.903,19,30
2,SUV,17,9,13.5,7,16.124,13.5,51.3,40.5,5.4774,2,5,8,47.95,2.83,4.69,0.54,0.993,19,31
3,Small,19,8,4.0,7,4.399,4.0,15.2,12.0,1.33605,1,7,18,44.76,2.99,4.61,0.54,0.993,23,29
2,Small,18,7,4.0,3,9.385,4.0,15.2,12.0,13.009950000000002,2,6,8,35.24,3.34,4.68,0.485,0.992,19,29
1,Small,17,6,4.0,7,7.637,4.0,15.2,12.0,3.42945,2,5,16,49.36,2.08,4.61,0.579999999999999,0.99,20,31
3,Small,20,8,5.0,7,12.613,4.0,15.2,11.0,5.4774,2,7,19,26.79,2.73,4.68,0.6,0.986,20,30
