NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,Small,20,9,4.0,7,7.606,4.0,15.2,12.0,13.009950000000002,3,6,19,15.59,1.21,4.79,0.49815,0.948,20,30
1,Sedan,18,12,6.0,7,7.735,6.0,22.8,18.0,5.4774,2,18,23,26.6,2.7,4.67,0.4616999999999992,0.986,23,28
4,Sedan,19,11,6.0,11,11.295,6.0,22.8,18.0,5.4774,1,19,23,23.53,2.62,4.67,0.4616999999999992,0.984,20,30
4,Truck,18,11,17.5,3,12.65,17.5,66.5,52.5,18.696825,2,1,8,31.32,2.33,4.71,0.48195,0.986,23,28
5,Small,19,12,4.0,11,10.941,4.0,15.2,12.0,2.426175,3,9,18,26.37,2.12,4.7,0.46574999999999916,0.982,22,31
1,Sedan,21,11,6.0,3,14.306,6.0,22.8,18.0,13.009950000000002,2,3,8,33.08,0.97,4.67,0.41715,0.969,19,31
1,Sedan,19,10,6.0,3,9.969,6.0,22.8,18.0,13.009950000000002,3,19,23,49.97,3.1,4.74,0.36854999999999993,0.994,20,30
2,Small,20,9,4.0,11,10.108,4.0,15.2,12.0,3.42945,2,6,8,11.96,3.27,4.72,0.44145,0.975,22,30
2,Small,20,9,6.0,11,16.027,4.0,15.2,10.0,5.4774,2,20,23,16.49,1.97,4.61,0.36854999999999993,0.97,22,31
3,Sedan,19,10,6.0,11,10.234,6.0,22.8,18.0,5.4774,3,19,23,27.93,2.56,4.64,0.48600000000000004,0.986,23,27
2,Sedan,17,10,6.0,3,13.799,6.0,22.8,18.0,0.685125,1,17,23,47.87,2.4,4.6,0.42524999999999996,0.991,19,28
1,Small,21,8,4.0,11,9.988,4.0,15.2,12.0,1.33605,1,21,23,41.03,1.36,4.74,0.4212,0.982,22,31
5,Small,18,12,5.0,3,12.239,4.0,15.2,11.0,19.434825,2,18,23,42.5,1.73,4.62,0.37664999999999993,0.986,22,31
5,Sedan,17,8,6.0,7,12.541,6.0,22.8,18.0,19.434825,3,17,23,22.42,1.93,4.7,0.4536000000000001,0.977,22,28
4,Sedan,17,11,6.0,7,11.345,6.0,22.8,18.0,5.4774,1,2,8,31.28,2.46,4.68,0.4455,0.987,23,29
1,Sedan,17,9,6.0,11,12.904,6.0,22.8,18.0,13.009950000000002,3,17,23,30.69,1.46,4.66,0.39690000000000003,0.978,20,27
3,SUV,18,11,13.5,11,13.801,13.5,51.3,40.5,19.434825,1,18,23,46.18,2.79,4.64,0.45764999999999917,0.992,20,27
1,Small,18,11,4.0,3,9.892,4.0,15.2,12.0,2.426175,2,1,8,19.34,0.73,4.75,0.4374,0.932,21,28
2,SUV,20,8,13.5,11,8.052,13.5,51.3,40.5,3.42945,3,5,19,48.58,0.77,4.71,0.46574999999999916,0.974,20,28
1,Small,18,10,4.0,7,9.508,4.0,15.2,12.0,18.696825,1,2,7,41.37,1.06,4.68,0.3807,0.977,20,28
3,Sedan,17,9,6.0,11,9.026,6.0,22.8,18.0,18.696825,2,6,16,40.86,3.48,4.66,0.37259999999999993,0.993,21,29
2,Small,18,9,5.0,7,12.047,4.0,15.2,11.0,18.696825,1,6,17,31.3,0.94,4.78,0.4293,0.967,23,29
1,Small,20,10,6.0,3,16.389,4.0,15.2,10.0,2.426175,2,6,8,7.1,2.25,4.76,0.44955,0.939,23,27
1,SUV,20,11,13.5,3,13.694,13.5,51.3,40.5,5.4774,2,1,8,9.45,2.65,4.72,0.4212,0.961,19,30
4,Sedan,18,8,6.0,3,4.99,6.0,22.8,18.0,13.009950000000002,2,5,7,9.64,0.86,4.75,0.4374,0.886,20,29
1,Sedan,18,11,6.0,11,7.78,6.0,22.8,18.0,5.4774,3,8,17,38.58,1.94,4.62,0.36854999999999993,0.987,20,29
4,Small,17,11,4.0,3,10.18,4.0,15.2,12.0,3.42945,2,17,23,13.47,1.98,4.75,0.4536000000000001,0.963,22,28
3,Sedan,20,9,6.0,7,6.82,6.0,22.8,18.0,19.434825,1,6,19,36.33,1.09,4.72,0.37664999999999993,0.975,22,27
1,Sedan,18,9,6.0,7,12.539,6.0,22.8,18.0,0.685125,2,18,23,48.27,0.79,4.68,0.4616999999999992,0.974,23,30
4,Small,17,9,6.0,3,17.012,4.0,15.2,10.0,0.685125,3,17,23,29.78,2.16,4.67,0.46574999999999916,0.985,20,29
1,Small,20,13,7.0,11,17.768,4.0,15.2,9.0,0.685125,3,20,23,36.19,1.85,4.69,0.4616999999999992,0.985,20,27
5,Small,17,11,4.0,3,5.879,4.0,15.2,12.0,0.685125,2,17,23,27.1,2.14,4.65,0.38475,0.983,21,27
1,Sedan,18,9,6.0,3,4.484,6.0,22.8,18.0,13.009950000000002,2,6,17,13.12,3.22,4.76,0.405,0.977,20,29
4,Small,20,12,6.0,11,17.111,4.0,15.2,10.0,13.009950000000002,2,9,11,38.59,2.45,4.6,0.37664999999999993,0.989,22,28
3,Small,19,12,4.0,7,9.775,4.0,15.2,12.0,18.696825,3,9,18,10.62,2.35,4.73,0.36854999999999993,0.961,22,27
1,Sedan,19,9,6.0,7,11.545,6.0,22.8,18.0,3.42945,2,6,18,6.7,3.18,4.77,0.44955,0.954,23,29
5,Small,19,13,4.0,3,7.535,4.0,15.2,12.0,0.685125,3,10,18,42.55,1.32,4.74,0.42524999999999996,0.982,22,31
3,Sedan,20,9,6.0,11,11.931,6.0,22.8,18.0,18.696825,2,20,23,33.94,2.5,4.7,0.4293,0.988,22,28
2,SUV,16,10,13.5,7,7.917,13.5,51.3,40.5,19.434825,1,7,15,11.85,3.56,4.66,0.48600000000000004,0.977,22,27
1,Truck,18,11,17.5,11,5.655,17.5,66.5,52.5,3.42945,2,8,17,7.68,3.02,4.79,0.4212,0.958,19,31
1,Sedan,16,12,6.0,3,13.318,6.0,22.8,18.0,18.696825,2,9,15,24.52,1.02,4.73,0.3888,0.961,21,30
4,SUV,16,11,13.5,11,13.411,13.5,51.3,40.5,2.426175,1,16,23,30.35,0.63,4.68,0.3888,0.949,23,27
4,SUV,20,12,13.5,11,6.714,13.5,51.3,40.5,19.434825,1,9,19,37.73,2.71,4.63,0.44955,0.99,22,29
1,Small,17,10,4.0,11,10.142,4.0,15.2,12.0,18.696825,1,6,7,28.67,3.48,4.75,0.49005,0.99,22,28
2,SUV,17,10,13.5,7,14.237,13.5,51.3,40.5,19.434825,1,7,16,36.21,2.69,4.73,0.39690000000000003,0.99,21,28
3,Sedan,17,10,6.0,3,10.531,6.0,22.8,18.0,0.685125,1,17,23,7.59,2.95,4.75,0.40095000000000003,0.956,23,29
3,Small,16,11,4.0,11,5.236,4.0,15.2,12.0,3.42945,1,6,8,47.83,2.16,4.61,0.4697999999999992,0.99,22,27
1,Sedan,22,10,6.0,7,12.927,6.0,22.8,18.0,1.33605,2,1,7,22.84,1.6,4.67,0.4131,0.973,22,31
3,Truck,16,10,17.5,3,11.203,17.5,66.5,52.5,19.434825,3,7,15,10.39,3.37,4.65,0.39690000000000003,0.972,19,30
3,Truck,18,8,17.5,7,11.444,17.5,66.5,52.5,13.009950000000002,2,5,17,24.21,2.22,4.64,0.44145,0.982,23,28
1,Small,18,11,4.0,3,6.621,4.0,15.2,12.0,2.426175,2,8,17,28.42,0.59,4.62,0.40095000000000003,0.942,21,29
4,Sedan,18,9,6.0,11,9.612,6.0,22.8,18.0,3.42945,1,6,17,29.18,1.01,4.76,0.45764999999999917,0.967,21,28
2,Small,17,9,4.0,7,8.428,4.0,15.2,12.0,18.696825,1,6,16,7.61,2.48,4.67,0.4536000000000001,0.948,22,28
3,Truck,16,12,17.5,7,9.405,17.5,66.5,52.5,1.33605,1,9,15,33.61,3.21,4.69,0.4536000000000001,0.991,19,28
5,Truck,19,11,17.5,7,7.812,17.5,66.5,52.5,2.426175,3,19,23,25.58,1.63,4.79,0.4293,0.976,20,29
4,Small,18,11,4.0,3,8.099,4.0,15.2,12.0,19.434825,2,3,8,49.55,0.71,4.61,0.4212,0.972,23,27
1,Sedan,18,13,6.0,7,13.622,6.0,22.8,18.0,3.42945,2,10,17,21.63,2.2,4.7,0.40095000000000003,0.979,21,31
1,SUV,16,10,13.5,11,10.256,13.5,51.3,40.5,3.42945,1,16,23,21.13,3.21,4.68,0.36854999999999993,0.985,21,30
3,Sedan,18,10,6.0,11,7.121,6.0,22.8,18.0,3.42945,1,7,17,40.18,1.54,4.71,0.40095000000000003,0.984,23,27
4,SUV,20,9,13.5,11,11.873,13.5,51.3,40.5,0.685125,3,6,19,18.8,2.56,4.65,0.44145,0.979,23,29
5,Small,20,11,4.0,7,9.553,4.0,15.2,12.0,2.426175,3,6,9,7.15,3.21,4.67,0.4536000000000001,0.957,21,30
5,Sedan,20,9,6.0,3,12.549,6.0,22.8,18.0,19.434825,2,6,19,15.16,3.15,4.66,0.42524999999999996,0.979,23,27
2,Sedan,18,12,6.0,3,5.132,6.0,22.8,18.0,18.696825,2,18,23,43.75,1.92,4.78,0.4616999999999992,0.988,19,29
2,Small,18,10,4.0,3,9.823,4.0,15.2,12.0,0.685125,3,4,7,24.42,1.13,4.74,0.47384999999999916,0.964,23,27
2,Small,17,10,4.0,7,8.005,4.0,15.2,12.0,0.685125,1,1,7,24.53,1.42,4.62,0.42524999999999996,0.972,20,28
2,Small,22,9,4.0,11,10.014,4.0,15.2,12.0,19.434825,1,22,23,37.06,1.41,4.76,0.3888,0.981,21,29
2,Small,20,10,6.0,7,14.808,4.0,15.2,10.0,0.685125,3,20,23,20.73,2.13,4.64,0.5022000000000001,0.978,21,30
5,SUV,19,8,13.5,11,13.353,13.5,51.3,40.5,0.685125,1,3,5,21.95,2.54,4.7,0.44145,0.982,22,28
2,Small,16,11,4.0,3,8.641,4.0,15.2,12.0,3.42945,1,8,15,9.69,2.51,4.75,0.47790000000000005,0.96,19,28
3,Sedan,16,13,7.0,11,15.383,6.0,22.8,17.0,3.42945,3,10,15,22.59,2.91,4.75,0.36854999999999993,0.985,22,29
2,Sedan,21,8,6.0,3,6.912,6.0,22.8,18.0,3.42945,1,21,23,49.49,3.14,4.73,0.4616999999999992,0.994,22,29
2,Sedan,17,10,6.0,7,3.443,6.0,22.8,18.0,0.685125,1,7,16,9.81,1.01,4.66,0.41715,0.904,23,29
1,SUV,20,9,13.5,11,6.394,13.5,51.3,40.5,19.434825,3,6,9,12.62,2.17,4.77,0.46574999999999916,0.964,21,27
1,Small,20,10,5.0,7,12.034,4.0,15.2,11.0,3.42945,2,3,7,8.27,1.83,4.69,0.4374,0.936,20,30
1,SUV,18,10,13.5,3,10.733,13.5,51.3,40.5,2.426175,3,7,17,39.52,2.12,4.67,0.42524999999999996,0.988,19,31
1,Truck,19,12,17.5,11,11.939,17.5,66.5,52.5,0.685125,2,9,18,20.2,1.28,4.62,0.4697999999999992,0.962,21,28
2,Small,18,8,5.0,11,12.248,4.0,15.2,11.0,13.009950000000002,3,5,17,22.11,3.13,4.71,0.4697999999999992,0.986,20,30
2,Sedan,19,10,7.0,3,16.057,6.0,22.8,17.0,13.009950000000002,3,7,18,42.25,2.81,4.7,0.42524999999999996,0.992,23,30
2,Sedan,20,10,6.0,7,12.626,6.0,22.8,18.0,13.009950000000002,2,7,19,39.24,1.36,4.72,0.37664999999999993,0.981,22,29
5,Sedan,19,9,6.0,3,8.582,6.0,22.8,18.0,5.4774,1,1,6,30.69,3.2,4.72,0.4374,0.99,23,31
3,Sedan,18,10,6.0,3,11.756,6.0,22.8,18.0,19.434825,2,2,7,15.83,1.76,4.68,0.36449999999999994,0.965,20,28
2,Small,18,9,5.0,3,12.37,4.0,15.2,11.0,19.434825,3,18,23,29.94,2.45,4.7,0.38475,0.986,20,30
2,Small,17,8,5.0,7,12.987,4.0,15.2,11.0,19.434825,2,3,5,12.73,0.91,4.79,0.4212,0.917,21,27
4,Small,17,12,4.0,11,6.403,4.0,15.2,12.0,18.696825,1,17,23,48.96,2.4,4.65,0.40905,0.992,21,28
3,Small,20,10,6.0,3,14.844,4.0,15.2,10.0,1.33605,3,7,19,31.89,3.51,4.62,0.37664999999999993,0.991,20,29
1,SUV,19,10,13.5,11,15.825,13.5,51.3,40.5,0.685125,1,7,8,39.17,1.33,4.71,0.37259999999999993,0.981,20,27
1,Small,16,11,4.0,7,10.948,4.0,15.2,12.0,18.696825,2,7,9,9.56,3.04,4.65,0.39285000000000003,0.966,19,31
1,SUV,19,11,13.5,11,12.602,13.5,51.3,40.5,0.685125,3,19,23,38.99,2.48,4.75,0.4616999999999992,0.99,19,28
2,Truck,18,9,17.5,11,8.436,17.5,66.5,52.5,2.426175,2,18,23,37.5,2.87,4.76,0.3807,0.991,19,31
5,Sedan,17,9,6.0,7,10.693,6.0,22.8,18.0,18.696825,3,6,16,22.27,3.37,4.69,0.3888,0.987,19,30
4,SUV,21,9,13.5,11,10.189,13.5,51.3,40.5,1.33605,3,6,20,30.53,1.87,4.75,0.4212,0.983,21,31
4,Sedan,17,9,6.0,3,10.903,6.0,22.8,18.0,13.009950000000002,3,6,16,30.05,2.91,4.65,0.3807,0.989,23,29
1,Truck,20,10,17.5,7,5.331,17.5,66.5,52.5,2.426175,2,1,7,43.35,0.73,4.7,0.41715,0.969,21,28
3,Small,20,10,4.0,7,6.702,4.0,15.2,12.0,5.4774,1,7,19,30.68,2.08,4.74,0.49815,0.984,22,27
2,Truck,19,12,17.5,11,10.333,17.5,66.5,52.5,13.009950000000002,2,4,9,32.94,1.35,4.65,0.39285000000000003,0.978,23,27
4,Truck,21,11,17.5,7,12.986,17.5,66.5,52.5,5.4774,3,8,20,18.1,3.15,4.77,0.4455,0.983,19,29
4,SUV,17,11,13.5,3,10.763,13.5,51.3,40.5,1.33605,3,2,8,21.05,1.83,4.62,0.38475,0.974,19,30
1,Small,19,10,4.0,7,7.922,4.0,15.2,12.0,1.33605,1,19,23,49.96,0.63,4.76,0.49005,0.969,21,31
1,Sedan,17,10,6.0,11,12.971,6.0,22.8,18.0,18.696825,3,17,23,24.75,0.51,4.61,0.39690000000000003,0.924,20,28
1,Truck,18,8,17.5,3,1.181,17.5,66.5,52.5,1.33605,3,18,23,9.63,1.49,4.64,0.37259999999999993,0.933,23,31
2,SUV,19,11,13.5,3,10.269,13.5,51.3,40.5,13.009950000000002,2,19,23,46.63,2.36,4.78,0.44145,0.991,22,27
5,Sedan,18,9,7.0,7,16.388,6.0,22.8,17.0,13.009950000000002,1,6,17,23.5,3.22,4.64,0.3888,0.987,19,28
5,Small,17,10,5.0,3,11.979,4.0,15.2,11.0,18.696825,3,7,10,38.2,3.27,4.63,0.44955,0.992,19,30
4,Small,16,12,4.0,11,8.445,4.0,15.2,12.0,1.33605,3,16,23,45.88,0.61,4.74,0.4293,0.965,21,29
5,Small,21,11,5.0,3,11.944,4.0,15.2,11.0,13.009950000000002,2,8,20,6.75,2.34,4.68,0.42524999999999996,0.939,21,30
2,Sedan,17,9,6.0,3,5.552,6.0,22.8,18.0,0.685125,1,17,23,17.63,3.17,4.75,0.44145,0.982,20,31
5,SUV,17,11,13.5,3,11.083,13.5,51.3,40.5,5.4774,1,8,9,18.31,2.05,4.8,0.4131,0.974,20,27
1,Sedan,21,10,6.0,3,12.116,6.0,22.8,18.0,0.685125,2,21,23,43.86,2.86,4.76,0.45764999999999917,0.992,21,29
4,Small,20,9,4.0,3,11.39,4.0,15.2,12.0,18.696825,2,6,19,7.55,3.09,4.66,0.4374,0.958,20,27
4,Small,19,9,4.0,3,10.132,4.0,15.2,12.0,13.009950000000002,1,19,23,18.44,1.69,4.75,0.4616999999999992,0.968,21,29
3,Small,17,8,4.0,7,9.751,4.0,15.2,12.0,19.434825,1,5,16,18.35,0.55,4.65,0.4374,0.906,19,27
5,Sedan,21,12,6.0,7,11.162,6.0,22.8,18.0,0.685125,2,5,9,16.91,2.86,4.74,0.44955,0.98,21,29
3,Truck,20,11,17.5,7,12.9,17.5,66.5,52.5,5.4774,2,20,23,34.06,3.59,4.77,0.43335,0.992,23,30
4,SUV,17,13,13.5,7,11.287,13.5,51.3,40.5,13.009950000000002,1,10,16,27.72,1.33,4.61,0.47790000000000005,0.973,23,28
1,Sedan,21,10,6.0,11,11.242,6.0,22.8,18.0,1.33605,3,4,7,34.76,1.23,4.66,0.3807,0.977,23,29
1,Small,16,9,4.0,7,5.446,4.0,15.2,12.0,18.696825,1,16,23,24.48,1.36,4.69,0.42524999999999996,0.97,20,31
5,SUV,19,11,13.5,7,11.386,13.5,51.3,40.5,3.42945,1,8,9,32.08,3.11,4.72,0.47790000000000005,0.99,20,31
3,Sedan,19,9,6.0,7,10.568,6.0,22.8,18.0,19.434825,3,6,9,10.9,3.31,4.61,0.39690000000000003,0.973,19,29
2,Sedan,16,9,6.0,7,7.817,6.0,22.8,18.0,5.4774,1,4,6,14.38,1.55,4.74,0.39690000000000003,0.956,20,31
2,Sedan,18,9,6.0,11,7.513,6.0,22.8,18.0,5.4774,3,6,17,20.33,3.05,4.74,0.3888,0.984,22,30
3,Small,17,8,4.0,11,5.329,4.0,15.2,12.0,13.009950000000002,1,5,6,19.2,3.58,4.69,0.36854999999999993,0.986,19,30
3,SUV,20,11,13.5,7,8.687,13.5,51.3,40.5,2.426175,3,3,8,38.3,1.25,4.7,0.43335,0.979,23,27
4,Small,17,9,4.0,7,4.87,4.0,15.2,12.0,19.434825,1,4,6,28.05,1.63,4.62,0.49815,0.978,22,28
4,Sedan,20,10,6.0,11,9.644,6.0,22.8,18.0,19.434825,1,20,23,46.17,1.03,4.73,0.49005,0.979,19,31
2,Small,18,11,4.0,11,2.112,4.0,15.2,12.0,19.434825,1,4,8,26.23,2.99,4.69,0.39690000000000003,0.987,22,27
5,Small,16,13,5.0,11,13.823,4.0,15.2,11.0,2.426175,1,6,10,35.17,1.38,4.69,0.4212,0.98,19,31
2,Sedan,17,8,6.0,3,5.515,6.0,22.8,18.0,0.685125,2,5,16,34.6,3.14,4.68,0.3888,0.991,22,31
5,Small,19,9,4.0,3,9.219,4.0,15.2,12.0,13.009950000000002,1,6,18,7.54,1.47,4.73,0.4697999999999992,0.914,23,29
4,SUV,20,10,13.5,7,10.51,13.5,51.3,40.5,0.685125,1,20,23,49.35,1.19,4.79,0.4697999999999992,0.983,22,30
4,Small,20,9,4.0,7,10.056,4.0,15.2,12.0,0.685125,1,6,19,17.93,2.81,4.77,0.36854999999999993,0.98,23,31
2,Truck,18,10,17.5,7,11.506,17.5,66.5,52.5,1.33605,1,4,7,23.63,2.09,4.76,0.4131,0.98,22,28
5,Small,16,12,5.0,7,12.897,4.0,15.2,11.0,19.434825,3,16,23,34.89,2.1,4.72,0.4455,0.986,21,30
2,SUV,17,8,13.5,3,9.789,13.5,51.3,40.5,2.426175,1,5,16,10.5,1.64,4.7,0.40905,0.944,23,27
4,SUV,20,8,13.5,11,6.55,13.5,51.3,40.5,0.685125,2,20,23,45.9,3.2,4.79,0.4131,0.993,19,28
1,SUV,20,8,13.5,3,9.047,13.5,51.3,40.5,2.426175,2,1,5,29.15,2.15,4.67,0.48600000000000004,0.984,22,27
2,SUV,16,10,13.5,11,8.741,13.5,51.3,40.5,0.685125,3,7,15,11.19,2.84,4.78,0.48600000000000004,0.969,22,28
4,Truck,18,9,17.5,7,10.976,17.5,66.5,52.5,5.4774,1,18,23,8.27,1.27,4.67,0.39690000000000003,0.909,19,27
1,Sedan,20,10,6.0,11,14.038,6.0,22.8,18.0,0.685125,2,20,23,23.21,1.78,4.68,0.36854999999999993,0.976,19,30
2,Small,16,13,5.0,11,12.831,4.0,15.2,11.0,1.33605,2,16,23,17.6,1.88,4.66,0.36449999999999994,0.97,20,28
2,Small,22,10,4.0,3,9.001,4.0,15.2,12.0,13.009950000000002,1,7,8,21.04,1.39,4.68,0.4374,0.966,19,27
5,Small,19,10,4.0,11,9.471,4.0,15.2,12.0,13.009950000000002,2,7,18,19.73,2.25,4.69,0.405,0.978,21,30
1,SUV,19,10,13.5,3,12.711,13.5,51.3,40.5,13.009950000000002,2,7,9,26.89,1.35,4.65,0.4293,0.973,19,29
2,Sedan,16,11,6.0,3,9.965,6.0,22.8,18.0,13.009950000000002,1,8,15,14.58,0.59,4.74,0.38475,0.89,22,27
5,Small,20,10,6.0,3,15.285,4.0,15.2,10.0,0.685125,2,7,19,19.69,2.26,4.67,0.36449999999999994,0.978,21,28
5,SUV,20,9,13.5,7,8.951,13.5,51.3,40.5,3.42945,1,1,6,43.99,3.39,4.78,0.3807,0.993,19,31
5,Sedan,21,12,6.0,11,7.846,6.0,22.8,18.0,0.685125,1,9,20,42.19,2.07,4.69,0.4616999999999992,0.989,21,28
5,Sedan,18,11,6.0,3,5.05,6.0,22.8,18.0,1.33605,1,8,17,26.83,0.84,4.72,0.36854999999999993,0.957,22,28
1,Small,20,10,4.0,11,7.947,4.0,15.2,12.0,3.42945,1,5,7,49.89,2.97,4.67,0.4374,0.993,23,30
4,Small,17,12,4.0,11,6.921,4.0,15.2,12.0,3.42945,3,6,9,9.9,2.26,4.75,0.39285000000000003,0.956,21,27
1,Sedan,19,8,6.0,7,5.121,6.0,22.8,18.0,1.33605,2,1,5,42.26,1.67,4.73,0.3807,0.986,21,27
4,Small,18,11,4.0,11,11.313,4.0,15.2,12.0,18.696825,3,8,11,20.64,1.55,4.7,0.37664999999999993,0.969,19,27
1,Small,20,10,4.0,7,6.619,4.0,15.2,12.0,18.696825,1,4,7,19.27,2.12,4.61,0.40095000000000003,0.976,21,28
1,SUV,17,9,13.5,11,15.161,13.5,51.3,40.5,3.42945,3,6,9,19.18,1.53,4.78,0.4616999999999992,0.966,19,30
2,Small,16,12,4.0,11,11.192,4.0,15.2,12.0,19.434825,3,8,11,24.92,1.21,4.71,0.4293,0.967,20,29
3,Truck,17,9,17.5,7,8.554,17.5,66.5,52.5,19.434825,3,17,23,24.86,0.85,4.77,0.43335,0.954,19,28
5,Small,19,9,4.0,3,8.49,4.0,15.2,12.0,2.426175,1,2,6,27.67,1.29,4.73,0.4536000000000001,0.972,20,28
5,Small,18,8,4.0,7,11.624,4.0,15.2,12.0,19.434825,2,1,5,18.58,0.65,4.69,0.4293,0.921,22,30
2,Small,19,9,6.0,11,16.009,4.0,15.2,10.0,1.33605,3,19,23,39.34,1.7,4.72,0.4616999999999992,0.985,22,30
1,SUV,17,12,13.5,11,13.576,13.5,51.3,40.5,0.685125,3,17,23,7.52,1.78,4.71,0.405,0.928,21,29
2,Small,20,10,4.0,3,7.535,4.0,15.2,12.0,19.434825,2,2,7,42.32,3.23,4.64,0.4212,0.993,22,31
3,SUV,19,12,13.5,11,11.38,13.5,51.3,40.5,3.42945,3,4,9,49.83,1.77,4.78,0.41715,0.989,19,31
5,Sedan,17,11,6.0,7,13.971,6.0,22.8,18.0,19.434825,3,8,16,39.93,1.77,4.67,0.38475,0.986,21,27
4,SUV,21,12,13.5,7,3.892,13.5,51.3,40.5,5.4774,3,6,9,41.72,3.34,4.65,0.50625,0.993,19,31
1,SUV,18,10,13.5,3,9.655,13.5,51.3,40.5,0.685125,1,7,17,14.97,1.64,4.77,0.4293,0.96,20,29
3,Sedan,19,9,6.0,11,10.065,6.0,22.8,18.0,3.42945,2,4,6,13.68,1.88,4.71,0.49005,0.962,19,29
3,Small,17,11,4.0,7,11.722,4.0,15.2,12.0,2.426175,2,17,23,41.92,0.99,4.78,0.49005,0.976,23,30
5,Sedan,20,10,6.0,7,7.441,6.0,22.8,18.0,19.434825,2,4,7,14.63,1.12,4.61,0.41715,0.941,21,27
2,SUV,19,9,13.5,7,13.318,13.5,51.3,40.5,1.33605,2,6,18,43.67,1.29,4.65,0.47790000000000005,0.982,21,29
2,Truck,19,12,17.5,7,4.677,17.5,66.5,52.5,13.009950000000002,2,9,11,15.29,3.28,4.77,0.39690000000000003,0.98,22,28
3,Small,18,10,5.0,11,13.795,4.0,15.2,11.0,5.4774,3,7,17,26.16,1.42,4.74,0.4212,0.973,21,31
2,Small,17,10,4.0,7,10.624,4.0,15.2,12.0,0.685125,2,7,9,46.72,0.63,4.67,0.49005,0.967,23,27
4,Sedan,20,11,6.0,3,14.844,6.0,22.8,18.0,18.696825,3,8,19,9.63,2.03,4.78,0.4212,0.95,19,28
2,Small,17,8,5.0,3,12.216,4.0,15.2,11.0,3.42945,1,17,23,9.28,1.69,4.65,0.4697999999999992,0.938,20,29
4,Truck,17,11,17.5,3,3.061,17.5,66.5,52.5,2.426175,2,8,16,17.47,0.55,4.66,0.45764999999999917,0.901,19,28
4,Small,18,11,4.0,11,1.856,4.0,15.2,12.0,5.4774,2,8,17,30.89,2.95,4.7,0.4293,0.989,21,27
4,Small,20,10,4.0,3,5.354,4.0,15.2,12.0,13.009950000000002,3,20,23,7.12,1.65,4.61,0.40095000000000003,0.918,23,30
2,Small,19,10,4.0,3,9.578,4.0,15.2,12.0,0.685125,1,4,7,47.77,1.48,4.78,0.37259999999999993,0.986,22,29
4,Small,21,9,4.0,11,11.044,4.0,15.2,12.0,13.009950000000002,1,5,6,19.34,1.22,4.61,0.3807,0.959,22,30
5,Sedan,18,10,6.0,3,8.785,6.0,22.8,18.0,3.42945,2,7,17,32.15,1.78,4.74,0.43335,0.983,23,27
2,Small,16,10,5.0,3,13.275,4.0,15.2,11.0,19.434825,2,16,23,9.13,1.18,4.65,0.49005,0.911,23,30
1,Small,17,11,6.0,3,15.379,4.0,15.2,10.0,5.4774,1,7,8,43.52,2.41,4.65,0.4455,0.991,19,27
