NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,SUV,18,10,13.5,3,7.43,13.5,51.3,40.5,0.685125,3,8,17,48.23,2.05,4.79,0.4455,0.99,23,30
2,SUV,18,10,13.5,7,19.582,13.5,51.3,40.5,19.434825,1,18,23,48.97,1.33,4.74,0.37664999999999993,0.985,22,30
3,SUV,19,7,13.5,7,10.346,13.5,51.3,40.5,2.426175,3,19,23,12.5,3.21,4.72,0.38475,0.975,20,29
2,Truck,18,10,17.5,11,11.522,17.5,66.5,52.5,5.4774,3,18,23,47.7,1.18,4.79,0.43335,0.982,19,28
5,Small,16,7,5.0,11,12.704,4.0,15.2,11.0,18.696825,1,5,15,36.31,1.48,4.68,0.38475,0.982,20,28
2,Small,17,9,4.0,11,4.224,4.0,15.2,12.0,19.434825,2,7,16,20.6,2.78,4.63,0.3807,0.983,20,31
5,SUV,21,9,13.5,3,13.008,13.5,51.3,40.5,0.685125,1,21,23,30.37,3.18,4.79,0.4293,0.99,19,29
3,Small,18,8,4.0,11,11.117,4.0,15.2,12.0,3.42945,3,18,23,32.02,3.45,4.77,0.44145,0.991,22,27
3,Small,18,10,4.0,11,9.348,4.0,15.2,12.0,13.009950000000002,3,8,17,11.35,3.24,4.77,0.4616999999999992,0.973,20,28
5,Small,17,9,4.0,11,8.244,4.0,15.2,12.0,2.426175,2,4,7,26.35,3.3,4.61,0.4455,0.989,19,31
1,Sedan,20,9,6.0,7,14.039,6.0,22.8,18.0,13.009950000000002,2,3,7,43.23,3.32,4.65,0.47790000000000005,0.993,23,28
3,Sedan,19,7,6.0,11,7.693,6.0,22.8,18.0,5.4774,2,5,7,25.36,0.92,4.67,0.49410000000000004,0.958,23,31
1,Sedan,18,9,6.0,11,5.46,6.0,22.8,18.0,19.434825,1,4,7,39.75,1.38,4.67,0.4293,0.982,23,31
5,Truck,17,9,17.5,3,10.255,17.5,66.5,52.5,0.685125,3,1,7,38.49,2.53,4.65,0.39690000000000003,0.99,21,31
2,SUV,20,12,13.5,3,15.854,13.5,51.3,40.5,1.33605,2,20,23,22.31,2.28,4.6,0.41715,0.981,19,30
5,Small,19,11,4.0,7,9.999,4.0,15.2,12.0,13.009950000000002,1,8,9,29.69,1.88,4.7,0.39285000000000003,0.982,20,30
2,Small,18,12,6.0,11,14.78,4.0,15.2,10.0,2.426175,3,18,23,19.34,3.54,4.63,0.3888,0.985,19,29
3,SUV,18,8,13.5,11,10.401,13.5,51.3,40.5,3.42945,3,4,7,32.66,1.64,4.8,0.4374,0.982,20,29
2,Small,17,7,4.0,11,7.796,4.0,15.2,12.0,18.696825,2,17,23,44.81,1.41,4.75,0.48195,0.984,21,27
3,Sedan,20,7,6.0,7,13.247,6.0,22.8,18.0,3.42945,2,5,7,11.78,1.96,4.63,0.37664999999999993,0.958,22,30
1,Small,17,8,4.0,7,8.493,4.0,15.2,12.0,19.434825,1,17,23,40.76,1.14,4.71,0.44145,0.979,21,30
5,SUV,19,9,13.5,3,20.649,13.5,51.3,40.5,1.33605,1,7,8,15.78,1.41,4.69,0.48600000000000004,0.956,20,30
4,Sedan,19,10,6.0,11,1.521,6.0,22.8,18.0,19.434825,2,8,18,32.77,1.0,4.79,0.37664999999999993,0.97,19,28
5,Sedan,16,10,6.0,11,12.338,6.0,22.8,18.0,1.33605,3,16,23,14.2,2.58,4.75,0.3888,0.973,23,29
5,Small,18,9,4.0,3,5.636,4.0,15.2,12.0,3.42945,3,4,7,45.39,1.55,4.64,0.37259999999999993,0.986,23,27
3,SUV,19,11,13.5,11,15.462,13.5,51.3,40.5,0.685125,3,19,23,46.86,3.29,4.69,0.37664999999999993,0.994,21,29
2,Small,20,10,6.0,11,14.819,4.0,15.2,10.0,0.685125,2,1,8,17.96,1.31,4.62,0.4293,0.958,22,28
1,Small,18,8,5.0,3,14.352,4.0,15.2,11.0,13.009950000000002,1,3,6,48.63,3.15,4.67,0.43335,0.993,23,31
2,SUV,20,11,13.5,7,10.342,13.5,51.3,40.5,2.426175,1,9,19,14.1,3.26,4.65,0.37259999999999993,0.978,19,31
5,SUV,16,10,13.5,7,12.392,13.5,51.3,40.5,18.696825,2,16,23,26.36,1.72,4.61,0.45764999999999917,0.978,22,28
1,Sedan,19,9,6.0,3,6.144,6.0,22.8,18.0,18.696825,1,19,23,13.35,0.55,4.71,0.37664999999999993,0.873,23,30
2,SUV,18,7,13.5,7,15.473,13.5,51.3,40.5,2.426175,1,18,23,30.31,0.73,4.64,0.47790000000000005,0.956,23,29
4,Small,19,10,5.0,3,12.755,4.0,15.2,11.0,0.685125,2,19,23,37.11,2.97,4.75,0.44955,0.991,19,29
3,Small,18,12,4.0,7,7.997,4.0,15.2,12.0,1.33605,3,1,10,22.37,3.25,4.65,0.4293,0.986,22,27
3,Small,18,8,6.0,7,14.797,4.0,15.2,10.0,18.696825,1,6,17,42.22,3.07,4.65,0.3888,0.992,22,28
5,Sedan,19,10,6.0,3,8.801,6.0,22.8,18.0,18.696825,3,19,23,24.81,1.37,4.76,0.37664999999999993,0.971,22,31
4,Truck,17,7,17.5,11,15.176,17.5,66.5,52.5,3.42945,1,5,16,32.25,1.26,4.74,0.49005,0.976,23,30
5,Small,17,10,6.0,7,14.952,4.0,15.2,10.0,2.426175,2,8,16,29.11,1.08,4.72,0.38475,0.969,23,29
4,Sedan,19,8,6.0,3,8.872,6.0,22.8,18.0,3.42945,1,19,23,40.82,1.32,4.67,0.49815,0.982,22,28
3,Small,22,11,4.0,11,11.436,4.0,15.2,12.0,18.696825,3,9,21,47.6,2.97,4.67,0.3807,0.993,21,30
2,Small,18,9,5.0,3,13.214,4.0,15.2,11.0,19.434825,2,18,23,46.92,2.39,4.72,0.40905,0.991,20,27
1,SUV,21,8,13.5,11,16.824,13.5,51.3,40.5,3.42945,2,6,20,21.86,2.73,4.76,0.40095000000000003,0.983,19,31
5,SUV,21,10,13.5,3,9.335,13.5,51.3,40.5,1.33605,2,21,23,13.21,2.9,4.71,0.405,0.974,23,30
3,Small,19,8,7.0,11,17.156,4.0,15.2,9.0,5.4774,2,6,18,15.09,3.49,4.64,0.4131,0.981,23,28
3,Small,20,10,4.0,3,8.441,4.0,15.2,12.0,5.4774,3,8,11,40.8,3.13,4.76,0.4293,0.992,19,28
5,Truck,20,8,17.5,3,7.834,17.5,66.5,52.5,18.696825,2,6,19,11.26,1.7,4.68,0.44145,0.949,23,30
2,Truck,17,9,17.5,3,11.279,17.5,66.5,52.5,2.426175,3,17,23,20.64,1.51,4.63,0.4293,0.968,23,31
2,SUV,17,9,13.5,3,12.801,13.5,51.3,40.5,1.33605,3,17,23,28.81,0.53,4.66,0.38475,0.937,20,31
1,Truck,22,7,17.5,11,10.465,17.5,66.5,52.5,19.434825,3,5,21,45.29,1.13,4.79,0.5022000000000001,0.981,23,31
2,Small,21,8,6.0,11,15.199,4.0,15.2,10.0,0.685125,1,4,6,41.36,1.22,4.76,0.47384999999999916,0.98,20,27
2,SUV,19,9,13.5,11,6.489,13.5,51.3,40.5,19.434825,3,3,7,15.0,1.0,4.77,0.48195,0.936,22,30
5,Sedan,18,11,6.0,11,14.181,6.0,22.8,18.0,5.4774,1,9,17,22.26,1.12,4.71,0.4374,0.961,20,28
2,Sedan,20,11,6.0,11,15.026,6.0,22.8,18.0,5.4774,1,20,23,29.95,0.54,4.61,0.4455,0.94,23,28
3,SUV,18,8,13.5,3,12.988,13.5,51.3,40.5,5.4774,3,18,23,47.22,2.28,4.63,0.4536000000000001,0.991,20,28
5,SUV,20,11,13.5,3,5.216,13.5,51.3,40.5,3.42945,3,6,9,9.08,1.03,4.7,0.39285000000000003,0.899,22,30
1,Small,20,10,5.0,3,12.431,4.0,15.2,11.0,3.42945,3,7,10,49.81,1.98,4.6,0.39285000000000003,0.99,23,28
4,SUV,18,10,13.5,11,8.406,13.5,51.3,40.5,5.4774,2,18,23,16.06,2.45,4.8,0.4293,0.975,21,30
4,SUV,20,8,13.5,7,8.006,13.5,51.3,40.5,1.33605,2,6,8,35.27,2.54,4.68,0.4697999999999992,0.989,19,28
5,SUV,18,8,13.5,3,11.244,13.5,51.3,40.5,3.42945,3,6,17,17.12,1.35,4.65,0.49005,0.958,21,27
3,Small,17,9,5.0,11,13.288,4.0,15.2,11.0,13.009950000000002,2,7,16,29.88,2.54,4.62,0.4374,0.987,21,29
2,Small,19,9,4.0,3,2.509,4.0,15.2,12.0,19.434825,3,19,23,16.25,3.14,4.79,0.3888,0.981,21,27
4,Small,16,9,4.0,7,2.361,4.0,15.2,12.0,19.434825,2,6,8,43.86,2.98,4.72,0.4616999999999992,0.992,20,28
1,Sedan,18,11,6.0,3,10.582,6.0,22.8,18.0,19.434825,2,9,17,46.8,1.97,4.69,0.41715,0.989,22,28
2,SUV,19,9,13.5,11,12.651,13.5,51.3,40.5,0.685125,1,19,23,46.19,0.83,4.7,0.37259999999999993,0.974,23,29
1,Sedan,17,7,6.0,7,11.209,6.0,22.8,18.0,1.33605,1,3,5,14.05,3.01,4.76,0.37259999999999993,0.977,20,27
4,Small,17,8,4.0,3,3.766,4.0,15.2,12.0,1.33605,1,6,16,35.34,3.44,4.76,0.46574999999999916,0.992,22,31
4,Small,18,8,4.0,7,8.603,4.0,15.2,12.0,13.009950000000002,1,1,6,21.91,1.27,4.63,0.3807,0.965,23,28
1,Small,18,9,4.0,7,11.737,4.0,15.2,12.0,13.009950000000002,3,7,17,9.38,2.38,4.78,0.39690000000000003,0.956,23,28
2,Sedan,19,7,6.0,7,10.485,6.0,22.8,18.0,1.33605,1,5,18,40.51,1.42,4.7,0.4536000000000001,0.983,20,28
5,Small,18,7,4.0,3,10.727,4.0,15.2,12.0,1.33605,3,18,23,49.68,0.51,4.72,0.4293,0.961,23,27
4,Small,17,9,4.0,3,10.256,4.0,15.2,12.0,1.33605,2,17,23,27.48,1.39,4.61,0.4616999999999992,0.974,21,28
1,Truck,18,10,17.5,7,9.467,17.5,66.5,52.5,2.426175,1,8,17,44.32,0.84,4.66,0.4536000000000001,0.973,19,29
1,Sedan,21,8,6.0,7,8.604,6.0,22.8,18.0,13.009950000000002,3,2,6,27.24,2.9,4.72,0.3888,0.987,20,30
1,Sedan,20,10,6.0,7,12.702,6.0,22.8,18.0,3.42945,2,20,23,32.03,1.58,4.79,0.37259999999999993,0.98,20,30
4,Sedan,17,9,6.0,11,7.209,6.0,22.8,18.0,2.426175,2,7,16,47.14,3.47,4.71,0.50625,0.994,19,27
5,Sedan,17,7,6.0,7,8.41,6.0,22.8,18.0,3.42945,2,5,7,7.62,1.99,4.68,0.37664999999999993,0.936,19,27
1,Truck,16,10,17.5,3,7.647,17.5,66.5,52.5,19.434825,2,8,15,12.08,3.14,4.73,0.4293,0.974,22,28
5,Small,16,7,4.0,7,10.746,4.0,15.2,12.0,2.426175,2,5,15,31.42,1.38,4.61,0.4293,0.977,19,28
5,SUV,21,12,13.5,3,10.028,13.5,51.3,40.5,19.434825,1,10,11,20.58,3.14,4.76,0.43335,0.985,20,30
5,Sedan,17,9,6.0,3,10.835,6.0,22.8,18.0,1.33605,1,7,16,41.99,2.2,4.67,0.50625,0.989,20,31
4,Small,20,11,4.0,3,11.606,4.0,15.2,12.0,1.33605,1,9,19,42.87,0.5,4.64,0.36854999999999993,0.954,22,29
2,Sedan,19,11,6.0,3,12.2,6.0,22.8,18.0,5.4774,2,9,18,32.25,3.46,4.7,0.44145,0.991,20,27
4,Sedan,18,8,6.0,7,9.841,6.0,22.8,18.0,5.4774,1,18,23,48.86,1.7,4.75,0.5022000000000001,0.988,22,27
2,Small,16,8,4.0,11,11.09,4.0,15.2,12.0,2.426175,1,16,23,24.37,0.81,4.68,0.3807,0.951,23,28
2,Small,17,10,4.0,3,6.77,4.0,15.2,12.0,2.426175,3,8,16,20.99,1.9,4.69,0.37664999999999993,0.975,20,31
5,Small,19,8,4.0,7,6.646,4.0,15.2,12.0,13.009950000000002,2,6,18,6.95,3.42,4.66,0.37259999999999993,0.959,21,29
3,SUV,18,12,13.5,3,5.114,13.5,51.3,40.5,0.685125,3,10,17,40.89,1.29,4.62,0.4455,0.981,21,30
4,Sedan,21,9,6.0,7,8.53,6.0,22.8,18.0,0.685125,3,3,7,11.47,2.46,4.61,0.49410000000000004,0.965,23,30
4,Small,19,10,4.0,3,11.031,4.0,15.2,12.0,5.4774,3,8,18,20.93,0.79,4.7,0.50625,0.941,23,31
5,Small,19,9,5.0,3,13.701,4.0,15.2,11.0,1.33605,2,7,18,25.4,1.96,4.71,0.42524999999999996,0.98,22,27
1,Sedan,18,10,8.0,3,19.522,6.0,22.8,16.0,2.426175,3,8,17,11.15,0.88,4.65,0.40905,0.903,23,31
3,Sedan,16,11,6.0,7,9.781,6.0,22.8,18.0,2.426175,2,9,15,29.96,1.11,4.72,0.41715,0.97,20,31
3,Small,19,10,4.0,7,6.88,4.0,15.2,12.0,13.009950000000002,2,8,18,14.25,1.91,4.62,0.5022000000000001,0.964,23,30
3,Small,18,7,5.0,3,13.74,4.0,15.2,11.0,3.42945,2,5,17,27.6,3.4,4.65,0.44955,0.989,23,30
1,Truck,19,8,17.5,11,12.082,17.5,66.5,52.5,3.42945,3,3,6,13.33,2.46,4.79,0.3888,0.97,21,28
5,Sedan,18,9,6.0,7,5.547,6.0,22.8,18.0,19.434825,2,18,23,8.5,0.95,4.61,0.4293,0.884,21,29
3,SUV,20,10,13.5,11,13.776,13.5,51.3,40.5,1.33605,2,8,19,28.32,0.73,4.61,0.4697999999999992,0.953,21,31
4,Truck,17,8,17.5,7,7.745,17.5,66.5,52.5,3.42945,2,6,16,9.46,1.46,4.61,0.50625,0.93,21,29
1,Small,16,10,4.0,3,1.196,4.0,15.2,12.0,1.33605,1,8,15,22.26,3.24,4.7,0.48195,0.986,19,28
5,Small,18,9,6.0,11,15.504,4.0,15.2,10.0,19.434825,1,4,7,45.67,0.96,4.76,0.4293,0.977,22,28
2,Small,18,8,4.0,11,9.361,4.0,15.2,12.0,19.434825,2,18,23,28.73,2.11,4.69,0.49815,0.984,19,30
5,Sedan,17,12,6.0,7,9.489,6.0,22.8,18.0,19.434825,3,10,16,8.72,2.15,4.74,0.4697999999999992,0.948,22,31
4,Small,19,11,4.0,7,10.315,4.0,15.2,12.0,1.33605,2,3,9,49.59,2.35,4.7,0.4455,0.991,20,29
4,SUV,16,8,13.5,7,14.429,13.5,51.3,40.5,2.426175,1,16,23,49.76,0.88,4.66,0.4131,0.977,23,28
4,Small,18,11,6.0,3,14.907,4.0,15.2,10.0,2.426175,3,9,12,25.59,3.44,4.77,0.4212,0.989,21,31
3,Small,20,8,6.0,11,15.207,4.0,15.2,10.0,2.426175,3,6,19,47.81,2.5,4.69,0.40905,0.992,22,31
3,Small,19,10,6.0,11,16.106,4.0,15.2,10.0,1.33605,1,8,18,27.52,1.76,4.71,0.49005,0.98,21,28
5,Small,22,8,5.0,7,13.591,4.0,15.2,11.0,18.696825,3,6,9,44.74,3.15,4.75,0.40905,0.993,19,30
1,Small,18,9,4.0,3,8.794,4.0,15.2,12.0,0.685125,3,6,9,39.3,2.26,4.71,0.4616999999999992,0.989,23,29
2,Small,18,8,4.0,3,8.313,4.0,15.2,12.0,1.33605,1,6,7,15.16,1.76,4.76,0.43335,0.963,23,30
3,Small,18,9,4.0,7,9.668,4.0,15.2,12.0,2.426175,2,7,17,33.54,3.17,4.74,0.3888,0.991,22,31
2,Sedan,19,7,6.0,3,14.444,6.0,22.8,18.0,18.696825,2,3,5,18.09,2.01,4.8,0.47384999999999916,0.973,22,30
3,Small,19,8,4.0,7,8.719,4.0,15.2,12.0,1.33605,1,6,18,10.68,3.06,4.61,0.49410000000000004,0.97,19,31
1,Sedan,20,7,6.0,7,11.181,6.0,22.8,18.0,2.426175,1,5,6,19.49,2.77,4.74,0.43335,0.982,23,30
5,Sedan,18,11,6.0,3,3.114,6.0,22.8,18.0,19.434825,3,2,9,37.15,2.85,4.66,0.47790000000000005,0.991,21,27
4,Small,16,8,4.0,11,10.107,4.0,15.2,12.0,18.696825,1,3,6,24.49,0.67,4.62,0.4131,0.941,19,29
2,Sedan,17,8,6.0,3,7.957,6.0,22.8,18.0,19.434825,3,2,6,38.13,1.15,4.68,0.4536000000000001,0.977,22,29
1,Small,18,10,6.0,11,14.794,4.0,15.2,10.0,3.42945,3,6,9,8.17,1.47,4.66,0.46574999999999916,0.92,19,30
2,Truck,17,8,17.5,11,6.998,17.5,66.5,52.5,19.434825,3,2,6,47.21,2.24,4.71,0.45764999999999917,0.991,20,29
5,SUV,18,8,13.5,3,6.085,13.5,51.3,40.5,0.685125,2,6,17,28.17,3.09,4.77,0.37664999999999993,0.989,20,27
2,Sedan,19,11,6.0,3,9.104,6.0,22.8,18.0,19.434825,3,19,23,49.55,1.12,4.78,0.49410000000000004,0.982,22,27
5,SUV,19,8,13.5,7,18.325,13.5,51.3,40.5,13.009950000000002,2,19,23,31.03,2.76,4.73,0.40095000000000003,0.988,20,28
2,Truck,20,10,17.5,7,11.577,17.5,66.5,52.5,0.685125,3,1,8,38.29,1.01,4.61,0.38475,0.974,21,31
4,SUV,18,7,13.5,7,11.891,13.5,51.3,40.5,2.426175,2,5,17,30.58,2.85,4.63,0.36854999999999993,0.989,19,28
1,Small,19,12,4.0,3,11.406,4.0,15.2,12.0,5.4774,1,10,11,40.15,3.41,4.73,0.4374,0.993,21,28
2,Small,20,9,4.0,3,9.854,4.0,15.2,12.0,18.696825,1,7,19,24.69,1.68,4.7,0.37259999999999993,0.976,23,29
5,SUV,21,7,13.5,3,7.168,13.5,51.3,40.5,2.426175,1,4,5,16.35,0.91,4.62,0.3888,0.935,20,30
1,Small,17,7,4.0,11,8.254,4.0,15.2,12.0,5.4774,2,17,23,48.46,1.87,4.75,0.4212,0.989,20,30
2,Truck,18,7,17.5,11,9.029,17.5,66.5,52.5,5.4774,1,5,17,32.04,1.8,4.68,0.36854999999999993,0.983,20,30
5,Sedan,19,9,6.0,7,10.807,6.0,22.8,18.0,2.426175,3,19,23,20.96,0.85,4.78,0.48195,0.945,19,29
2,Sedan,17,11,6.0,3,13.255,6.0,22.8,18.0,18.696825,2,9,16,45.73,1.51,4.64,0.40905,0.986,20,28
3,Small,17,11,4.0,11,10.267,4.0,15.2,12.0,13.009950000000002,1,9,16,44.11,0.96,4.72,0.37664999999999993,0.977,22,28
3,Truck,21,7,17.5,7,13.004,17.5,66.5,52.5,0.685125,3,3,6,42.82,0.87,4.67,0.36449999999999994,0.974,23,27
2,Small,17,10,4.0,7,6.612,4.0,15.2,12.0,1.33605,3,17,23,9.45,3.18,4.76,0.37664999999999993,0.967,19,29
5,Sedan,18,10,6.0,11,2.719,6.0,22.8,18.0,19.434825,1,8,17,30.03,3.57,4.72,0.46574999999999916,0.991,19,29
5,Sedan,19,10,6.0,3,7.694,6.0,22.8,18.0,2.426175,2,19,23,28.52,2.79,4.67,0.39690000000000003,0.988,19,28
4,Small,18,9,4.0,7,9.047,4.0,15.2,12.0,19.434825,1,7,17,31.76,0.98,4.64,0.48600000000000004,0.968,23,31
4,Small,18,11,4.0,3,11.091,4.0,15.2,12.0,2.426175,1,1,9,49.97,2.24,4.65,0.48195,0.991,20,27
1,Small,17,7,4.0,3,11.089,4.0,15.2,12.0,3.42945,3,5,16,33.59,1.87,4.69,0.4131,0.984,23,27
1,Small,21,10,4.0,11,11.66,4.0,15.2,12.0,3.42945,3,8,20,48.64,1.4,4.62,0.4455,0.985,21,29
4,Sedan,19,8,6.0,7,8.78,6.0,22.8,18.0,0.685125,1,6,18,33.28,3.47,4.73,0.45764999999999917,0.991,23,30
2,Sedan,18,10,6.0,7,13.51,6.0,22.8,18.0,3.42945,3,3,8,34.45,2.23,4.8,0.47384999999999916,0.987,23,29
5,Truck,16,10,17.5,3,8.389,17.5,66.5,52.5,3.42945,1,3,8,15.85,3.15,4.71,0.48600000000000004,0.98,23,29
2,Sedan,17,9,6.0,3,8.726,6.0,22.8,18.0,19.434825,3,17,23,12.47,0.76,4.62,0.40095000000000003,0.9,22,28
1,SUV,17,11,13.5,7,8.938,13.5,51.3,40.5,19.434825,2,8,10,14.52,2.39,4.64,0.36854999999999993,0.972,20,29
3,Small,22,10,4.0,3,7.881,4.0,15.2,12.0,13.009950000000002,3,6,9,32.29,2.53,4.69,0.36449999999999994,0.988,21,27
2,Truck,19,7,17.5,11,8.835,17.5,66.5,52.5,3.42945,2,19,23,37.65,2.9,4.63,0.49815,0.991,23,30
1,Sedan,21,7,6.0,3,3.684,6.0,22.8,18.0,19.434825,3,5,8,36.62,1.13,4.66,0.41715,0.976,20,27
3,Sedan,18,9,6.0,11,6.754,6.0,22.8,18.0,1.33605,3,7,17,25.01,2.27,4.61,0.37664999999999993,0.983,20,28
2,Truck,19,11,17.5,7,8.177,17.5,66.5,52.5,19.434825,3,9,18,24.5,3.06,4.67,0.41715,0.987,21,28
3,Sedan,18,12,6.0,7,13.913,6.0,22.8,18.0,1.33605,1,10,17,24.65,2.31,4.68,0.45764999999999917,0.983,23,28
4,Small,16,9,4.0,7,10.701,4.0,15.2,12.0,5.4774,3,7,10,24.76,2.61,4.62,0.4374,0.985,23,31
4,Small,19,9,4.0,7,10.845,4.0,15.2,12.0,19.434825,3,1,7,35.5,2.68,4.79,0.36854999999999993,0.99,20,27
3,Sedan,16,8,6.0,3,4.891,6.0,22.8,18.0,1.33605,1,3,6,38.87,0.92,4.8,0.48195,0.972,20,27
3,Sedan,19,11,6.0,3,12.344,6.0,22.8,18.0,3.42945,2,19,23,47.02,3.21,4.72,0.4131,0.993,20,27
4,SUV,17,8,13.5,11,11.2,13.5,51.3,40.5,0.685125,1,5,6,28.58,1.58,4.64,0.47790000000000005,0.978,23,31
5,Small,18,9,4.0,3,10.05,4.0,15.2,12.0,19.434825,2,7,17,39.39,1.03,4.69,0.41715,0.976,21,28
5,Small,18,10,6.0,3,16.0,4.0,15.2,10.0,18.696825,3,18,23,16.55,1.09,4.78,0.49815,0.946,21,30
4,Sedan,19,11,6.0,3,6.323,6.0,22.8,18.0,13.009950000000002,2,19,23,7.65,2.16,4.65,0.36449999999999994,0.941,23,29
3,Sedan,20,11,6.0,3,11.159,6.0,22.8,18.0,5.4774,1,20,23,47.56,2.52,4.61,0.41715,0.992,20,31
3,Sedan,16,9,6.0,3,9.548,6.0,22.8,18.0,3.42945,1,16,23,13.0,1.35,4.62,0.41715,0.945,19,31
1,Small,20,9,4.0,7,9.95,4.0,15.2,12.0,5.4774,3,3,7,28.73,2.95,4.74,0.3888,0.988,21,28
1,Sedan,17,9,6.0,11,8.918,6.0,22.8,18.0,13.009950000000002,3,7,10,36.94,2.52,4.61,0.50625,0.989,23,31
5,Small,19,10,5.0,3,13.259,4.0,15.2,11.0,0.685125,1,1,8,40.34,1.42,4.7,0.4616999999999992,0.983,19,27
3,Small,19,10,4.0,11,9.962,4.0,15.2,12.0,0.685125,1,6,8,41.01,1.64,4.6,0.49410000000000004,0.985,20,31
1,Truck,19,12,17.5,7,10.998,17.5,66.5,52.5,1.33605,2,10,12,20.4,2.23,4.67,0.50625,0.978,21,28
5,Sedan,18,11,6.0,7,10.808,6.0,22.8,18.0,2.426175,3,4,9,13.11,1.59,4.62,0.4455,0.953,20,27
