NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
4,Sedan,18,8,6.0,3,6.814,6.0,22.8,18.0,0.685125,1,5,7,30.62,1.69,4.74,0.39690000000000003,0.981,19,29
1,Small,20,9,4.0,11,2.681,4.0,15.2,12.0,13.009950000000002,2,3,8,23.3,1.73,4.78,0.40095000000000003,0.975,19,31
4,SUV,17,8,13.5,7,13.379,13.5,51.3,40.5,5.4774,1,7,16,18.83,3.2,4.73,0.45764999999999917,0.984,20,29
4,Small,18,6,5.0,7,12.002,4.0,15.2,11.0,18.696825,3,5,17,45.04,3.02,4.63,0.36449999999999994,0.993,23,30
4,Sedan,22,8,6.0,11,11.614,6.0,22.8,18.0,13.009950000000002,2,4,7,9.5,3.01,4.75,0.44145,0.966,21,29
1,SUV,17,10,13.5,7,11.566,13.5,51.3,40.5,19.434825,1,9,16,36.59,2.4,4.79,0.49815,0.989,20,30
3,Small,17,8,4.0,7,11.035,4.0,15.2,12.0,19.434825,3,1,7,13.38,0.65,4.79,0.4616999999999992,0.891,21,31
1,SUV,16,7,13.5,3,6.964,13.5,51.3,40.5,13.009950000000002,1,16,23,11.58,2.53,4.67,0.5022000000000001,0.966,20,31
3,Sedan,21,10,6.0,11,9.515,6.0,22.8,18.0,18.696825,2,9,20,17.99,0.96,4.79,0.38475,0.944,22,27
5,Small,16,8,4.0,11,8.303,4.0,15.2,12.0,13.009950000000002,2,16,23,42.94,2.94,4.6,0.37259999999999993,0.992,22,28
2,Small,18,10,5.0,11,13.984,4.0,15.2,11.0,19.434825,1,18,23,44.02,1.35,4.65,0.36854999999999993,0.983,23,30
1,Small,17,9,4.0,11,10.715,4.0,15.2,12.0,1.33605,3,1,8,46.59,3.1,4.6,0.4212,0.993,19,31
5,Small,17,10,4.0,11,2.113,4.0,15.2,12.0,1.33605,3,9,16,31.18,2.26,4.74,0.47790000000000005,0.986,19,29
4,Sedan,20,8,6.0,3,6.339,6.0,22.8,18.0,0.685125,3,7,19,41.49,2.11,4.64,0.43335,0.989,19,30
2,SUV,16,8,13.5,7,9.162,13.5,51.3,40.5,18.696825,3,16,23,49.48,3.07,4.73,0.40095000000000003,0.993,19,31
1,Truck,21,7,17.5,7,12.285,17.5,66.5,52.5,3.42945,2,6,20,17.32,2.51,4.77,0.49410000000000004,0.977,19,29
2,Small,18,8,4.0,11,10.441,4.0,15.2,12.0,19.434825,1,18,23,42.91,1.07,4.64,0.48195,0.978,23,27
3,Small,21,7,6.0,3,16.04,4.0,15.2,10.0,13.009950000000002,2,6,20,26.29,2.54,4.68,0.39690000000000003,0.985,19,27
3,Small,16,7,4.0,3,9.744,4.0,15.2,12.0,5.4774,2,1,6,49.75,3.52,4.65,0.50625,0.994,22,29
4,Small,17,9,4.0,3,10.658,4.0,15.2,12.0,19.434825,1,7,8,39.8,2.61,4.67,0.47384999999999916,0.99,19,28
4,Truck,18,10,17.5,7,10.828,17.5,66.5,52.5,1.33605,3,18,23,43.41,2.44,4.64,0.4374,0.991,21,28
2,Small,17,10,5.0,7,11.939,4.0,15.2,11.0,1.33605,1,1,9,37.04,1.38,4.62,0.50625,0.981,21,30
2,Sedan,19,9,6.0,3,12.156,6.0,22.8,18.0,5.4774,2,8,18,20.67,1.37,4.79,0.36854999999999993,0.965,23,27
3,Sedan,17,8,6.0,11,8.194,6.0,22.8,18.0,3.42945,1,7,16,26.06,2.38,4.75,0.46574999999999916,0.984,19,27
1,Small,18,6,4.0,11,9.687,4.0,15.2,12.0,18.696825,1,4,5,13.15,1.04,4.79,0.37664999999999993,0.929,22,30
4,SUV,16,9,13.5,3,7.506,13.5,51.3,40.5,18.696825,1,8,15,46.49,2.65,4.65,0.37259999999999993,0.992,21,29
2,Sedan,18,10,6.0,3,9.103,6.0,22.8,18.0,18.696825,1,9,17,40.64,3.39,4.78,0.36449999999999994,0.993,21,27
5,SUV,17,6,13.5,11,10.863,13.5,51.3,40.5,19.434825,2,17,23,26.0,2.73,4.73,0.4131,0.986,21,29
5,Small,17,10,6.0,3,15.195,4.0,15.2,10.0,1.33605,1,9,16,43.43,1.23,4.66,0.40095000000000003,0.981,22,27
1,Truck,18,8,17.5,11,11.08,17.5,66.5,52.5,19.434825,2,7,17,31.58,1.74,4.64,0.4212,0.982,20,28
1,Small,17,8,6.0,3,14.872,4.0,15.2,10.0,19.434825,1,7,16,46.86,3.47,4.65,0.39285000000000003,0.994,21,29
2,SUV,17,8,13.5,3,15.575,13.5,51.3,40.5,18.696825,2,17,23,23.87,2.35,4.77,0.4212,0.982,23,27
4,Small,19,6,5.0,11,12.456,4.0,15.2,11.0,2.426175,2,5,18,45.69,1.19,4.67,0.36854999999999993,0.982,22,29
4,Small,20,8,4.0,3,8.29,4.0,15.2,12.0,2.426175,1,4,7,11.4,2.71,4.66,0.40095000000000003,0.968,20,31
5,Sedan,20,6,6.0,11,11.187,6.0,22.8,18.0,13.009950000000002,1,1,5,48.06,3.37,4.69,0.37259999999999993,0.994,19,29
1,Sedan,17,10,6.0,7,11.687,6.0,22.8,18.0,18.696825,2,9,16,44.19,1.93,4.63,0.37259999999999993,0.988,23,31
1,Sedan,18,10,6.0,7,4.431,6.0,22.8,18.0,19.434825,3,9,17,8.43,3.18,4.7,0.42524999999999996,0.963,19,30
1,Small,20,10,5.0,11,12.612,4.0,15.2,11.0,1.33605,1,9,19,18.73,1.66,4.67,0.40905,0.968,23,30
3,Small,17,8,5.0,3,12.067,4.0,15.2,11.0,0.685125,3,7,16,45.01,0.64,4.69,0.44955,0.966,21,28
1,Small,18,8,4.0,11,8.876,4.0,15.2,12.0,13.009950000000002,2,7,17,46.66,2.72,4.77,0.44955,0.992,23,27
2,Sedan,17,6,6.0,7,9.694,6.0,22.8,18.0,19.434825,3,5,8,16.57,2.61,4.64,0.48195,0.977,23,29
2,Small,20,8,4.0,7,10.496,4.0,15.2,12.0,19.434825,2,7,19,47.87,1.61,4.8,0.45764999999999917,0.987,21,30
3,Small,17,11,4.0,7,7.269,4.0,15.2,12.0,13.009950000000002,2,10,16,43.85,3.1,4.74,0.47790000000000005,0.993,23,28
4,Truck,18,8,17.5,11,6.15,17.5,66.5,52.5,13.009950000000002,1,18,23,37.37,1.69,4.76,0.40905,0.984,19,31
4,Small,19,9,4.0,11,9.718,4.0,15.2,12.0,0.685125,3,8,18,45.82,1.53,4.63,0.48600000000000004,0.986,22,29
2,Small,18,7,5.0,11,12.605,4.0,15.2,11.0,0.685125,3,4,7,29.69,2.42,4.77,0.37664999999999993,0.986,23,29
5,SUV,17,10,13.5,11,7.225,13.5,51.3,40.5,18.696825,2,17,23,16.72,3.3,4.63,0.5022000000000001,0.982,21,29
2,SUV,17,8,13.5,11,10.719,13.5,51.3,40.5,2.426175,2,17,23,21.57,3.35,4.7,0.4293,0.986,19,30
2,Sedan,16,8,6.0,3,7.859,6.0,22.8,18.0,2.426175,1,5,7,9.33,1.89,4.77,0.47384999999999916,0.945,22,30
4,Small,20,8,4.0,3,9.118,4.0,15.2,12.0,5.4774,2,20,23,27.0,1.02,4.62,0.49815,0.964,21,28
1,SUV,17,7,13.5,3,15.924,13.5,51.3,40.5,3.42945,3,17,23,30.55,0.7,4.72,0.36449999999999994,0.954,23,27
4,Small,21,6,5.0,3,12.253,4.0,15.2,11.0,18.696825,3,2,5,44.75,2.88,4.62,0.48195,0.992,21,27
5,Sedan,16,9,6.0,11,9.777,6.0,22.8,18.0,1.33605,1,2,8,31.52,1.18,4.66,0.4293,0.973,19,28
1,Small,16,6,4.0,7,3.561,4.0,15.2,12.0,5.4774,3,3,6,17.09,3.15,4.76,0.47384999999999916,0.982,19,30
2,Small,21,9,4.0,3,9.709,4.0,15.2,12.0,5.4774,2,21,23,9.19,3.43,4.63,0.39285000000000003,0.969,21,30
2,Sedan,20,8,6.0,11,9.471,6.0,22.8,18.0,3.42945,1,20,23,48.04,3.15,4.7,0.44145,0.993,20,27
1,Sedan,17,6,6.0,11,12.295,6.0,22.8,18.0,2.426175,2,17,23,37.27,1.91,4.71,0.4536000000000001,0.986,23,27
1,SUV,20,7,13.5,7,10.164,13.5,51.3,40.5,18.696825,2,6,19,24.5,2.95,4.69,0.4293,0.986,23,31
1,Sedan,20,10,6.0,7,12.266,6.0,22.8,18.0,1.33605,3,9,19,13.2,1.04,4.67,0.45764999999999917,0.93,20,27
4,Sedan,20,10,6.0,11,13.866,6.0,22.8,18.0,5.4774,1,20,23,26.89,1.14,4.76,0.4131,0.968,19,28
5,SUV,20,11,13.5,11,13.763,13.5,51.3,40.5,3.42945,1,20,23,10.76,3.06,4.74,0.3888,0.97,20,30
2,Sedan,16,11,6.0,3,13.04,6.0,22.8,18.0,2.426175,1,9,10,48.68,3.3,4.75,0.44145,0.994,23,27
3,Small,16,8,5.0,3,13.243,4.0,15.2,11.0,19.434825,2,7,15,22.94,2.14,4.61,0.49410000000000004,0.98,20,31
2,Small,20,7,4.0,3,8.03,4.0,15.2,12.0,0.685125,2,6,8,31.0,2.23,4.76,0.36854999999999993,0.986,23,27
1,SUV,21,7,13.5,11,9.487,13.5,51.3,40.5,5.4774,1,6,7,31.47,2.5,4.74,0.42524999999999996,0.987,22,31
4,Small,17,11,7.0,7,17.925,4.0,15.2,9.0,19.434825,3,8,11,15.18,3.41,4.6,0.49410000000000004,0.981,19,27
4,Small,19,10,4.0,7,9.693,4.0,15.2,12.0,18.696825,2,19,23,23.0,1.9,4.67,0.44145,0.977,22,29
4,Small,20,9,5.0,7,12.608,4.0,15.2,11.0,3.42945,1,8,19,17.75,1.74,4.77,0.3807,0.968,20,30
5,Small,21,7,4.0,11,6.102,4.0,15.2,12.0,18.696825,3,4,7,21.6,0.85,4.74,0.4455,0.947,21,29
3,Truck,20,8,17.5,7,9.848,17.5,66.5,52.5,19.434825,2,3,7,30.9,1.4,4.64,0.4293,0.977,22,27
2,Small,19,10,4.0,11,7.843,4.0,15.2,12.0,18.696825,2,19,23,26.18,0.59,4.75,0.4374,0.937,21,29
3,SUV,17,9,13.5,3,11.339,13.5,51.3,40.5,13.009950000000002,3,17,23,17.12,3.28,4.67,0.5022000000000001,0.982,21,30
1,Sedan,19,9,6.0,3,8.18,6.0,22.8,18.0,13.009950000000002,3,19,23,18.68,1.06,4.63,0.49005,0.951,21,31
5,Sedan,18,6,7.0,7,16.647,6.0,22.8,17.0,0.685125,3,5,8,9.02,0.52,4.69,0.4455,0.808,22,29
4,Truck,19,10,17.5,7,4.897,17.5,66.5,52.5,1.33605,1,19,23,37.42,2.08,4.7,0.40905,0.987,21,27
5,Small,21,10,6.0,11,16.378,4.0,15.2,10.0,19.434825,2,7,9,21.97,1.97,4.72,0.37259999999999993,0.977,22,31
5,Truck,18,8,17.5,11,10.02,17.5,66.5,52.5,19.434825,3,18,23,38.35,1.02,4.63,0.3888,0.975,21,30
1,Small,16,8,5.0,3,13.356,4.0,15.2,11.0,18.696825,3,7,15,41.04,2.69,4.62,0.44955,0.991,19,30
2,Small,16,9,5.0,3,12.242,4.0,15.2,11.0,5.4774,2,16,23,44.91,0.95,4.67,0.40905,0.977,21,30
1,Sedan,17,10,6.0,7,9.684,6.0,22.8,18.0,2.426175,1,5,9,19.52,1.49,4.62,0.44955,0.966,21,31
2,Small,18,7,4.0,11,5.478,4.0,15.2,12.0,2.426175,3,6,17,11.78,2.7,4.71,0.3807,0.969,22,29
1,Small,18,10,7.0,7,18.078,4.0,15.2,9.0,0.685125,3,18,23,18.02,2.18,4.78,0.40095000000000003,0.975,21,29
4,Sedan,16,7,6.0,11,12.322,6.0,22.8,18.0,13.009950000000002,3,1,6,10.34,1.34,4.72,0.39690000000000003,0.93,20,31
2,SUV,21,9,13.5,11,6.264,13.5,51.3,40.5,18.696825,3,5,8,8.35,2.73,4.77,0.4374,0.957,23,27
1,SUV,18,9,13.5,3,14.31,13.5,51.3,40.5,5.4774,3,8,11,45.08,1.46,4.74,0.49410000000000004,0.985,22,28
2,Small,19,10,4.0,11,10.744,4.0,15.2,12.0,1.33605,3,7,10,48.64,1.72,4.64,0.4374,0.988,20,31
3,Small,20,9,4.0,7,6.466,4.0,15.2,12.0,0.685125,1,20,23,14.43,2.73,4.67,0.49410000000000004,0.975,23,30
1,Truck,18,7,17.5,3,9.741,17.5,66.5,52.5,1.33605,2,18,23,35.98,2.13,4.68,0.44145,0.987,21,27
4,SUV,16,9,13.5,7,8.35,13.5,51.3,40.5,18.696825,1,6,8,31.7,2.01,4.78,0.4293,0.984,19,28
4,Small,20,9,4.0,11,11.298,4.0,15.2,12.0,3.42945,1,20,23,20.25,2.82,4.62,0.37664999999999993,0.983,20,31
5,Sedan,19,6,6.0,3,6.652,6.0,22.8,18.0,19.434825,2,5,18,44.0,2.36,4.66,0.405,0.99,19,29
5,Small,21,8,6.0,7,14.671,4.0,15.2,10.0,19.434825,3,7,20,47.57,2.12,4.79,0.39285000000000003,0.99,19,28
4,Small,17,11,4.0,11,10.668,4.0,15.2,12.0,19.434825,3,1,10,10.24,1.74,4.74,0.38475,0.945,20,27
1,Truck,19,8,17.5,3,11.565,17.5,66.5,52.5,13.009950000000002,1,7,8,34.71,1.82,4.63,0.37259999999999993,0.984,23,29
1,SUV,19,10,13.5,3,13.382,13.5,51.3,40.5,3.42945,1,3,9,41.91,3.49,4.75,0.45764999999999917,0.993,21,30
3,Sedan,20,7,6.0,11,6.115,6.0,22.8,18.0,2.426175,2,6,19,43.37,3.25,4.77,0.3807,0.993,23,27
2,Small,18,7,4.0,3,3.057,4.0,15.2,12.0,0.685125,3,18,23,16.29,2.17,4.72,0.40095000000000003,0.972,19,29
3,Sedan,20,6,6.0,7,9.768,6.0,22.8,18.0,1.33605,1,20,23,37.57,2.54,4.64,0.4697999999999992,0.99,19,31
1,SUV,20,6,13.5,7,14.381,13.5,51.3,40.5,18.696825,3,5,19,42.19,1.88,4.77,0.47384999999999916,0.987,20,27
3,SUV,18,7,13.5,3,5.4,13.5,51.3,40.5,13.009950000000002,2,6,17,28.36,2.16,4.72,0.37259999999999993,0.984,22,30
2,SUV,18,9,13.5,3,7.483,13.5,51.3,40.5,18.696825,1,18,23,30.59,2.55,4.7,0.49815,0.987,21,31
1,Small,20,9,4.0,3,10.485,4.0,15.2,12.0,0.685125,3,8,11,33.5,1.85,4.77,0.3807,0.984,21,31
4,SUV,20,8,13.5,7,14.431,13.5,51.3,40.5,5.4774,1,1,7,37.45,2.36,4.73,0.3888,0.989,22,30
1,Small,17,8,4.0,7,7.564,4.0,15.2,12.0,18.696825,3,5,8,20.97,1.49,4.64,0.4697999999999992,0.969,22,29
2,SUV,21,9,13.5,3,5.578,13.5,51.3,40.5,1.33605,1,2,8,17.31,1.05,4.61,0.4212,0.946,23,30
1,Sedan,17,6,6.0,7,8.401,6.0,22.8,18.0,2.426175,2,3,5,13.08,0.88,4.77,0.49005,0.917,22,29
4,Small,22,8,4.0,7,4.02,4.0,15.2,12.0,18.696825,3,7,10,8.64,1.76,4.79,0.38475,0.936,19,31
1,Sedan,19,9,6.0,7,8.217,6.0,22.8,18.0,2.426175,1,19,23,23.82,0.82,4.7,0.40095000000000003,0.95,22,31
2,Sedan,16,8,6.0,7,12.254,6.0,22.8,18.0,3.42945,3,7,15,32.45,3.15,4.61,0.49005,0.99,19,30
4,Truck,19,11,17.5,3,10.318,17.5,66.5,52.5,19.434825,1,19,23,40.3,3.15,4.76,0.40095000000000003,0.992,19,30
4,Small,18,9,4.0,3,6.724,4.0,15.2,12.0,5.4774,3,8,17,45.96,2.73,4.79,0.4131,0.992,20,28
2,Sedan,18,9,6.0,11,5.982,6.0,22.8,18.0,0.685125,2,8,17,45.81,3.32,4.63,0.49005,0.993,19,31
3,Small,19,10,4.0,11,10.854,4.0,15.2,12.0,13.009950000000002,1,9,18,32.56,2.0,4.75,0.50625,0.985,20,27
3,Truck,17,8,17.5,3,10.295,17.5,66.5,52.5,13.009950000000002,3,6,9,42.45,2.29,4.77,0.3888,0.99,19,28
4,Sedan,19,7,6.0,11,7.597,6.0,22.8,18.0,2.426175,3,2,6,20.93,2.31,4.75,0.36854999999999993,0.98,23,31
5,Small,17,7,4.0,11,9.07,4.0,15.2,12.0,3.42945,2,6,8,18.24,1.43,4.73,0.4293,0.962,22,27
1,Small,17,10,6.0,3,15.429,4.0,15.2,10.0,3.42945,2,17,23,18.21,1.07,4.76,0.4536000000000001,0.95,22,31
